Power,__session,key_resp.keys,__experimentName,trials.thisTrialN,SESSION_ID,mouse.y,Word1,key_resp_4.keys,__participant,key_resp_2.duration,key_resp.duration,mouse.leftButton,Freq,PROLIFIC_PID,Culture,key_resp.rt,main.stopped,key_resp_2.rt,Form,end.started,pause.stopped,trials.thisRepN,RelFreq,mouse.x,main.started,Nonalpha,Lapse,OverallFreq,begin_exp.stopped,Icon,ris.stopped,trials.thisIndex,Alpha,psychopyVersion,frameRate,key_resp_3.keys,session,GenPref,NoFinalStress,mouse.midButton,key_resp_2.keys,Weird,__datetime,STUDY_ID,ris.started,end.stopped,mouse.clicked_name,mouse.corr,trials.thisN,Intense,OS,begin_exp.started,Attested,key_resp_4.rt,trial.started,expName,Percept,trial.stopped,date,mouse.time,participant,key_resp_3.duration,Word2,trials.ran,key_resp_3.rt,mouse.rightButton,Len,pause.started
﻿0,001,,eng-binoms-human-judgements,160,692f65bdc0cb20f66a1292a0,"[0.004629629629629629,-0.3953704127558955]",land,,535420,,,"[1,1]",0.589392687,59fd7b4a728b1b0001ad86fc,0,,940.9252999999522,,0,,941.4228999998569,0,0.688761761,"[-0.2962962962962963,0.05462964375813802]",930.8830999999046,sea and land,0,413757,,0,,132,land and sea,2025.1.1,57.47126436781729,,001,0.60023631,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",160,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[8.623299999952337,9.791499999999928]",535420,,sea,1,,"[0,0]",0,940.9258999998569
﻿0,001,,eng-binoms-human-judgements,161,692f65bdc0cb20f66a1292a0,"[-0.022222236350730614,-0.41203703703703703]",ice,,535420,,,"[1,1]",-2.073400202,59fd7b4a728b1b0001ad86fc,0,,948.156399999857,,0,,948.6543999998569,0,0.516896257,"[0.3268518801088686,0.030555583812572337]",941.4290999999046,water and ice,1,54953,,0,,107,ice and water,2025.1.1,57.47126436781729,,001,0.636231082,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",161,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[5.616599999904565,6.4755999999046026]",535420,,water,1,,"[0,0]",1,948.1568999998569
﻿0,001,,eng-binoms-human-judgements,162,692f65bdc0cb20f66a1292a0,"[0.006481488545735677,-0.39351851851851855]",habits,,535420,,,"[1,1]",-2.616047041,59fd7b4a728b1b0001ad86fc,0,,953.5673999998569,,0,,954.0647999999522,0,0.418877773,"[-0.24722219396520545,0.009259259259259259]",948.6622999999523,thought and habits,-1,2299,,0,,152,habits and thought,2025.1.1,57.47126436781729,,001,0.32974718,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",162,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.469900000095322,4.655100000143079]",535420,,thought,1,,"[0,0]",-1,953.5678999998569
﻿-1,001,,eng-binoms-human-judgements,163,692f65bdc0cb20f66a1292a0,"[0.012962941770200376,-0.3898148006863064]",fingers,,535420,,,"[1,1]",1.162443236,59fd7b4a728b1b0001ad86fc,0,,957.4323999998569,,0,,957.9302999999522,0,0.454239569,"[0.3148148148148148,0.06203707942256221]",954.0703999998569,thumb and fingers,-1,59440,,0,,32,fingers and thumb,2025.1.1,57.47126436781729,,001,0.246467192,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",163,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[2.1130000000000564,3.109299999952327]",535420,,thumb,1,,"[0,0]",-1,957.4328999998569
﻿0,001,,eng-binoms-human-judgements,164,692f65bdc0cb20f66a1292a0,"[-0.014814836007577402,-0.3962963245533131]",disdain,,535420,,,"[1,1]",-1.083152932,59fd7b4a728b1b0001ad86fc,0,,962.0010999999046,,0,,962.4988999998569,0,0.32683791,"[-0.19074072661223235,0.03148149560998987]",957.9368999998569,indifference and disdain,2,1129,,0,,57,disdain and indifference,2025.1.1,57.47126436781729,,001,0.518250521,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",164,1,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[2.7827000000477256,3.812999999999988]",535420,,indifference,1,,"[0,0]",2,962.001899999857
﻿0,001,,eng-binoms-human-judgements,165,692f65bdc0cb20f66a1292a0,"[-0.006481488545735677,-0.4092593016447844]",attitude,,535420,,,"[1,1]",-1.250579961,59fd7b4a728b1b0001ad86fc,0,,968.082,,0,,968.579399999857,0,0.442053489,"[-0.18055555555555555,0.05185183772334346]",962.5055999999046,experience and attitude,2,3253,,0,,53,attitude and experience,2025.1.1,57.47126436781729,,001,0.419540718,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",165,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[4.242600000143057,5.32490000009534]",535420,,experience,1,,"[0,0]",0,968.0825999999046
﻿0,001,,eng-binoms-human-judgements,166,692f65bdc0cb20f66a1292a0,"[0.0027777707135235824,-0.38518517105667677]",pilot,,535420,,,"[1,1]",-1.039150941,59fd7b4a728b1b0001ad86fc,1,,973.5443999998569,,0,,974.0418999998569,0,0.321717486,"[0.2712963245533131,0.018518518518518517]",968.5865,plane and pilot,-1,3214,,0,,3,pilot and plane,2025.1.1,57.47126436781729,,001,0.556214034,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",166,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[3.7282999999523554,4.707499999999982]",535420,,plane,1,,"[0,0]",-1,973.544899999857
﻿0,001,,eng-binoms-human-judgements,167,692f65bdc0cb20f66a1292a0,"[-0.007407400343153212,-0.3953704127558955]",inclination,,535420,,,"[1,1]",-5.13452083,59fd7b4a728b1b0001ad86fc,0,,978.5425,,0,,979.0401999998093,0,0.025200458,"[0.2037037037037037,-0.012036994651511864]",974.0487999999523,time and inclination,-1,10476,,0,,147,inclination and time,2025.1.1,57.47126436781729,,001,0.218796806,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",167,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.212400000095272,4.242600000142943]",535420,,time,1,,"[0,0]",-3,978.5428999998569
﻿0,001,,eng-binoms-human-judgements,168,692f65bdc0cb20f66a1292a0,"[-0.0018518589161060474,-0.41388893127441406]",expense,,535420,,,"[1,1]",-3.610925808,59fd7b4a728b1b0001ad86fc,0,,982.5958999998569,,0,,983.0937999999522,0,0.09267277,"[0.2212963104248047,-0.003703717832212095]",979.0472999999523,time and expense,0,78761,,0,,129,expense and time,2025.1.1,57.47126436781729,,001,0.487627162,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",168,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[2.4057999999523645,3.297400000095422]",535420,,time,1,,"[0,0]",0,982.5965
﻿0,001,,eng-binoms-human-judgements,169,692f65bdc0cb20f66a1292a0,"[-0.0212962892320421,-0.410185213442202]",poetry,,535420,,,"[1,1]",1.228842559,59fd7b4a728b1b0001ad86fc,-1,,990.222899999857,,0,,990.7207999999523,0,0.546596289,"[0.2611111534966363,0.06111109698260272]",983.1007999999523,prose and poetry,-2,222228,,0,,68,poetry and prose,2025.1.1,57.47126436781729,,001,0.332020154,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",169,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[5.977599999904669,6.870599999904584]",535420,,prose,1,,"[0,0]",-2,990.223399999857
﻿0,001,,eng-binoms-human-judgements,170,692f65bdc0cb20f66a1292a0,"[-0.015740747804994935,-0.3962963245533131]",Egypt,,535420,,,"[1,1]",-1.175697991,59fd7b4a728b1b0001ad86fc,-1,,996.7675999999046,,0,,997.2647999999523,0,0.431154381,"[-0.2537037178322121,0.0027778060347945603]",990.7276999998093,Europe and Egypt,0,3595,,0,,37,Egypt and Europe,2025.1.1,57.47126436781729,,001,0.366068942,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",170,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.826400000095305,5.78880000019069]",535420,,Europe,1,,"[0,0]",0,996.7680999999046
﻿0,001,,eng-binoms-human-judgements,171,692f65bdc0cb20f66a1292a0,"[0.0027777707135235824,-0.39814814814814814]",face,,535420,,,"[1,1]",-0.267431233,59fd7b4a728b1b0001ad86fc,0,,1000.804,,0,,1001.3015999999046,0,0.922974907,"[0.2564815238670067,0.03425930164478443]",997.2717999999522,figure and face,1,57306,,0,,193,face and figure,2025.1.1,57.47126436781729,,001,0.680285429,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",171,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[2.335700000047609,3.2805999999045525]",535420,,figure,1,,"[0,0]",1,1000.8045
﻿0,001,,eng-binoms-human-judgements,172,692f65bdc0cb20f66a1292a0,"[-0.01944446563720703,-0.39166669492368344]",leaves,,535420,,,"[1,1]",1.948211043,59fd7b4a728b1b0001ad86fc,-1,,1006.6455999999046,,0,,1007.141899999857,0,0.306367432,"[0.251851894237377,0.05185183772334346]",1001.3092999999523,limbs and leaves,0,3832,,0,,88,leaves and limbs,2025.1.1,57.47126436781729,,001,0.447688825,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",172,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.1568999998569325,5.085700000047723]",535420,,limbs,1,,"[0,0]",0,1006.645899999857
﻿0,001,,eng-binoms-human-judgements,173,692f65bdc0cb20f66a1292a0,"[-0.025000007064254197,-0.39814814814814814]",hair,,535420,,,"[1,1]",0.181515601,59fd7b4a728b1b0001ad86fc,0,,1011.4714999999999,,0,,1011.9687999999524,0,0.386684794,"[0.26944443031593607,0.050000014128508394]",1007.1485999999046,skin and hair,0,93412,,0,,149,hair and skin,2025.1.1,57.47126436781729,,001,0.589566625,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",173,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[3.0919999999999845,4.07129999995243]",535420,,skin,1,,"[0,0]",0,1011.471899999857
﻿0,001,,eng-binoms-human-judgements,174,692f65bdc0cb20f66a1292a0,"[0.018518518518518517,-0.40000004238552517]",beauty,,535420,,,"[1,1]",-0.051680785,59fd7b4a728b1b0001ad86fc,0,,1016.2457999999524,,0,,1016.7442999999523,0,0.101155672,"[0.23888891714590568,0.011111153496636285]",1011.9748999998569,youth and beauty,-1,65503,,-1,,27,beauty and youth,2025.1.1,57.47126436781729,,001,0.115017052,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",174,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[2.9377000000476983,4.019400000095402]",535420,,youth,1,,"[0,0]",-1,1016.2460999999046
﻿0,001,,eng-binoms-human-judgements,175,692f65bdc0cb20f66a1292a0,"[0.0009259117974175347,-0.40000004238552517]",certainty,,535420,,,"[1,1]",-1.986908204,59fd7b4a728b1b0001ad86fc,0,,1021.7263999998571,,0,,1022.2236999998094,0,0.530844725,"[-0.20092589766890914,0.019444430315936054]",1016.7506999998093,security and certainty,0,5706,,0,,11,certainty and security,2025.1.1,57.47126436781729,,001,0.450316716,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",175,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.7445000000000164,4.724500000000035]",535420,,security,1,,"[0,0]",0,1021.7266999998093
﻿0,001,,eng-binoms-human-judgements,176,692f65bdc0cb20f66a1292a0,"[0,-0.4027777777777778]",body,,535420,,,"[1,1]",1.885524862,59fd7b4a728b1b0001ad86fc,0,,1026.2776999998096,,0,,1026.7752999999525,0,0.488230679,"[0.2629629770914714,0.029629672015154804]",1022.2297999999524,breath and body,-1,5098,,0,,117,body and breath,2025.1.1,57.47126436781729,,001,0.526351423,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",176,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[2.868700000047511,3.7964000000952183]",535420,,breath,1,,"[0,0]",-1,1026.2782999999524
﻿0,001,,eng-binoms-human-judgements,177,692f65bdc0cb20f66a1292a0,"[-0.013888888888888888,-0.42777782016330296,-0.39444443031593607]",receivers,,535420,,,"[1,1,1]",2.274557451,59fd7b4a728b1b0001ad86fc,0,,1032.4612999999524,,0,,1032.9587999999526,0,0.038345411,"[-0.20462961550112124,0.012037065294053819,0.009259259259259259]",1026.7820000000002,senders and receivers,0,9936,,-1,,163,receivers and senders,2025.1.1,57.47126436781729,,001,0.206471428,0,"[0,0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",null,""text_9""]","[0,1]",177,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[3.6074000000953674,4.535000000000082,5.428099999904816]",535420,,senders,1,,"[0,0,0]",0,1032.4617999999525
﻿0,001,,eng-binoms-human-judgements,178,692f65bdc0cb20f66a1292a0,"[-0.012037029972782842,-0.3962963245533131]",chair,,535420,,,"[1,1]",-1.690968012,59fd7b4a728b1b0001ad86fc,-1,,1037.2706999998095,,0,,1037.7682999999524,0,0.339179935,"[-0.2638888888888889,0.011111153496636285]",1032.9656999998094,table and chair,1,34607,,0,,151,chair and table,2025.1.1,57.47126436781729,,001,0.459238585,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",178,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.0235000000000127,4.053799999952389]",535420,,table,1,,"[0,0]",1,1037.2711999998094
﻿0,001,,eng-binoms-human-judgements,179,692f65bdc0cb20f66a1292a0,"[0.008333312140570747,-0.3833333474618417]",colors,,535420,,,"[1,1]",-1.498502628,59fd7b4a728b1b0001ad86fc,-1,,1041.5307999999525,,0,,1042.0285999999048,0,0.341842647,"[-0.2648148006863064,0.022222236350730614]",1037.7751999998095,forms and colors,-1,31064,,0,,182,colors and forms,2025.1.1,57.47126436781729,,001,0.281655883,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",179,1,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[2.456100000143124,3.5039000000954275]",535420,,forms,1,,"[0,0]",-1,1041.531399999857
﻿0,001,,eng-binoms-human-judgements,180,692f65bdc0cb20f66a1292a0,"[-0.01666665960241247,-0.39259260672110097]",groups,,535420,,,"[1,1]",0.599729376,59fd7b4a728b1b0001ad86fc,0,,1046.322899999857,,0,,1046.8210999999048,0,0.252145527,"[0.17500001412850838,0.050000014128508394]",1042.0351999998095,individuals and groups,2,441733,,0,,12,groups and individuals,2025.1.1,57.47126436781729,,001,0.612101023,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",180,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[3.0227999999522126,4.03639999985694]",535420,,individuals,1,,"[0,0]",4,1046.3233999998572
﻿0,001,,eng-binoms-human-judgements,181,692f65bdc0cb20f66a1292a0,"[-0.011111118175365307,-0.40185186598036027]",Tories,,535420,,,"[1,1]",-0.462626371,59fd7b4a728b1b0001ad86fc,0,,1051.6823999998571,,0,,1052.1800999999048,0,0.155034047,"[-0.2462962821677879,0.012037065294053819]",1046.8282999999526,Whigs and Tories,-1,24672,,0,,10,Tories and Whigs,2025.1.1,57.47126436781729,,001,0.383298398,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",181,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.6417999999523545,4.603699999809351]",535420,,Whigs,1,,"[0,0]",-1,1051.6828999998572
﻿0,001,,eng-binoms-human-judgements,182,692f65bdc0cb20f66a1292a0,"[-0.010185206377947773,-0.40185186598036027]",barley,,535420,,,"[1,1]",0.221755196,59fd7b4a728b1b0001ad86fc,0,,1057.9173999998573,,0,,1058.415099999905,0,0.429805694,"[-0.2638888888888889,0.010185171056676793]",1052.1865999999047,oats and barley,-1,27431,,0,,65,barley and oats,2025.1.1,57.47126436781729,,001,0.401004659,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",182,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.586799999952291,5.479700000047615]",535420,,oats,1,,"[0,0]",-1,1057.9175999999047
﻿0,001,,eng-binoms-human-judgements,183,692f65bdc0cb20f66a1292a0,"[0.014814800686306424,-0.4074074074074074]",flowers,,535420,,,"[1,1]",0.617858642,59fd7b4a728b1b0001ad86fc,-1,,1064.4446999998095,,0,,1064.9426999998095,0,0.05023119,"[-0.21944441618742766,0.025000042385525174]",1058.4218999998573,hearts and flowers,-1,9516,,0,,121,flowers and hearts,2025.1.1,57.47126436781729,,001,0.310867093,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",183,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.879000000000133,5.771700000047758]",535420,,hearts,1,,"[0,0]",-1,1064.4450999999049
﻿0,001,,eng-binoms-human-judgements,184,692f65bdc0cb20f66a1292a0,"[-0.0009259471186885128,-0.3972222363507306]",fingers,,535420,,,"[1,1]",-0.695152648,59fd7b4a728b1b0001ad86fc,0,,1068.9966999998094,,0,,1069.4941999998096,0,0.380807053,"[0.2222222222222222,0.03518521344220197]",1064.9491999998095,mouth and fingers,-1,2949,,0,,50,fingers and mouth,2025.1.1,57.47126436781729,,001,0.304281481,-1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",184,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[2.765500000000202,3.7962000000477474]",535420,,mouth,1,,"[0,0]",-1,1068.9970999999048
﻿0,001,,eng-binoms-human-judgements,185,692f65bdc0cb20f66a1292a0,"[-0.012037029972782842,-0.39166669492368344]",habits,,535420,,,"[1,1]",-0.597210448,59fd7b4a728b1b0001ad86fc,0,,1075.111899999857,,0,,1075.6092999999526,0,0.347706106,"[0.15555558381257234,-0.014814800686306424]",1069.5012999999526,movements and habits,0,2899,,0,,98,habits and movements,2025.1.1,57.47126436781729,,001,0.487868081,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",185,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.311299999952325,5.3593999998570325]",535420,,movements,1,,"[0,0]",0,1075.1122999999525
﻿1,001,,eng-binoms-human-judgements,186,692f65bdc0cb20f66a1292a0,"[-0.0212962892320421,-0.4046296720151548]",commands,,535420,,,"[1,1]",-1.028276216,59fd7b4a728b1b0001ad86fc,0,,1081.4493999998572,,0,,1081.947899999857,0,0.404849763,"[0.1527777777777778,0.015740783126265916]",1075.6161999998094,statements and commands,1,1897,,0,,66,commands and statements,2025.1.1,57.47126436781729,,001,0.698151362,1,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",186,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.56899999999996,5.5824000000952765]",535420,,statements,1,,"[0,0]",1,1081.4496999998094
﻿0,001,,eng-binoms-human-judgements,187,692f65bdc0cb20f66a1292a0,"[-0.018518518518518517,-0.39814814814814814]",contraction,,535420,,,"[1,1]",1.356318215,59fd7b4a728b1b0001ad86fc,0,,1086.4138999998572,,0,,1086.9121999998094,0,0.610674614,"[0.15185186598036024,0.032407407407407406]",1081.9545000000003,dilatation and contraction,0,3691,,0,,19,contraction and dilatation,2025.1.1,57.47126436781729,,001,0.632519451,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",187,1,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.2292999999524454,4.208399999856965]",535420,,dilatation,1,,"[0,0]",2,1086.4142999999526
﻿-1,001,,eng-binoms-human-judgements,188,692f65bdc0cb20f66a1292a0,"[0.003703682510941117,-0.40648149560998986]",artillery,,535420,,,"[1,1]",0.905736193,59fd7b4a728b1b0001ad86fc,0,,1094.5560000000003,,0,,1095.0540999999048,0,0.631095083,"[0.22685185185185186,-0.018518518518518517]",1086.9190999999048,mortar and artillery,-1,19688,,0,,186,artillery and mortar,2025.1.1,57.47126436781729,,001,0.414133494,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",188,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[6.49279999995224,7.385900000095262]",535420,,mortar,1,,"[0,0]",-1,1094.5565000000001
﻿0,001,,eng-binoms-human-judgements,189,692f65bdc0cb20f66a1292a0,"[-0.013888888888888888,-0.39444443031593607]",back,,535420,,,"[1,1]",4.439648234,59fd7b4a728b1b0001ad86fc,0,,1099.8982999999525,,0,,1100.3960000000002,0,0.685160605,"[0.28796294883445456,0.03518521344220197]",1095.0605999999048,hips and back,0,7534,,0,,87,back and hips,2025.1.1,57.47126436781729,,001,0.695169798,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",189,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[3.7105000000001382,4.5865999999045926]",535420,,hips,1,,"[0,0]",0,1099.8986999998094
﻿0,001,,eng-binoms-human-judgements,190,692f65bdc0cb20f66a1292a0,"[0,-0.4027777777777778]",gas,,535420,,,"[1,1]",-0.310324221,59fd7b4a728b1b0001ad86fc,0,,1104.8276999998095,,0,,1105.3260000000002,0,0.085447759,"[0.33796296296296297,0.04722220809371383]",1100.4017999999526,oil and gas,0,1040905,,0,,8,gas and oil,2025.1.1,57.47126436781729,,001,0.414941423,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",190,0,Win32,,1,,,human-judgements,-1,,2025-12-02_16h19.11.244,"[3.3326000001429747,4.173999999999978]",535420,,oil,1,,"[0,0]",0,1104.828099999905
﻿0,001,,eng-binoms-human-judgements,191,692f65bdc0cb20f66a1292a0,"[-0.022222236350730614,-0.39166669492368344]",facts,,535420,,,"[1,1]",0.167354811,59fd7b4a728b1b0001ad86fc,0,,1109.9473999998572,,0,,1110.4446999998095,0,0.901350558,"[-0.1740740316885489,0.030555583812572337]",1105.3327999999526,techniques and facts,0,1703,,0,,2,facts and techniques,2025.1.1,57.47126436781729,,001,0.508613542,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",191,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[3.109099999904629,4.363699999809114]",535420,,techniques,1,,"[0,0]",0,1109.9476999998094
﻿0,001,,eng-binoms-human-judgements,192,692f65bdc0cb20f66a1292a0,"[-0.0009259471186885128,-0.39814814814814814]",bread,,535420,,,"[1,1]",0.676206716,59fd7b4a728b1b0001ad86fc,1,,1114.1890999999048,,0,,1114.6872999999525,0,0.895780088,"[0.23055556968406396,-0.004629629629629629]",1110.4495999999049,cheese and bread,0,105642,,0,,86,bread and cheese,2025.1.1,57.47126436781729,,001,0.628895132,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",192,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[2.1304999999999836,3.48700000000008]",535420,,cheese,1,,"[0,0]",0,1114.1896999998094
﻿0,001,,eng-binoms-human-judgements,193,692f65bdc0cb20f66a1292a0,"[-0.013888888888888888,-0.39259260672110097]",leather,,535420,,,"[1,1]",-2.071519287,59fd7b4a728b1b0001ad86fc,-1,,1118.2083999998572,,0,,1118.7063999998572,0,0.460420032,"[0.24814817640516493,0.05185183772334346]",1114.6935999999048,paper and leather,0,3714,,0,,38,leather and paper,2025.1.1,57.47126436781729,,001,0.420631396,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",193,0,Win32,,1,,,human-judgements,1,,2025-12-02_16h19.11.244,"[2.4220000000000255,3.2632000000478456]",535420,,paper,1,,"[0,0]",0,1118.208899999857
﻿0,001,,eng-binoms-human-judgements,194,692f65bdc0cb20f66a1292a0,"[-0.006481488545735677,-0.4074074074074074]",novelist,,535420,,,"[1,1]",-1.916664372,59fd7b4a728b1b0001ad86fc,-1,,1122.7777999999525,,0,,1123.2760000000003,0,0.342515605,"[-0.24074074074074073,-0.005555541427047165]",1118.713099999905,poet and novelist,-1,43417,,0,,58,novelist and poet,2025.1.1,57.47126436781729,,001,0.354602598,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",194,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[2.76559999990468,3.813199999809285]",535420,,poet,1,,"[0,0]",-1,1122.7782999999524
﻿0,001,,eng-binoms-human-judgements,195,692f65bdc0cb20f66a1292a0,"[-0.020370377434624568,-0.4092593016447844]",hallucinations,,535420,,,"[1,1]",-1.196932745,59fd7b4a728b1b0001ad86fc,0,,1128.5147999999524,,-1,,1129.0128999998572,0,0.273556231,"[0.17500001412850838,0.03888893127441406]",1123.2822999999526,visions and hallucinations,0,1974,,0,,70,hallucinations and visions,2025.1.1,57.47126436781729,,001,0.354742038,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_11"",""text_9""]","[0,1]",195,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.019500000000107,4.981200000047693]",535420,,visions,1,,"[0,0]",-2,1128.5151999998095
﻿0,001,,eng-binoms-human-judgements,196,692f65bdc0cb20f66a1292a0,"[-0.0009259471186885128,-0.376851894237377]",artist,,535420,,,"[1,1]",1.007979603,59fd7b4a728b1b0001ad86fc,1,,1134.3208999998571,,0,,1134.8185999999048,0,0.80895312,"[-0.2537037178322121,-0.0425925784640842]",1129.0195999999048,critic and artist,0,5674,,1,,180,artist and critic,2025.1.1,57.47126436781729,,001,0.863755684,0,"[0,0]",,no,2025-12-02_16h19.05.104,692e60e5c807364132bee744,,,"[""text_10"",""text_9""]","[0,1]",196,0,Win32,,1,,,human-judgements,0,,2025-12-02_16h19.11.244,"[4.002100000143173,5.050000000000182]",535420,,critic,1,,"[0,0]",0,1134.3213999998572
