Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,AandB,BandA,alpha_prob,nonalpha_prob
carousel,quill,carousel and quill,quill and carousel,0,3529054.0,1376012.0,yes,0,0,1,0,0,0,0.941840386,-2,0,0,0.0,,0,Next item: carousel and quill,Next item: quill and carousel,-31.984375,-31.0
lighthouse,onion,lighthouse and onion,onion and lighthouse,0,6309314.0,19984482.0,yes,0,-1,-1,0,0,0,-1.152929118,0,1,1,0.0,,0,Next item: lighthouse and onion,Next item: onion and lighthouse,-28.96875,-31.9375
cactus,chessboard,cactus and chessboard,chessboard and cactus,0,3875670.0,482471.0,yes,0,0,0,0,1,0,2.083553015,0,-1,-1,0.0,,0,Next item: cactus and chessboard,Next item: chessboard and cactus,-29.984375,-30.25
gallery,raindrop,gallery and raindrop,raindrop and gallery,0,47192034.0,300207.0,yes,0,0,0,0,0,0,5.057508149,-1,-2,-1,0.0,,0,Next item: gallery and raindrop,Next item: raindrop and gallery,-33.412109375,-32.2451171875
cricket,plow,cricket and plow,plow and cricket,0,22371439.0,2091711.0,yes,0,1,0,-1,0,0,2.369802709,-1,-1,-1,0.0,,0,Next item: cricket and plow,Next item: plow and cricket,-32.5,-31.9375
fresco,gingerbread,fresco and gingerbread,gingerbread and fresco,0,1898238.0,2680755.0,yes,0,0,-1,0,0,0,-0.345172384,-1,1,1,0.0,,0,Next item: fresco and gingerbread,Next item: gingerbread and fresco,-33.5859375,-32.578125
cello,sunflower,cello and sunflower,sunflower and cello,0,3201808.0,4859179.0,yes,0,0,0,0,0,0,-0.417153843,1,0,0,0.0,,0,Next item: cello and sunflower,Next item: sunflower and cello,-33.03125,-31.34375
archway,quilt,archway and quilt,quilt and archway,0,697748.0,11191695.0,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.0,,0,Next item: archway and quilt,Next item: quilt and archway,-34.9375,-34.78125
compass,haystack,compass and haystack,haystack and compass,0,8062871.0,777871.0,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.0,,0,Next item: compass and haystack,Next item: haystack and compass,-31.03125,-30.765625
beacon,millipede,beacon and millipede,millipede and beacon,0,6961993.0,123796.0,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.0,,0,Next item: beacon and millipede,Next item: millipede and beacon,-33.203125,-34.162109375
parchment,windmill,parchment and windmill,windmill and parchment,0,4503266.0,1674006.0,yes,0,0,0,0,0,0,0.989583355,0,-1,-1,0.0,,0,Next item: parchment and windmill,Next item: windmill and parchment,-32.90625,-30.609375
candlestick,meadow,candlestick and meadow,meadow and candlestick,0,1123593.0,4852235.0,yes,0,1,0,0,0,0,-1.462907837,-1,1,1,0.0,,0,Next item: candlestick and meadow,Next item: meadow and candlestick,-36.6875,-34.1796875
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.906428141,0.72889779,1,Next item: men and women,Next item: women and men,-15.66015625,-16.84375
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.832201855,0.417527435,1,Next item: black and white,Next item: white and black,-13.75,-17.546875
day,night,day and night,night and day,1876827,,,no,0,1,0,0,0,0,0.8583704,0,0,0,0.697528861,0.607221499,1,Next item: day and night,Next item: night and day,-18.21875,-18.4609375
boys,girls,boys and girls,girls and boys,1835429,,,no,0,0,0,1,0,0,0.056064285,0,0,0,0.882519564,0.625878003,1,Next item: boys and girls,Next item: girls and boys,-15.5439453125,-18.234375
left,right,left and right,right and left,1786858,,,no,0,-1,0,0,0,0,-0.326632575,0,0,0,0.432671762,0.414511721,1,Next item: left and right,Next item: right and left,-13.455078125,-16.921875
female,male,female and male,male and female,1742846,,,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,0.07364793,0.349332677,1,Next item: female and male,Next item: male and female,-17.2421875,-14.58984375
father,mother,father and mother,mother and father,1590868,,,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.601676569,0.520166016,1,Next item: father and mother,Next item: mother and father,-17.2734375,-17.8125
goods,services,goods and services,services and goods,1553253,,,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.992598115,0.663859347,1,Next item: goods and services,Next item: services and goods,-19.046875,-22.1875
north,south,north and south,south and north,1532336,,,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.939012071,0.610818675,1,Next item: north and south,Next item: south and north,-18.1171875,-19.828125
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,0.019250162,0.22931275,1,Next item: development and research,Next item: research and development,-21.21875,-14.44921875
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,0.138676945,0.55536758,1,Next item: place and time,Next item: time and place,-19.4375,-17.359375
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,0.061927872,0.104713101,1,Next item: death and life,Next item: life and death,-19.34375,-15.8046875
brothers,sisters,brothers and sisters,sisters and brothers,1102312,,,no,0,0,0,1,0,0,0.569693359,0,0,0,0.914240251,0.638839038,1,Next item: brothers and sisters,Next item: sisters and brothers,-18.14453125,-20.625
husband,wife,husband and wife,wife and husband,1075512,,,no,0,0,0,1,0,0,-0.514261429,-1,-1,-1,0.974598145,0.502755013,1,Next item: husband and wife,Next item: wife and husband,-16.962890625,-18.4375
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,0.085447759,0.414941423,1,Next item: gas and oil,Next item: oil and gas,-19.078125,-15.32421875
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,0.060750458,0.268883862,1,Next item: pepper and salt,Next item: salt and pepper,-22.4375,-14.8125
fall,rise,fall and rise,rise and fall,746325,,,no,0,-1,0,0,0,0,0.334721403,0,0,0,0.029948079,0.432034832,1,Next item: fall and rise,Next item: rise and fall,-22.0,-17.1953125
arms,legs,arms and legs,legs and arms,667976,,,no,0,1,0,0,0,0,0.779154987,0,0,0,0.836992646,0.605168737,1,Next item: arms and legs,Next item: legs and arms,-18.953125,-19.546875
fruits,vegetables,fruits and vegetables,vegetables and fruits,667661,,,no,0,0,0,0,0,0,0.128017055,2,2,1,0.850105068,0.608532524,1,Next item: fruits and vegetables,Next item: vegetables and fruits,-16.5703125,-19.15625
arts,sciences,arts and sciences,sciences and arts,618850,,,no,0,0,0,-1,0,0,0.354154116,2,2,1,0.954457461,0.493375074,1,Next item: arts and sciences,Next item: sciences and arts,-19.6875,-20.65625
gentlemen,ladies,gentlemen and ladies,ladies and gentlemen,501922,,,no,0,0,-1,1,0,0,-0.283997477,-1,-1,0,0.09135284,0.517631883,1,Next item: gentlemen and ladies,Next item: ladies and gentlemen,-21.484375,-17.544921875
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,0.151364795,0.418338269,1,Next item: feelings and thoughts,Next item: thoughts and feelings,-20.984375,-18.984375
diagnosis,treatment,diagnosis and treatment,treatment and diagnosis,448278,,,no,0,0,0,0,0,1,-1.43873998,-2,0,0,0.991300042,0.701296774,1,Next item: diagnosis and treatment,Next item: treatment and diagnosis,-15.4609375,-17.84375
groups,individuals,groups and individuals,individuals and groups,441733,,,no,0,-1,0,0,0,0,0.599729376,4,2,1,0.252145527,0.612101023,1,Next item: groups and individuals,Next item: individuals and groups,-22.75,-18.2265625
knowledge,skills,knowledge and skills,skills and knowledge,437430,,,no,0,0,-1,0,0,0,1.139123909,-1,-1,-1,0.668605263,0.323116878,1,Next item: knowledge and skills,Next item: skills and knowledge,-18.09375,-17.25
heart,mind,heart and mind,mind and heart,433049,,,no,0,-1,0,0,0,0,-0.209517858,0,0,0,0.466314436,0.417600374,1,Next item: heart and mind,Next item: mind and heart,-21.15625,-20.875
influence,power,influence and power,power and influence,314032,,,no,0,0,0,-1,0,0,-1.060110212,-1,-1,0,0.188901131,0.363478198,1,Next item: influence and power,Next item: power and influence,-22.0,-20.28125
Africa,Asia,Africa and Asia,Asia and Africa,293128,,,no,0,0,-1,-1,0,0,0.524089675,-1,-1,0,0.409363827,0.30446663,1,Next item: Africa and Asia,Next item: Asia and Africa,-18.015625,-17.84375
addresses,names,addresses and names,names and addresses,273323,,,no,0,0,-1,0,0,0,-1.569231594,-2,-1,-1,0.007024656,0.235327372,1,Next item: addresses and names,Next item: names and addresses,-20.109375,-17.484375
poetry,prose,poetry and prose,prose and poetry,222228,,,no,0,0,-1,0,0,0,1.228842559,-2,-2,-1,0.546596289,0.332020154,1,Next item: poetry and prose,Next item: prose and poetry,-21.25,-21.078125
forefinger,thumb,forefinger and thumb,thumb and forefinger,193360,,,no,0,0,1,-1,0,0,-1.902043309,-2,-1,-1,0.102906496,0.303386535,1,Next item: forefinger and thumb,Next item: thumb and forefinger,-24.375,-25.4921875
minerals,vitamins,minerals and vitamins,vitamins and minerals,179421,,,no,0,0,0,0,0,0,0.779337841,0,0,0,0.142224154,0.525200956,1,Next item: minerals and vitamins,Next item: vitamins and minerals,-22.296875,-15.7265625
fall,winter,fall and winter,winter and fall,174361,,,no,0,0,0,0,0,1,0.501224005,1,1,1,0.986579568,0.857623367,1,Next item: fall and winter,Next item: winter and fall,-23.59375,-22.9375
light,shadow,light and shadow,shadow and light,128575,,,no,0,0,0,0,0,1,2.228753162,1,0,0,0.90835699,0.843771356,1,Next item: light and shadow,Next item: shadow and light,-19.421875,-20.671875
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,0.056359032,0.271479828,1,Next item: honey and milk,Next item: milk and honey,-22.875,-20.78125
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.921483419,0.591262509,1,Next item: nose and throat,Next item: throat and nose,-21.453125,-22.4375
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,0.414184301,0.388667326,1,Next item: anger and fear,Next item: fear and anger,-22.296875,-20.484375
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.945126756,0.646582108,1,Next item: head and tail,Next item: tail and head,-16.53125,-19.359375
novels,stories,novels and stories,stories and novels,70893,,,no,0,0,1,0,0,0,-1.342249901,0,0,0,0.494985401,0.576488115,1,Next item: novels and stories,Next item: stories and novels,-20.25,-23.703125
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.793684847,0.686285615,1,Next item: sunrise and sunset,Next item: sunset and sunrise,-17.4921875,-19.3828125
sympathy,understanding,sympathy and understanding,understanding and sympathy,66140,,,no,0,1,0,0,0,0,-1.612695637,1,-1,0,0.683716359,0.619652003,1,Next item: sympathy and understanding,Next item: understanding and sympathy,-23.953125,-28.046875
shoes,socks,shoes and socks,socks and shoes,64752,,,no,0,0,1,0,0,0,1.775546567,0,0,0,0.762154065,0.656292357,1,Next item: shoes and socks,Next item: socks and shoes,-19.3125,-19.7265625
equipment,personnel,equipment and personnel,personnel and equipment,64626,,,no,0,-1,0,0,0,0,0.650614969,1,-1,-1,0.414136725,0.403493921,1,Next item: equipment and personnel,Next item: personnel and equipment,-20.78125,-19.859375
eyes,face,eyes and face,face and eyes,61214,,,no,-1,0,0,0,0,0,-0.011947487,0,0,0,0.312657235,0.455208265,1,Next item: eyes and face,Next item: face and eyes,-21.3125,-22.1875
ink,paper,ink and paper,paper and ink,58599,,,no,0,-1,0,0,0,0,-2.540502241,1,1,1,0.472260619,0.464057006,1,Next item: ink and paper,Next item: paper and ink,-21.828125,-19.015625
muscles,nerves,muscles and nerves,nerves and muscles,55557,,,no,0,0,1,1,0,0,0.566776908,-1,-1,-1,0.415555196,0.637875298,1,Next item: muscles and nerves,Next item: nerves and muscles,-20.640625,-21.171875
charts,maps,charts and maps,maps and charts,51057,,,no,0,0,-1,0,0,0,-0.574191021,0,0,0,0.240123783,0.381349555,1,Next item: charts and maps,Next item: maps and charts,-21.15625,-19.890625
elbows,knees,elbows and knees,knees and elbows,48397,,,no,0,1,0,0,0,0,-1.653778594,-1,0,0,0.498687935,0.50449004,1,Next item: elbows and knees,Next item: knees and elbows,-21.34375,-20.453125
Christmas,Easter,Christmas and Easter,Easter and Christmas,47337,,,no,0,0,1,0,0,1,1.316616204,0,0,0,0.787122124,0.867650547,1,Next item: Christmas and Easter,Next item: Easter and Christmas,-21.65625,-21.328125
nature,size,nature and size,size and nature,38101,,,no,0,-1,0,0,0,0,0.540017944,-1,-1,-1,0.305635023,0.33338555,1,Next item: nature and size,Next item: size and nature,-19.9375,-22.03125
gums,teeth,gums and teeth,teeth and gums,36148,,,no,0,0,-1,0,0,0,-2.957066221,0,0,0,0.173536572,0.322460132,1,Next item: gums and teeth,Next item: teeth and gums,-21.546875,-19.828125
chairs,sofas,chairs and sofas,sofas and chairs,35053,,,no,0,1,1,0,0,0,2.962846871,1,1,1,0.560722335,0.823976028,1,Next item: chairs and sofas,Next item: sofas and chairs,-20.0,-21.046875
characters,situations,characters and situations,situations and characters,32957,,,no,0,1,0,0,0,0,0.091663492,1,-1,0,0.817883909,0.662193,1,Next item: characters and situations,Next item: situations and characters,-25.15625,-26.1875
joy,pleasure,joy and pleasure,pleasure and joy,28376,,,no,0,0,0,0,0,0,-0.245119815,1,1,1,0.658901889,0.606190356,1,Next item: joy and pleasure,Next item: pleasure and joy,-24.40625,-22.734375
Thursday,Tuesday,Thursday and Tuesday,Tuesday and Thursday,27948,,,no,0,0,0,0,0,-1,-0.033473703,0,0,0,0.004758838,0.219139396,1,Next item: Thursday and Tuesday,Next item: Tuesday and Thursday,-19.53125,-16.296875
barley,oats,barley and oats,oats and barley,27431,,,no,0,0,0,0,0,0,0.221755196,-1,-1,-1,0.429805694,0.401004659,1,Next item: barley and oats,Next item: oats and barley,-20.875,-21.921875
beauty,dignity,beauty and dignity,dignity and beauty,25267,,,no,0,0,0,0,0,0,1.035649349,1,1,0,0.521272806,0.524487708,1,Next item: beauty and dignity,Next item: dignity and beauty,-30.75,-24.078125
boats,ships,boats and ships,ships and boats,24996,,,no,0,1,-1,0,0,0,-0.727819944,0,0,0,0.379260682,0.456529706,1,Next item: boats and ships,Next item: ships and boats,-21.359375,-20.578125
misery,pain,misery and pain,pain and misery,24920,,,no,0,-1,0,0,0,0,-2.117628603,-2,-2,-1,0.279253612,0.278739863,1,Next item: misery and pain,Next item: pain and misery,-26.1875,-23.8125
bones,skulls,bones and skulls,skulls and bones,19232,,,no,1,0,0,-1,0,0,2.505134591,0,0,0,0.393354825,0.497668306,1,Next item: bones and skulls,Next item: skulls and bones,-22.28125,-21.7578125
dairy,poultry,dairy and poultry,poultry and dairy,13945,,,no,0,0,0,0,0,0,0.386569124,0,0,0,0.689996415,0.514559293,1,Next item: dairy and poultry,Next item: poultry and dairy,-22.65625,-22.53125
being,existence,being and existence,existence and being,12923,,,no,0,0,0,0,0,0,1.98018235,0,0,0,0.525961464,0.557554485,1,Next item: being and existence,Next item: existence and being,-21.546875,-26.84375
radar,radio,radar and radio,radio and radar,12445,,,no,0,0,-1,0,0,-1,-1.969784628,1,0,0,0.318360788,0.145085968,1,Next item: radar and radio,Next item: radio and radar,-21.03125,-23.3125
humility,pride,humility and pride,pride and humility,12307,,,no,0,0,0,0,-1,0,-1.628654968,-2,-2,-1,0.303323312,0.340514317,1,Next item: humility and pride,Next item: pride and humility,-24.71875,-22.84375
pitch,volume,pitch and volume,volume and pitch,10617,,,no,0,0,0,-1,0,0,-1.796795148,1,1,1,0.665253838,0.442923092,1,Next item: pitch and volume,Next item: volume and pitch,-21.421875,-22.4375
skirt,sweater,skirt and sweater,sweater and skirt,9969,,,no,0,-1,0,0,0,0,0.832741544,1,1,1,0.51198716,0.55531037,1,Next item: skirt and sweater,Next item: sweater and skirt,-26.5,-26.125
linen,silk,linen and silk,silk and linen,9625,,,no,0,0,1,-1,0,0,-0.800047675,-1,-1,-1,0.45787013,0.362019358,1,Next item: linen and silk,Next item: silk and linen,-25.25,-24.0625
checks,money,checks and money,money and checks,7950,,,no,-1,0,0,0,0,0,-2.713624657,1,1,1,0.79509434,0.492181558,1,Next item: checks and money,Next item: money and checks,-24.0625,-24.828125
calluses,corns,calluses and corns,corns and calluses,5405,,,no,0,0,0,0,-1,0,-0.609339981,-2,-2,-1,0.180018501,0.365782092,1,Next item: calluses and corns,Next item: corns and calluses,-25.165283203125,-22.5625
action,motion,action and motion,motion and action,5237,,,no,-1,0,0,0,0,0,1.105466926,0,0,0,0.397173955,0.485416282,1,Next item: action and motion,Next item: motion and action,-21.75,-22.28125
brain,intelligence,brain and intelligence,intelligence and brain,5151,,,no,0,1,0,0,0,0,0.337099124,2,2,1,0.755387303,0.687836373,1,Next item: brain and intelligence,Next item: intelligence and brain,-23.5,-23.578125
conduct,manners,conduct and manners,manners and conduct,5138,,,no,-1,1,0,0,0,0,1.405433363,0,0,0,0.395679253,0.574537799,1,Next item: conduct and manners,Next item: manners and conduct,-26.296875,-26.203125
completeness,unity,completeness and unity,unity and completeness,4700,,,no,0,0,0,0,0,0,-2.214478222,1,1,0,0.231914894,0.436647999,1,Next item: completeness and unity,Next item: unity and completeness,-24.796875,-25.25
hostility,indifference,hostility and indifference,indifference and hostility,4279,,,no,0,-1,0,0,1,0,0.163839806,0,0,0,0.313624679,0.449531714,1,Next item: hostility and indifference,Next item: indifference and hostility,-26.1337890625,-29.59375
depth,force,depth and force,force and depth,4062,,,no,0,0,0,-1,0,0,-1.487446969,0,0,0,0.615952733,0.345841179,1,Next item: depth and force,Next item: force and depth,-24.21875,-26.6875
hours,miles,hours and miles,miles and hours,3820,,,no,0,-1,0,0,0,0,0.236266192,0,0,0,0.413612565,0.429414261,1,Next item: hours and miles,Next item: miles and hours,-21.625,-21.40625
movements,speech,movements and speech,speech and movements,3639,,,no,0,-1,1,0,0,0,-0.587083494,-1,-1,-1,0.611431712,0.406735967,1,Next item: movements and speech,Next item: speech and movements,-24.828125,-26.578125
schools,synagogues,schools and synagogues,synagogues and schools,3291,,,no,0,0,1,0,0,0,4.247925511,2,0,0,0.40808265,0.769443991,1,Next item: schools and synagogues,Next item: synagogues and schools,-26.416030883789062,-25.265869140625
arrangers,composers,arrangers and composers,composers and arrangers,3127,,,no,0,0,0,-1,0,0,-3.617072484,0,0,0,0.179405181,0.295557195,1,Next item: arrangers and composers,Next item: composers and arrangers,-23.3828125,-26.988037109375
happiness,laughter,happiness and laughter,laughter and happiness,3072,,,no,0,-1,0,0,0,0,0.551352704,-1,-1,0,0.413736979,0.445380053,1,Next item: happiness and laughter,Next item: laughter and happiness,-24.6875,-22.96875
diagrams,sketches,diagrams and sketches,sketches and diagrams,2961,,,no,0,0,0,0,0,0,-0.01971923,-1,1,1,0.391421817,0.541359099,1,Next item: diagrams and sketches,Next item: sketches and diagrams,-25.0,-23.046875
pail,shovel,pail and shovel,shovel and pail,2855,,,no,0,0,-1,0,0,0,-0.445042291,1,1,1,0.821716287,0.492960196,1,Next item: pail and shovel,Next item: shovel and pail,-29.40625,-27.7890625
candies,cookies,candies and cookies,cookies and candies,2837,,,no,0,0,0,0,0,0,-1.80479814,0,0,0,0.352485019,0.455214655,1,Next item: candies and cookies,Next item: cookies and candies,-23.59375,-22.703125
county,village,county and village,village and county,2834,,,no,0,0,-1,0,0,0,0.69199267,0,0,0,0.429075512,0.41426109,1,Next item: county and village,Next item: village and county,-22.75,-22.375
charm,variety,charm and variety,variety and charm,2705,,,no,0,0,0,0,0,-1,-1.785663846,2,2,1,0.437707948,0.259238327,1,Next item: charm and variety,Next item: variety and charm,-28.03125,-26.75
bouquets,wreaths,bouquets and wreaths,wreaths and bouquets,2269,,,no,0,0,1,0,0,0,-0.437635781,0,0,0,0.375936536,0.600265254,1,Next item: bouquets and wreaths,Next item: wreaths and bouquets,-25.60009765625,-26.828125
beech,elm,beech and elm,elm and beech,1837,,,no,0,0,0,0,0,0,-0.267702619,0,0,0,0.607512248,0.496807893,1,Next item: beech and elm,Next item: elm and beech,-23.875,-31.8125
complexity,obscurity,complexity and obscurity,obscurity and complexity,1319,,,no,0,0,0,0,0,1,1.794422938,0,0,0,0.650492798,0.816741415,1,Next item: complexity and obscurity,Next item: obscurity and complexity,-27.25390625,-27.671875
devotion,effort,devotion and effort,effort and devotion,1231,,,no,0,-1,0,0,0,0,-1.819249948,0,0,0,0.310316816,0.375810047,1,Next item: devotion and effort,Next item: effort and devotion,-25.859375,-25.375
alibis,excuses,alibis and excuses,excuses and alibis,1103,,,no,0,1,0,0,0,0,-2.954388691,-1,1,1,0.549410698,0.543249542,1,Next item: alibis and excuses,Next item: excuses and alibis,-28.1796875,-29.85736083984375
body,mind,body and mind,mind and body,820530,,,no,0,1,0,0,0,0,0.133090363,-1,-1,-1,0.417304669,0.478831132,1,Next item: body and mind,Next item: mind and body,-20.625,-18.4921875
man,woman,man and woman,woman and man,731849,,,no,0,0,0,1,0,0,1.177898817,1,1,1,0.960577933,0.746114191,1,Next item: man and woman,Next item: woman and man,-19.0625,-19.734375
law,order,law and order,order and law,682080,,,no,0,1,0,0,0,1,-0.056705453,1,1,1,0.985217277,0.887084889,1,Next item: law and order,Next item: order and law,-17.953125,-25.21875
cause,effect,cause and effect,effect and cause,679208,,,no,0,0,0,0,0,1,-0.292014135,0,0,0,0.989392057,0.78038961,1,Next item: cause and effect,Next item: effect and cause,-17.3984375,-23.03125
radio,television,radio and television,television and radio,651263,,,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.744326025,0.508433112,1,Next item: radio and television,Next item: television and radio,-21.15625,-19.484375
b,c,b and c,c and b,617842,,,no,0,0,0,0,0,1,-0.063063001,0,0,0,0.944710784,0.784619268,1,Next item: b and c,Next item: c and b,-14.3203125,-16.25
feet,hands,feet and hands,hands and feet,574548,,,no,0,-1,0,0,0,0,-0.043844078,0,0,0,0.117742991,0.421980679,1,Next item: feet and hands,Next item: hands and feet,-20.453125,-18.921875
money,time,money and time,time and money,572131,,,no,0,0,0,0,0,0,-1.823941142,-1,-1,-1,0.103369683,0.349021206,1,Next item: money and time,Next item: time and money,-19.625,-19.125
blood,flesh,blood and flesh,flesh and blood,556220,,,no,0,-1,0,0,0,0,1.713790461,0,0,0,0.02639603,0.469076088,1,Next item: blood and flesh,Next item: flesh and blood,-23.28125,-19.8125
god,man,god and man,man and god,501367,,,no,0,0,0,1,0,0,-0.518086474,0,0,0,0.82382965,0.611173713,1,Next item: god and man,Next item: man and god,-24.375,-25.75
file,rank,file and rank,rank and file,500989,,,no,0,1,0,0,0,0,0.945394566,0,0,0,0.000357293,0.609472253,1,Next item: file and rank,Next item: rank and file,-22.9375,-20.203125
brother,sister,brother and sister,sister and brother,492450,,,no,0,0,0,1,0,0,0.396156732,0,0,0,0.838271906,0.634481471,1,Next item: brother and sister,Next item: sister and brother,-19.4296875,-20.2421875
father,son,father and son,son and father,486090,,,no,0,0,0,1,0,0,0.413296216,-1,-1,-1,0.967923636,0.527898002,1,Next item: father and son,Next item: son and father,-16.8984375,-19.875
men,officers,men and officers,officers and men,457386,,,no,0,0,0,-1,0,0,1.961113083,2,2,1,0.090599625,0.536916874,1,Next item: men and officers,Next item: officers and men,-24.484375,-22.703125
south,west,south and west,west and south,455538,,,no,0,1,0,0,0,0,0.171052855,0,0,0,0.648622069,0.589291772,1,Next item: south and west,Next item: west and south,-18.265625,-18.75
error,trial,error and trial,trial and error,454209,,,no,0,-1,0,0,0,-1,-0.045549711,0,0,0,0.00048656,0.1682363,1,Next item: error and trial,Next item: trial and error,-24.15625,-17.234375
arts,crafts,arts and crafts,crafts and arts,454080,,,no,1,0,0,0,0,0,2.101639709,0,0,0,0.995249736,0.608037375,1,Next item: arts and crafts,Next item: crafts and arts,-18.0,-22.984375
pressure,temperature,pressure and temperature,temperature and pressure,449437,,,no,0,0,-1,0,0,0,0.238472567,2,2,0,0.362246544,0.387703872,1,Next item: pressure and temperature,Next item: temperature and pressure,-17.1484375,-17.109375
days,nights,days and nights,nights and days,445957,,,no,0,1,0,0,0,0,2.673166742,0,0,0,0.914446909,0.653089381,1,Next item: days and nights,Next item: nights and days,-18.953125,-20.796875
land,sea,land and sea,sea and land,413757,,,no,0,1,0,0,0,0,0.589392687,0,0,0,0.688761761,0.60023631,1,Next item: land and sea,Next item: sea and land,-19.34375,-20.375
north,west,north and west,west and north,385427,,,no,0,0,1,0,0,0,0.140452336,0,0,0,0.728316906,0.61522347,1,Next item: north and west,Next item: west and north,-18.5546875,-18.625
spring,summer,spring and summer,summer and spring,381701,,,no,0,0,0,0,0,1,-0.095203156,1,1,1,0.990141498,0.849533387,1,Next item: spring and summer,Next item: summer and spring,-19.828125,-21.875
magazines,newspapers,magazines and newspapers,newspapers and magazines,378784,,,no,0,0,0,0,0,0,-0.600321966,0,1,1,0.29979883,0.56162983,1,Next item: magazines and newspapers,Next item: newspapers and magazines,-19.734375,-18.859375
hands,knees,hands and knees,knees and hands,339150,,,no,0,1,0,0,0,0,2.089498389,0,0,0,0.981444788,0.638599031,1,Next item: hands and knees,Next item: knees and hands,-22.046875,-22.75
moon,sun,moon and sun,sun and moon,322714,,,no,0,0,-1,0,0,0,-0.935454654,0,0,0,0.089360858,0.372141719,1,Next item: moon and sun,Next item: sun and moon,-20.65625,-18.6875
fathers,mothers,fathers and mothers,mothers and fathers,315907,,,no,0,0,-1,1,0,0,-0.131776521,0,0,0,0.492318942,0.514095649,1,Next item: fathers and mothers,Next item: mothers and fathers,-19.09375,-18.4375
city,county,city and county,county and city,315000,,,no,0,0,0,0,0,1,0.829040122,0,0,0,0.821015873,0.800533249,1,Next item: city and county,Next item: county and city,-20.046875,-20.03125
ears,eyes,ears and eyes,eyes and ears,304481,,,no,0,0,-1,0,0,0,-2.090266343,0,0,0,0.128983418,0.343351,1,Next item: ears and eyes,Next item: eyes and ears,-21.046875,-19.25
college,school,college and school,school and college,301287,,,no,-1,0,-1,0,0,-1,-0.885624709,-1,-1,-1,0.027644737,0.080375007,1,Next item: college and school,Next item: school and college,-20.421875,-18.734375
college,university,college and university,university and college,296202,,,no,0,0,0,-1,0,0,-0.730332132,3,1,0,0.891962242,0.426562794,1,Next item: college and university,Next item: university and college,-18.921875,-20.15625
dark,light,dark and light,light and dark,292691,,,no,0,-1,0,0,0,0,-0.846245252,0,0,0,0.244537755,0.400892029,1,Next item: dark and light,Next item: light and dark,-17.796875,-17.546875
future,past,future and past,past and future,283153,,,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,0.042132699,0.15182568,1,Next item: future and past,Next item: past and future,-20.03125,-17.875
evening,morning,evening and morning,morning and evening,282270,,,no,0,-1,0,0,0,-1,-0.533727315,0,0,0,0.076359514,0.160950707,1,Next item: evening and morning,Next item: morning and evening,-21.15625,-18.375
ice,snow,ice and snow,snow and ice,278789,,,no,0,1,0,0,0,0,0.196347167,0,0,0,0.409417158,0.589956151,1,Next item: ice and snow,Next item: snow and ice,-19.40625,-19.4453125
husbands,wives,husbands and wives,wives and husbands,272233,,,no,0,0,0,1,0,0,-0.652517327,-1,-1,-1,0.89565556,0.499003067,1,Next item: husbands and wives,Next item: wives and husbands,-18.5322265625,-20.578125
boys,men,boys and men,men and boys,263583,,,no,0,0,0,-1,0,0,-1.891757659,0,0,0,0.252391087,0.335980344,1,Next item: boys and men,Next item: men and boys,-20.21875,-19.171875
bread,butter,bread and butter,butter and bread,261886,,,no,0,0,1,0,0,0,0.478962208,1,1,1,0.98716999,0.720654857,1,Next item: bread and butter,Next item: butter and bread,-17.265625,-21.546875
