binom,Alpha Probs,Nonalpha Probs
fields and homes,-8.727261543273926,-6.89149808883667
brow and cheeks,-5.181548118591309,-7.563755512237549
certainty and security,-10.195066452026367,-11.925976991653442
artist and critic,-5.708823204040527,-5.709195613861084
20s and 30s,-5.695748228870798,-9.079951838590205
brick and glass,-7.1908769607543945,-7.575171947479248
gas and light,-5.153896331787109,-6.952820777893066
dentist and doctor,-4.929150581359863,-9.101269721984863
bourbon and water,-9.382736206054688,-11.71621985733509
habitat and habits,-4.312233924865723,-9.803963661193848
cuts and wounds,-9.348119735717773,-4.5969343185424805
palm and pine,-4.944029808044434,-5.813127517700195
fish and vegetable,-9.635825157165527,-5.120067596435547
initials and names,-9.271809101104736,-5.738787740468979
fury and pain,-5.86817741394043,-4.947546482086182
gentleness and sweetness,-7.570151925086975,-4.853308064541125
statesmen and warriors,-6.603764533996582,-8.492334496229887
experiences and reactions,-7.6132001876831055,-9.194296836853027
bitterness and disappointment,-6.574440538883209,-6.782426270245196
action and mind,-8.279620170593262,-5.763639450073242
comedy and satire,-6.768651843070984,-6.446800470352173
enthusiasm and warmth,-7.336477279663086,-6.323892116546631
body and breath,-7.453632831573486,-7.666820526123047
beauty and brains,-8.743056297302246,-7.64799690246582
hotels and pensions,-13.51435899734497,-11.640025854110718
comb and wattles,-9.977864265441895,-16.12556219100952
imagination and originality,-9.748913265764713,-11.041354656219482
ears and hair,-5.233249664306641,-7.707147598266602
brush and logs,-12.005352020263672,-5.284278869628906
importance and validity,-7.762140467762947,-8.129453659057617
money and papers,-7.67576789855957,-5.431882858276367
pies and puddings,-9.166302412748337,-9.137962222099304
eloquence and force,-10.281444311141968,-10.169912956655025
soil and topography,-8.672483742237091,-12.738983631134033
blossom and leaf,-7.947116851806641,-5.7050251960754395
desolation and misery,-8.4858877658844,-5.242069515399635
organizations and states,-6.158662796020508,-6.178064346313477
boots and jacket,-6.077652931213379,-4.520984172821045
confusions and contradictions,-7.714540623128414,-11.835488975048065
flames and sparks,-6.5786292757838964,-9.356898307800293
danger and threat,-7.817373275756836,-4.972477912902832
determination and faith,-6.296977996826172,-7.137287139892578
berlin and frankfurt,-6.0833730939775705,-5.312879204750061
clothes and dishes,-7.304969787597656,-5.134561061859131
comfort and companionship,-5.914816737174988,-8.291369915008545
background and interest,-7.872609615325928,-7.222729206085205
glass and rubber,-7.495472431182861,-5.918962478637695
color and scent,-11.472829818725586,-5.350505352020264
interest and payments,-10.423454284667969,-7.084508895874023
gambling and vice,-10.447710037231445,-9.51353645324707
activities and places,-7.69443416595459,-7.548073768615723
elegance and purity,-7.746570707298815,-10.237285781651735
leaves and limbs,-9.85053539276123,-7.692620277404785
power and trade,-9.216863632202148,-6.170439720153809
games and races,-7.017572402954102,-7.898054122924805
evenings and sundays,-6.249983384273946,-6.624868685379624
activity and nature,-6.6866455078125,-6.956263542175293
sun and weather,-7.184332847595215,-7.458324432373047
leather and paper,-3.766587018966675,-7.216560363769531
rudder and stick,-10.984274864196777,-4.882818892598152
contraction and dilatation,-18.901296567171812,-12.541913222521544
anguish and rage,-7.301354169845581,-4.842174259742023
shooting and yelling,-8.797553062438965,-6.516690254211426
arches and piers,-9.872814059257507,-16.749641180038452
investment and risk,-6.432530403137207,-9.25704574584961
control and growth,-9.196608543395996,-7.06212854385376
happiness and pain,-4.173964500427246,-6.2538743019104
Egypt and Europe,-5.142737865447998,-7.704850196838379
order and truth,-8.861651420593262,-6.6496148109436035
factories and industries,-4.73004150390625,-5.816488265991211
name and year,-5.521617889404297,-7.297006607055664
river and sky,-6.433284759521484,-5.47225284576416
detection and removal,-11.139060497283936,-9.433159327832982
breakfast and luncheon,-8.422559781000018,-9.044177532196045
attitude and experience,-7.605025291442871,-7.206685543060303
pilot and plane,-7.3243279457092285,-7.2943878173828125
malaria and typhoid,-7.1108222007751465,-9.884549304842949
technology and time,-6.932891368865967,-9.688300132751465
economist and historian,-4.446164608001709,-6.993683815002441
muskets and swords,-9.143996238708496,-6.73823839056422
character and wisdom,-9.191778182983398,-6.2064208984375
azaleas and camellias,-18.965409249067307,-14.417932962998748
silence and space,-8.258281707763672,-5.753529071807861
fingers and mouth,-4.872517108917236,-6.599584579467773
power and variety,-8.101792335510254,-7.64119291305542
cliches and stereotypes,-16.491669207811356,-15.18358527473174
habits and movements,-7.434077739715576,-4.553915023803711
shirt and waistcoat,-5.698582824319601,-8.04867148399353
boardinghouses and hotels,-5.361987829208374,-9.600137710571289
stucco and wood,-10.74561034142971,-8.001526330714114
activities and character,-7.2615580558776855,-6.718411922454834
happiness and warmth,-8.623977661132812,-5.212824821472168
fulfillment and pleasure,-10.996265411376953,-9.231034347321838
means and motives,-8.405624655075371,-9.20571231842041
fear and relief,-9.248831748962402,-6.083009243011475
despair and futility,-7.730130031704903,-8.302109241485596
ash and maple,-9.625612258911133,-4.08613395690918
beauty and inspiration,-9.885164260864258,-5.34808349609375
clippings and pictures,-12.14709210395813,-11.363594017340802
liquids and powders,-7.939864993095398,-9.195946633815765
domination and influence,-8.208635330200195,-9.528270781040192
action and conversation,-7.142596244812012,-5.139486312866211
pattern and sequence,-6.925706386566162,-6.277057647705078
detective and police,-4.79065465927124,-7.155050277709961
church and graveyard,-9.522603392601013,-10.106566190719604
habits and thought,-7.752127170562744,-7.188578128814697
gardens and lawn,-5.887825965881348,-4.5677690505981445
powers and processes,-7.654653549194336,-8.635931015014648
machinery and tractors,-9.40827950835228,-11.275762557983398
ammo and weapons,-11.228446006774902,-7.250257954001427
clay and wax,-9.74432373046875,-5.445156097412109
associations and enterprises,-10.112108926055953,-10.337296962738037
grace and modesty,-9.860232710838318,-8.158921241760254
brains and talent,-6.887840270996094,-8.298531532287598
comedy and humor,-3.6016550064086914,-4.338680267333984
certainty and order,-10.442347764968872,-12.705592393875122
discretion and moderation,-11.328141199424863,-9.84041045140475
attention and civility,-12.753134310245514,-9.841417789459229
captain and leader,-7.9157023429870605,-6.85446310043335
control and intelligence,-6.8970947265625,-5.876087188720703
grease and sweat,-9.517029285430908,-6.053016857244074
comprehension and control,-8.736546754837036,-10.869438737630844
hallucinations and visions,-7.150093078613281,-6.112372404895723
commands and statements,-9.305977821350098,-7.920040130615234
shots and shouts,-6.698272526264191,-9.136913299560547
cost and upkeep,-9.35353809595108,-12.000404834747314
men and objects,-8.922440528869629,-7.7392449378967285
fragrance and taste,-9.809527158737183,-7.306812803260982
betrayal and murder,-8.07329797744751,-6.704993415623903
bacteria and insects,-6.801542282104492,-7.065338134765625
confusion and congestion,-12.556312438100576,-10.712701737880707
facts and techniques,-6.444540023803711,-6.609431743621826
anger and spite,-6.859742641448975,-3.695939540863037
money and numbers,-9.225454330444336,-7.256495475769043
boulders and ledges,-12.562954381108284,-10.613684814423323
abolition and emancipation,-10.898304747519433,-10.631003251510265
nationalism and sovereignty,-11.179599980874173,-10.93501509923908
tensions and uncertainties,-11.112095355987549,-10.428778171539307
beauty and poise,-9.807323634624481,-11.302486658096313
background and intelligence,-8.714012145996094,-7.0984954833984375
battle and bloodshed,-8.747706159949303,-11.524693012237549
fairness and moderation,-9.451571977231652,-10.512681603431702
back and behind,-6.408164978027344,-4.430788993835449
ammunition and baggage,-7.52178468555212,-8.681696891784668
apprehension and terror,-9.010324120521545,-7.035056654363871
head and teeth,-7.779407024383545,-6.717870712280273
life and promise,-10.250236511230469,-6.000507354736328
cod and salmon,-7.638533115386963,-4.977856636047363
archaeologists and geologists,-8.932437598705292,-6.7889324855059385
chopping and sawing,-12.203582732006907,-11.077161848545074
anxiety and dismay,-4.720513954758644,-9.276723861694336
resources and riches,-8.112583603709936,-8.232545495033264
personnel and ships,-10.449528694152832,-7.698022842407227
school and service,-8.723804473876953,-7.584251403808594
a.b. and m.a.,-17.883086696267128,-22.083792880177498
bandits and outlaws,-7.594457225641236,-9.279035210609436
arsenic and strychnine,-10.916480492858682,-13.497185565531254
drudgery and monotony,-11.977366514503956,-14.843506782781333
secrecy and stealth,-13.848413243889809,-14.754803732037544
soldiers and subjects,-9.427330017089844,-8.464332580566406
chagrin and embarrassment,-12.564874611794949,-12.731702838093042
barges and towboats,-13.238936136651319,-9.19797468977049
celebration and ritual,-7.5944929122924805,-7.024276256561279
searching and yearning,-9.398300979286432,-10.540832996368408
letters and magazines,-6.514594078063965,-6.3238019943237305
flight and terror,-8.590465545654297,-8.508700370788574
caresses and endearments,-12.268814630806446,-13.305469512939453
gaiety and spirit,-7.204608082771301,-8.446281472221017
disdain and indifference,-11.67515198842375,-11.200744117377326
liberalism and progress,-7.689087390899658,-12.480395555496216
blame and hate,-6.833498477935791,-6.0287370681762695
color and imagery,-10.76470796763897,-9.004320859909058
intonation and phrasing,-15.891096115112305,-8.898740887641907
abasement and humiliation,-11.977602168470185,-14.307615624042228
commercialism and materialism,-8.853357680141926,-11.462782382965088
education and industrialization,-7.934710502624512,-7.817193984985352
foreboding and gloom,-10.380717515945435,-8.445386509643868
firepower and speed,-9.18479871749878,-13.484119415283203
