binom,Alpha Probs,Nonalpha Probs
habitat and habits,-27.032076954841614,-32.39562904834747
cuts and wounds,-24.43212080001831,-24.550798416137695
palm and pine,-27.945594310760498,-24.604379892349243
fish and vegetable,-20.576045989990234,-23.250409603118896
initials and names,-24.533588886260986,-20.252646327018738
fury and pain,-31.18485927581787,-28.986708164215088
gentleness and sweetness,-28.774009063839912,-28.57756741612684
statesmen and warriors,-31.42182421684265,-36.42483061552048
experiences and reactions,-28.550378799438477,-29.477524518966675
bitterness and disappointment,-30.724482513964176,-31.491385280840404
action and mind,-25.700316905975342,-24.895981311798096
comedy and satire,-30.69157676398754,-32.91399049758911
enthusiasm and warmth,-26.31153154373169,-25.05156922340393
body and breath,-25.54369330406189,-27.871589183807373
beauty and brains,-26.46729040145874,-24.388665199279785
hotels and pensions,-32.99992847442627,-30.634714126586914
comb and wattles,-36.94402837753296,-32.756580114364624
imagination and originality,-33.44820523262024,-37.32152986526489
ears and hair,-22.902604579925537,-21.391748428344727
brush and logs,-32.911070823669434,-30.91763925552368
importance and validity,-26.678770750761032,-27.463166415691376
money and papers,-25.18487024307251,-24.788830518722534
pies and puddings,-23.550662606954575,-28.76992380619049
eloquence and force,-34.24613916873932,-37.63618414849043
soil and topography,-24.503687381744385,-32.90380859375
blossom and leaf,-29.381405353546143,-26.874279975891113
desolation and misery,-33.38834095001221,-26.164075186825357
organizations and states,-23.19526720046997,-24.930453300476074
boots and jacket,-24.09976029396057,-24.23916220664978
confusions and contradictions,-34.716036058962345,-34.43921846151352
flames and sparks,-21.335305612999946,-25.27649474143982
danger and threat,-21.523520708084106,-27.557616233825684
determination and faith,-26.246049880981445,-22.86765956878662
berlin and frankfurt,-27.970177985727787,-26.34141755104065
clothes and dishes,-22.789863109588623,-20.962663531303406
comfort and companionship,-26.505425088107586,-29.083015739917755
background and interest,-26.01590585708618,-26.889708995819092
glass and rubber,-25.745559215545654,-23.794347763061523
color and scent,-31.18745470046997,-26.26459002494812
interest and payments,-28.0845627784729,-24.91797113418579
gambling and vice,-26.785107612609863,-32.49253797531128
activities and places,-25.441458225250244,-26.759841203689575
elegance and purity,-24.98070052685216,-26.652611355530098
leaves and limbs,-26.6529061794281,-25.329869031906128
power and trade,-24.774826526641846,-23.276994705200195
games and races,-26.11266589164734,-23.242848873138428
evenings and sundays,-30.240351654734695,-28.561724313534796
activity and nature,-26.928792476654053,-31.682658195495605
sun and weather,-28.45032286643982,-23.833744525909424
leather and paper,-22.824105262756348,-22.82389760017395
rudder and stick,-28.389822959899902,-24.922817477956414
contraction and dilatation,-36.27823370695114,-34.75441670883447
anguish and rage,-29.474977761507034,-31.726427711488213
shooting and yelling,-29.068220138549805,-25.746299028396606
arches and piers,-31.946606636047363,-34.619160175323486
investment and risk,-27.15878200531006,-27.38111400604248
control and growth,-26.695425748825073,-24.436960220336914
happiness and pain,-24.3116512298584,-24.672590732574463
Egypt and Europe,-27.42267894744873,-29.26371955871582
order and truth,-29.616558074951172,-25.507022619247437
factories and industries,-21.877126216888428,-28.635846853256226
name and year,-23.126429080963135,-28.818000316619873
river and sky,-27.574679851531982,-29.90887689590454
detection and removal,-25.294042944908142,-26.693263690685853
breakfast and luncheon,-27.772758038714528,-25.185041278600693
attitude and experience,-26.175203323364258,-26.842660427093506
pilot and plane,-29.004395484924316,-26.58248782157898
malaria and typhoid,-26.799282401800156,-30.79086497426033
technology and time,-22.690748691558838,-23.42548179626465
economist and historian,-35.509143590927124,-27.802781581878662
muskets and swords,-28.494228839874268,-28.244181092828512
character and wisdom,-28.87418818473816,-28.79894733428955
azaleas and camellias,-37.667037665843964,-40.21804642677307
silence and space,-27.59832191467285,-23.750197887420654
fingers and mouth,-23.839813709259033,-25.085008144378662
power and variety,-26.62734842300415,-27.087063312530518
cliches and stereotypes,-35.16401018202305,-33.50627080723643
habits and movements,-26.564890503883362,-27.550021409988403
shirt and waistcoat,-23.835230112075806,-25.23764967918396
boardinghouses and hotels,-32.79758262634277,-29.91866683959961
stucco and wood,-34.20356434583664,-25.100782809779048
activities and character,-25.337987184524536,-25.147021770477295
happiness and warmth,-27.822433471679688,-23.406457662582397
fulfillment and pleasure,-27.169346511363983,-27.15910574438749
means and motives,-29.457729935646057,-27.541391372680664
fear and relief,-26.737547874450684,-29.82244348526001
despair and futility,-31.231772676110268,-36.81224060058594
ash and maple,-31.116891384124756,-24.963573455810547
beauty and inspiration,-27.21729612350464,-27.451356887817383
clippings and pictures,-27.639393612742424,-28.149698435794562
liquids and powders,-25.041095334105194,-31.301964163780212
domination and influence,-27.89283037185669,-32.002938985824585
action and conversation,-23.183200359344482,-25.251732349395752
pattern and sequence,-27.38303804397583,-29.458189487457275
detective and police,-28.39766025543213,-24.151926040649414
church and graveyard,-26.289307594299316,-29.210164070129395
habits and thought,-26.520909786224365,-26.77092933654785
gardens and lawn,-27.435055255889893,-24.633955478668213
powers and processes,-25.410741806030273,-26.392964601516724
machinery and tractors,-27.754008945077658,-28.14260369539261
ammo and weapons,-28.80583906173706,-20.909230159712024
clay and wax,-25.337141513824463,-25.589513063430786
associations and enterprises,-31.101848278427497,-33.24447977542877
grace and modesty,-25.210892498493195,-29.228538036346436
brains and talent,-23.522713661193848,-23.37204933166504
comedy and humor,-29.094510555267334,-25.245259761810303
certainty and order,-30.086040496826172,-28.930488109588623
discretion and moderation,-29.89810131303966,-30.383445986546576
attention and civility,-27.502381563186646,-29.333433628082275
captain and leader,-29.801520824432373,-27.243212699890137
control and intelligence,-25.106111764907837,-22.27243685722351
grease and sweat,-29.7685763835907,-25.787546329200268
comprehension and control,-30.626410961151123,-28.22481571137905
hallucinations and visions,-27.235710740089417,-27.99892658367753
commands and statements,-30.177175521850586,-30.195812225341797
shots and shouts,-25.607761308550835,-26.022653341293335
cost and upkeep,-26.475746393203735,-32.14229106903076
men and objects,-23.8955295085907,-27.12903904914856
fragrance and taste,-28.65175747871399,-24.975926846265793
betrayal and murder,-27.846428394317627,-27.341337740421295
bacteria and insects,-24.029226303100586,-22.400383949279785
confusion and congestion,-25.57572200303548,-31.300202652812004
facts and techniques,-24.824148416519165,-26.47215223312378
anger and spite,-27.18421697616577,-32.060880184173584
money and numbers,-28.45495319366455,-25.046995639801025
boulders and ledges,-29.792053133249283,-33.62077863980085
abolition and emancipation,-26.499712880307925,-32.164076956381905
nationalism and sovereignty,-30.808759705965713,-27.716607980753906
tensions and uncertainties,-29.545092076063156,-30.176903069019318
beauty and poise,-29.667224168777466,-29.970329999923706
background and intelligence,-26.359314918518066,-26.40697169303894
battle and bloodshed,-28.019443526864052,-30.714370250701904
fairness and moderation,-23.282821202650666,-31.56128704547882
back and behind,-29.604549884796143,-26.22248125076294
ammunition and baggage,-26.647954504936934,-23.196319729089737
apprehension and terror,-24.62780713289976,-30.96947367116809
head and teeth,-24.00324773788452,-23.91011881828308
life and promise,-25.1402645111084,-28.705517292022705
cod and salmon,-30.4359073638916,-23.10479736328125
archaeologists and geologists,-28.059168756008148,-27.109852023422718
chopping and sawing,-26.665781828574836,-26.342541786143556
anxiety and dismay,-30.34007692337036,-28.817989349365234
resources and riches,-31.525831209495664,-28.78250741958618
personnel and ships,-24.63801908493042,-25.105408191680908
school and service,-26.470827102661133,-22.10302495956421
a.b. and m.a.,-31.16005729138851,-27.888563960790634
bandits and outlaws,-29.045021222904325,-32.3723651394248
arsenic and strychnine,-25.82639464759268,-34.71750514442101
drudgery and monotony,-34.32510684709996,-37.70068607694702
secrecy and stealth,-31.4049293063581,-33.611762752756476
soldiers and subjects,-27.25912857055664,-31.615956783294678
chagrin and embarrassment,-33.76192758139223,-33.27617207169533
barges and towboats,-36.63876520784106,-34.93569079786539
celebration and ritual,-27.19740629196167,-26.963035583496094
searching and yearning,-29.752420902252197,-35.96277904510498
letters and magazines,-26.761089324951172,-25.414551258087158
flight and terror,-28.97269296646118,-26.477593421936035
caresses and endearments,-40.467423148453236,-43.58048439025879
gaiety and spirit,-30.67554497718811,-32.39917504787445
disdain and indifference,-31.24572671949761,-30.32808759046202
liberalism and progress,-27.470253944396973,-35.95188045501709
blame and hate,-23.42124581336975,-27.63639736175537
color and imagery,-28.98598176240921,-28.366421222686768
intonation and phrasing,-36.99202413484454,-28.754165064543486
abasement and humiliation,-34.31328247691272,-37.42415821237955
commercialism and materialism,-32.54018014669418,-34.057326793670654
education and industrialization,-25.5056471824646,-26.064367532730103
foreboding and gloom,-32.65284678712487,-30.525495434179902
firepower and speed,-27.24888038635254,-29.57551622390747
