binom,Alpha Probs,Nonalpha Probs
habitat and habits,-66.68772640824318,-71.41210129857063
cuts and wounds,-67.9970408976078,-69.86868968605995
palm and pine,-66.83168187737465,-67.59777155518532
fish and vegetable,-63.053439289331436,-65.87284198403358
initials and names,-61.043612629175186,-59.4842190053314
fury and pain,-68.17547360062599,-70.08101645112038
gentleness and sweetness,-67.46541523560882,-64.5820931479102
statesmen and warriors,-67.76831451058388,-72.44066278636456
experiences and reactions,-69.16720190644264,-67.67556610703468
bitterness and disappointment,-68.91426011594012,-69.1694374753115
action and mind,-62.97990146279335,-63.366303116083145
comedy and satire,-66.55027147941291,-63.87879982590675
enthusiasm and warmth,-66.08097997307777,-65.70599427819252
body and breath,-64.97425094246864,-62.37056913971901
beauty and brains,-65.53196540474892,-70.12760725617409
hotels and pensions,-74.90384092926979,-72.20154777169228
comb and wattles,-77.72512903809547,-72.82202783226967
imagination and originality,-77.6380607187748,-72.73776045441628
ears and hair,-63.748566061258316,-61.71392384171486
brush and logs,-71.24775806069374,-71.67549887299538
importance and validity,-67.7116901949048,-68.73612555861473
money and papers,-67.76111736893654,-69.61418142914772
pies and puddings,-68.77606378495693,-70.19399610161781
eloquence and force,-69.94555261731148,-82.04772744490765
soil and topography,-65.0882063806057,-66.76439502835274
blossom and leaf,-68.9904753267765,-66.33684888482094
desolation and misery,-72.34867945313454,-69.32237499952316
organizations and states,-64.7026552259922,-58.86341801285744
boots and jacket,-68.9705745279789,-68.27349892258644
confusions and contradictions,-75.28198088984936,-73.48829844594002
flames and sparks,-66.68444755003293,-70.09568896889687
danger and threat,-66.67618051171303,-69.85552969574928
determination and faith,-66.76924839615822,-66.926552683115
berlin and frankfurt,-66.44163393974304,-63.59928038716316
clothes and dishes,-68.09559836983681,-71.50888028740883
comfort and companionship,-69.00895091891289,-70.47120389342308
background and interest,-64.36605253815651,-68.2254070341587
glass and rubber,-66.17139664292336,-66.01644340157509
color and scent,-66.26168003678322,-66.72279492020607
interest and payments,-71.3480753004551,-66.19587269425392
gambling and vice,-70.01336994767189,-72.67960396409035
activities and places,-68.51024332642555,-67.12730327248573
elegance and purity,-63.73994678945746,-63.046108479378745
leaves and limbs,-67.36053267121315,-70.63688698410988
power and trade,-62.28129306435585,-61.567604929208755
games and races,-67.39558354020119,-71.05157318711281
evenings and sundays,-71.15689861029387,-71.1293249791488
activity and nature,-63.9306837618351,-66.96430388092995
sun and weather,-66.28938737511635,-66.54040876030922
leather and paper,-64.57783809304237,-63.01963511109352
rudder and stick,-74.88051477074623,-67.59135782718658
contraction and dilatation,-76.3565573990345,-71.6150914253667
anguish and rage,-68.23528875410557,-68.83474859953276
shooting and yelling,-71.36710706353188,-67.69868913292885
arches and piers,-70.13894131779671,-72.68021860718727
investment and risk,-66.45553198456764,-65.46137276291847
control and growth,-66.40802493691444,-64.03569069504738
happiness and pain,-64.66913405060768,-65.3570889532566
Egypt and Europe,-65.0562371313572,-66.45056501030922
order and truth,-64.66781225800514,-62.87638249993324
factories and industries,-65.57024946808815,-69.13005915284157
name and year,-63.071280390024185,-65.52651992440224
river and sky,-66.7595457136631,-66.83644714951515
detection and removal,-71.23675683140755,-72.57609862438403
breakfast and luncheon,-66.44079017895274,-64.43305459618568
attitude and experience,-68.47326603531837,-65.57423821091652
pilot and plane,-67.09421101212502,-65.66061344742775
malaria and typhoid,-70.00024771690369,-71.12640777230263
technology and time,-63.79308906197548,-64.04093065857887
economist and historian,-68.54425230622292,-69.2968901693821
muskets and swords,-70.78209415078163,-71.98582719033584
character and wisdom,-67.21215930581093,-70.89994624257088
azaleas and camellias,-81.28584225289524,-80.03932338953018
silence and space,-63.650419384241104,-65.02996984124184
fingers and mouth,-64.57738009095192,-63.628772646188736
power and variety,-63.769116550683975,-63.308123737573624
cliches and stereotypes,-74.75918710790575,-71.26949129998684
habits and movements,-66.50763085484505,-66.69320479035378
shirt and waistcoat,-67.34097430109978,-67.74947860836983
boardinghouses and hotels,-75.74799266457558,-73.98378792405128
stucco and wood,-69.78931890428066,-63.64805602841079
activities and character,-68.70119848847389,-66.1707583963871
happiness and warmth,-66.97988119721413,-64.77145352959633
fulfillment and pleasure,-69.12242498993874,-67.9041679042275
means and motives,-66.05064770579338,-62.878345638513565
fear and relief,-68.5672792494297,-70.38504210114479
despair and futility,-67.67391238734126,-72.91394439339638
ash and maple,-70.45772543549538,-64.35731735825539
beauty and inspiration,-66.27108684182167,-64.56210413575172
clippings and pictures,-72.66307350993156,-72.87863111682236
liquids and powders,-69.15462426724844,-75.44771593809128
domination and influence,-68.45184770226479,-68.88019171357155
action and conversation,-66.06591668725014,-63.64958944916725
pattern and sequence,-62.66764476895332,-62.283362060785294
detective and police,-72.69202271103859,-69.53977170586586
church and graveyard,-68.87276282906532,-70.42582312226295
habits and thought,-66.35639050602913,-66.28915253281593
gardens and lawn,-68.29064503312111,-70.87364140152931
powers and processes,-65.33807936310768,-68.70248356461525
machinery and tractors,-78.2974161207676,-72.00625982880592
ammo and weapons,-74.23606196045876,-67.77886200835928
clay and wax,-65.67283907532692,-63.20021691918373
associations and enterprises,-71.73262356210034,-69.74331387877464
grace and modesty,-66.18775805085897,-62.99346390366554
brains and talent,-69.39042368531227,-63.09298196434975
comedy and humor,-66.12896648049355,-64.51368537545204
certainty and order,-70.48555007576942,-67.17638221383095
discretion and moderation,-69.84478297969326,-73.70217409357429
attention and civility,-67.45900475978851,-74.29588332772255
captain and leader,-73.56609144806862,-68.69510117173195
control and intelligence,-67.12929597496986,-65.65280511975288
grease and sweat,-73.14209547638893,-66.98559909686446
comprehension and control,-69.50020030140877,-69.25021183397621
hallucinations and visions,-68.50937309861183,-67.87889284454286
commands and statements,-69.32103911042213,-69.01721945405006
shots and shouts,-67.7846318371594,-67.90041902661324
cost and upkeep,-71.28729531168938,-72.10597887635231
men and objects,-63.62801018357277,-66.44541135430336
fragrance and taste,-68.28972426056862,-66.11531853117049
betrayal and murder,-71.76935115456581,-67.05344974249601
bacteria and insects,-63.38013091683388,-64.38753321766853
confusion and congestion,-72.02309367147973,-73.10954263433814
facts and techniques,-64.49772062897682,-67.0609692633152
anger and spite,-68.04194012284279,-70.71851769089699
money and numbers,-68.92785015702248,-66.51273575425148
boulders and ledges,-67.58053977787495,-67.01998288463801
abolition and emancipation,-69.63744346111343,-71.52895190150593
nationalism and sovereignty,-68.89447175489113,-67.6585479245432
tensions and uncertainties,-67.6847570836544,-71.09474095702171
beauty and poise,-66.02831192314625,-70.47259417176247
background and intelligence,-66.19186487793922,-72.28080776333809
battle and bloodshed,-67.05895651667379,-75.49062553048134
fairness and moderation,-65.7917812447995,-72.00323725491762
back and behind,-63.461311891674995,-66.01340587437153
ammunition and baggage,-75.07123723626137,-66.62542922794819
apprehension and terror,-69.50117825716734,-71.26056869805325
head and teeth,-64.4660771638155,-66.38797099888325
life and promise,-64.97304685413837,-67.46591527760029
cod and salmon,-66.29757316410542,-65.5726228505373
archaeologists and geologists,-65.92756926268339,-63.768504068255424
chopping and sawing,-73.5812790133059,-73.17313181894133
anxiety and dismay,-70.04821117222309,-74.56073577702045
resources and riches,-69.01156011782587,-69.12015087902546
personnel and ships,-68.01826818287373,-71.19528849422932
school and service,-66.25485976040363,-66.75018127262592
a.b. and m.a.,-65.28544026240706,-66.5053615309298
bandits and outlaws,-70.14315127581358,-72.76582039147615
arsenic and strychnine,-68.46145269740373,-72.83812790364027
drudgery and monotony,-77.15620233304799,-74.9197157183662
secrecy and stealth,-75.85417595878243,-72.77416179794818
soldiers and subjects,-70.71668203175068,-68.64805062115192
chagrin and embarrassment,-77.33713086205535,-71.62297393381596
barges and towboats,-76.18822185555473,-80.55448184907436
celebration and ritual,-65.69172325730324,-67.47789469361305
searching and yearning,-71.99635782837868,-71.48288121819496
letters and magazines,-66.8931545317173,-70.25503101944923
flight and terror,-67.19828954339027,-67.60252991318703
caresses and endearments,-76.5212953388691,-80.60321786999702
gaiety and spirit,-65.81136265397072,-68.6083365380764
disdain and indifference,-72.23580460249832,-74.90465242731443
liberalism and progress,-65.12530586123466,-68.50216170400381
blame and hate,-66.18736615777016,-67.65303722023964
color and imagery,-65.70840947329998,-67.35517111420631
intonation and phrasing,-69.12551964819431,-65.82606794126332
abasement and humiliation,-73.23356090475318,-78.7584275896661
commercialism and materialism,-70.5107458140701,-70.98057048022747
education and industrialization,-73.95755687355995,-65.91953578591347
foreboding and gloom,-73.53918571770191,-70.89361280319281
firepower and speed,-71.65419259667397,-74.17392864823341
