binom,Alpha Probs,Nonalpha Probs
fields and homes,-7.61894416809082,-5.024357795715332
brow and cheeks,-5.93773078918457,-6.587684631347656
certainty and security,-11.03555178642273,-11.284350156784058
artist and critic,-6.790696620941162,-5.841022491455078
20s and 30s,-5.8532463674782775,-8.794700813828968
brick and glass,-6.825954914093018,-7.072540283203125
gas and light,-5.1687517166137695,-6.970927715301514
dentist and doctor,-5.115358352661133,-6.416284561157227
bourbon and water,-11.693254947662354,-11.772542871534824
habitat and habits,-5.568760871887207,-9.941356658935547
cuts and wounds,-3.837665319442749,-5.946813583374023
palm and pine,-4.767173767089844,-7.7143235206604
fish and vegetable,-5.651209831237793,-4.901569366455078
initials and names,-7.810355186462402,-6.494783744215965
fury and pain,-6.404148578643799,-6.487581253051758
gentleness and sweetness,-8.16993173211813,-6.029853342057322
statesmen and warriors,-7.44526743888855,-8.353555239737034
experiences and reactions,-6.702890396118164,-7.934934616088867
bitterness and disappointment,-6.911131229717284,-6.772315777602898
action and mind,-8.862103462219238,-6.623899936676025
comedy and satire,-7.35905396938324,-7.736596584320068
enthusiasm and warmth,-6.501645565032959,-4.546847343444824
body and breath,-8.152371406555176,-5.325849533081055
beauty and brains,-7.194979667663574,-7.225168228149414
hotels and pensions,-10.886308670043945,-15.216594696044922
comb and wattles,-10.304121494293213,-16.60633659362793
imagination and originality,-11.040202260017395,-11.240127325057983
ears and hair,-5.018560409545898,-3.8173556327819824
brush and logs,-13.414051055908203,-6.1045145988464355
importance and validity,-7.363447926938534,-8.814143896102905
money and papers,-6.425069808959961,-5.827446937561035
pies and puddings,-9.233073025941849,-8.239046335220337
eloquence and force,-9.988231301307678,-13.72395284473896
soil and topography,-7.5664145946502686,-13.980873346328735
blossom and leaf,-6.797050952911377,-6.089566230773926
desolation and misery,-10.229300826787949,-4.732739436207339
organizations and states,-4.740240573883057,-7.753607749938965
boots and jacket,-5.358041763305664,-5.454199314117432
confusions and contradictions,-7.174786515533924,-12.750707358121872
flames and sparks,-2.3015892117400654,-7.47968864440918
danger and threat,-6.1227946281433105,-4.922506809234619
determination and faith,-5.053033828735352,-7.568730354309082
berlin and frankfurt,-5.614852135069668,-8.341531753540039
clothes and dishes,-5.829869270324707,-6.004392623901367
comfort and companionship,-6.542272740072804,-8.994836568832397
background and interest,-5.847362518310547,-8.122529983520508
glass and rubber,-7.5895280838012695,-5.679567813873291
color and scent,-11.416074752807617,-5.5662031173706055
interest and payments,-10.178716659545898,-5.4028239250183105
gambling and vice,-6.872612953186035,-12.048200607299805
activities and places,-7.651557922363281,-8.084248542785645
elegance and purity,-7.381918661296368,-8.769455990521237
leaves and limbs,-7.6696929931640625,-6.613902568817139
power and trade,-8.407356262207031,-7.38636589050293
games and races,-6.409344673156738,-7.085422992706299
evenings and sundays,-5.655686597456224,-7.1863993704319
activity and nature,-7.315978050231934,-8.362594604492188
sun and weather,-8.034926414489746,-6.8435282707214355
leather and paper,-4.749701023101807,-6.234358787536621
rudder and stick,-14.160834074020386,-8.267231702804565
contraction and dilatation,-20.21729228645563,-10.13585346005857
anguish and rage,-6.931073427200317,-5.697608173155459
shooting and yelling,-6.351702690124512,-5.488058567047119
arches and piers,-10.868575096130371,-12.206897974014282
investment and risk,-6.466793060302734,-8.851804733276367
control and growth,-8.712053298950195,-8.540860176086426
happiness and pain,-5.354654788970947,-5.580469608306885
Egypt and Europe,-4.862996578216553,-8.122053146362305
order and truth,-8.572636604309082,-6.634637832641602
factories and industries,-4.31993293762207,-6.616002082824707
name and year,-7.578332901000977,-9.981193542480469
river and sky,-7.646217346191406,-7.9854960441589355
detection and removal,-10.401548862457275,-9.616686987224966
breakfast and luncheon,-6.698852088768035,-8.969414710998535
attitude and experience,-8.511289596557617,-7.48386287689209
pilot and plane,-7.623082160949707,-8.570732116699219
malaria and typhoid,-9.331497006118298,-9.544528342783451
technology and time,-6.26202392578125,-6.370162487030029
economist and historian,-5.74321985244751,-5.752089500427246
muskets and swords,-8.193955183029175,-6.573165213689208
character and wisdom,-8.935812950134277,-7.1999616622924805
azaleas and camellias,-18.437428575009108,-19.790172338485718
silence and space,-9.390509605407715,-6.329062461853027
fingers and mouth,-4.1489152908325195,-5.895495891571045
power and variety,-7.70053768157959,-6.115129470825195
cliches and stereotypes,-14.104475118219852,-11.672714982647449
habits and movements,-5.928012847900391,-6.346226215362549
shirt and waistcoat,-5.66798061132431,-6.713746786117554
boardinghouses and hotels,-6.853384494781494,-11.143682479858398
stucco and wood,-11.297147408127785,-9.34999911673367
activities and character,-7.618076324462891,-8.907686233520508
happiness and warmth,-6.217650890350342,-5.335996627807617
fulfillment and pleasure,-9.026733636856079,-8.144682709127665
means and motives,-9.622890666127205,-8.97700834274292
fear and relief,-7.4525556564331055,-5.990113258361816
despair and futility,-7.552294611930847,-8.85328984260559
ash and maple,-10.130697250366211,-5.069849967956543
beauty and inspiration,-8.859051704406738,-5.221245288848877
clippings and pictures,-12.828176975250244,-9.659444654360414
liquids and powders,-8.978928338736296,-15.165015697479248
domination and influence,-10.086862802505493,-9.042099475860596
action and conversation,-6.894603252410889,-6.085058689117432
pattern and sequence,-7.737952709197998,-6.7883429527282715
detective and police,-6.491927623748779,-6.983501434326172
church and graveyard,-7.8395150899887085,-9.489452362060547
habits and thought,-7.404882431030273,-9.420989990234375
gardens and lawn,-6.0306901931762695,-4.916630744934082
powers and processes,-7.639443397521973,-7.234354019165039
machinery and tractors,-9.71780925989151,-9.147679328918457
ammo and weapons,-13.424624919891357,-6.599640790373087
clay and wax,-8.725234985351562,-5.7018561363220215
associations and enterprises,-8.84289794974029,-11.20293378829956
grace and modesty,-11.498428843915462,-9.47628402709961
brains and talent,-5.910459518432617,-6.392784118652344
comedy and humor,-5.514007568359375,-3.4048943519592285
certainty and order,-10.77090311050415,-10.263038396835327
discretion and moderation,-10.315170750021935,-11.305862452834845
attention and civility,-12.0896315574646,-10.114702701568604
captain and leader,-7.48697566986084,-6.609468460083008
control and intelligence,-6.176783561706543,-6.538942813873291
grease and sweat,-9.63129711151123,-5.005730986595154
comprehension and control,-9.893155813217163,-8.039438840001822
hallucinations and visions,-7.6668782234191895,-5.587511831894517
commands and statements,-7.460790634155273,-9.507749557495117
shots and shouts,-3.906270321458578,-8.578286170959473
cost and upkeep,-10.994757115840912,-11.046733379364014
men and objects,-9.66038703918457,-6.906837463378906
fragrance and taste,-9.438460350036621,-5.922522715292871
betrayal and murder,-7.597859144210815,-6.791250631213188
bacteria and insects,-4.693166732788086,-6.164134502410889
confusion and congestion,-12.172112497268245,-11.993474155664444
facts and techniques,-7.657227516174316,-6.609040260314941
anger and spite,-6.712491989135742,-4.787431240081787
money and numbers,-9.091254234313965,-7.757025718688965
boulders and ledges,-11.819543525576591,-8.420823545660824
abolition and emancipation,-8.883816528861644,-8.065434244501375
nationalism and sovereignty,-11.37990465596522,-8.063882217022183
tensions and uncertainties,-8.794740200042725,-9.922742694616318
beauty and poise,-9.410306453704834,-11.402997016906738
background and intelligence,-6.612909317016602,-8.828757286071777
battle and bloodshed,-6.735428660467733,-12.28356409072876
fairness and moderation,-7.6065125446766615,-10.731692790985107
back and behind,-9.301939010620117,-4.820108890533447
ammunition and baggage,-8.24655221030116,-10.581072330474854
apprehension and terror,-9.472662687301636,-6.86696488596499
head and teeth,-7.469744682312012,-5.717780590057373
life and promise,-6.494060516357422,-7.672438621520996
cod and salmon,-5.08358097076416,-4.907675743103027
archaeologists and geologists,-7.101674661040306,-6.56149403937161
chopping and sawing,-10.779764574952424,-9.088049919751938
anxiety and dismay,-6.1461100578308105,-10.165678977966309
resources and riches,-9.885913383215666,-9.119784832000732
personnel and ships,-8.98393440246582,-8.890049934387207
school and service,-7.071313858032227,-7.2327470779418945
a.b. and m.a.,-15.370810627937317,-15.918268851935863
bandits and outlaws,-11.140930496156216,-8.674778752028942
arsenic and strychnine,-10.96717057825299,-14.942329831421375
drudgery and monotony,-11.885351046919823,-15.001489059533924
secrecy and stealth,-13.214442312717438,-13.758035370119615
soldiers and subjects,-9.269081115722656,-9.31949234008789
chagrin and embarrassment,-12.106714180670679,-11.876522731035948
barges and towboats,-16.841170768719167,-9.678452271968126
celebration and ritual,-6.749208450317383,-6.8704047203063965
searching and yearning,-9.263145724311471,-10.851999282836914
letters and magazines,-6.333425521850586,-6.423213005065918
flight and terror,-9.57561206817627,-6.667725563049316
caresses and endearments,-14.907457292079926,-14.12660837173462
gaiety and spirit,-8.260024428367615,-9.913053095340729
disdain and indifference,-11.929441340260837,-11.38286324825458
liberalism and progress,-6.906687259674072,-10.896301031112671
blame and hate,-5.752523422241211,-6.544307708740234
color and imagery,-9.284677520394325,-7.944638729095459
intonation and phrasing,-14.601829886436462,-9.595858499407768
abasement and humiliation,-14.97639492360031,-17.28737191017717
commercialism and materialism,-8.583559215068817,-10.956095650792122
education and industrialization,-9.846099853515625,-7.916191101074219
foreboding and gloom,-11.651303879916668,-8.855853399261832
firepower and speed,-8.922410488128662,-10.273071527481079
