Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,AandB,BandA,alpha_prob,nonalpha_prob
charts,maps,charts and maps,maps and charts,51057,,,no,0,0,-1,0,0,0,-0.574191021,0,0,0,0.240123783,0.381349555,1,This next phrase must be formed compositionally: charts and maps,This next phrase must be formed compositionally: maps and charts,-50.775390625,-50.916015625
elbows,knees,elbows and knees,knees and elbows,48397,,,no,0,1,0,0,0,0,-1.653778594,-1,0,0,0.498687935,0.50449004,1,This next phrase must be formed compositionally: elbows and knees,This next phrase must be formed compositionally: knees and elbows,-52.244140625,-51.134765625
Christmas,Easter,Christmas and Easter,Easter and Christmas,47337,,,no,0,0,1,0,0,1,1.316616204,0,0,0,0.787122124,0.867650547,1,This next phrase must be formed compositionally: Christmas and Easter,This next phrase must be formed compositionally: Easter and Christmas,-52.931640625,-51.291015625
nature,size,nature and size,size and nature,38101,,,no,0,-1,0,0,0,0,0.540017944,-1,-1,-1,0.305635023,0.33338555,1,This next phrase must be formed compositionally: nature and size,This next phrase must be formed compositionally: size and nature,-51.259765625,-50.009765625
gums,teeth,gums and teeth,teeth and gums,36148,,,no,0,0,-1,0,0,0,-2.957066221,0,0,0,0.173536572,0.322460132,1,This next phrase must be formed compositionally: gums and teeth,This next phrase must be formed compositionally: teeth and gums,-52.431640625,-50.884765625
chairs,sofas,chairs and sofas,sofas and chairs,35053,,,no,0,1,1,0,0,0,2.962846871,1,1,1,0.560722335,0.823976028,1,This next phrase must be formed compositionally: chairs and sofas,This next phrase must be formed compositionally: sofas and chairs,-51.056640625,-51.837890625
characters,situations,characters and situations,situations and characters,32957,,,no,0,1,0,0,0,0,0.091663492,1,-1,0,0.817883909,0.662193,1,This next phrase must be formed compositionally: characters and situations,This next phrase must be formed compositionally: situations and characters,-51.697265625,-52.322265625
joy,pleasure,joy and pleasure,pleasure and joy,28376,,,no,0,0,0,0,0,0,-0.245119815,1,1,1,0.658901889,0.606190356,1,This next phrase must be formed compositionally: joy and pleasure,This next phrase must be formed compositionally: pleasure and joy,-52.087890625,-50.619140625
Thursday,Tuesday,Thursday and Tuesday,Tuesday and Thursday,27948,,,no,0,0,0,0,0,-1,-0.033473703,0,0,0,0.004758838,0.219139396,1,This next phrase must be formed compositionally: Thursday and Tuesday,This next phrase must be formed compositionally: Tuesday and Thursday,-50.806640625,-48.228515625
barley,oats,barley and oats,oats and barley,27431,,,no,0,0,0,0,0,0,0.221755196,-1,-1,-1,0.429805694,0.401004659,1,This next phrase must be formed compositionally: barley and oats,This next phrase must be formed compositionally: oats and barley,-51.541015625,-51.572265625
beauty,dignity,beauty and dignity,dignity and beauty,25267,,,no,0,0,0,0,0,0,1.035649349,1,1,0,0.521272806,0.524487708,1,This next phrase must be formed compositionally: beauty and dignity,This next phrase must be formed compositionally: dignity and beauty,-51.650390625,-53.134765625
boats,ships,boats and ships,ships and boats,24996,,,no,0,1,-1,0,0,0,-0.727819944,0,0,0,0.379260682,0.456529706,1,This next phrase must be formed compositionally: boats and ships,This next phrase must be formed compositionally: ships and boats,-52.197265625,-51.478515625
misery,pain,misery and pain,pain and misery,24920,,,no,0,-1,0,0,0,0,-2.117628603,-2,-2,-1,0.279253612,0.278739863,1,This next phrase must be formed compositionally: misery and pain,This next phrase must be formed compositionally: pain and misery,-53.666015625,-51.400390625
bones,skulls,bones and skulls,skulls and bones,19232,,,no,1,0,0,-1,0,0,2.505134591,0,0,0,0.393354825,0.497668306,1,This next phrase must be formed compositionally: bones and skulls,This next phrase must be formed compositionally: skulls and bones,-51.361328125,-50.986328125
dairy,poultry,dairy and poultry,poultry and dairy,13945,,,no,0,0,0,0,0,0,0.386569124,0,0,0,0.689996415,0.514559293,1,This next phrase must be formed compositionally: dairy and poultry,This next phrase must be formed compositionally: poultry and dairy,-54.291015625,-53.634765625
being,existence,being and existence,existence and being,12923,,,no,0,0,0,0,0,0,1.98018235,0,0,0,0.525961464,0.557554485,1,This next phrase must be formed compositionally: being and existence,This next phrase must be formed compositionally: existence and being,-47.416015625,-49.431640625
radar,radio,radar and radio,radio and radar,12445,,,no,0,0,-1,0,0,-1,-1.969784628,1,0,0,0.318360788,0.145085968,1,This next phrase must be formed compositionally: radar and radio,This next phrase must be formed compositionally: radio and radar,-53.150390625,-52.572265625
humility,pride,humility and pride,pride and humility,12307,,,no,0,0,0,0,-1,0,-1.628654968,-2,-2,-1,0.303323312,0.340514317,1,This next phrase must be formed compositionally: humility and pride,This next phrase must be formed compositionally: pride and humility,-51.556640625,-50.525390625
pitch,volume,pitch and volume,volume and pitch,10617,,,no,0,0,0,-1,0,0,-1.796795148,1,1,1,0.665253838,0.442923092,1,This next phrase must be formed compositionally: pitch and volume,This next phrase must be formed compositionally: volume and pitch,-48.166015625,-48.166015625
skirt,sweater,skirt and sweater,sweater and skirt,9969,,,no,0,-1,0,0,0,0,0.832741544,1,1,1,0.51198716,0.55531037,1,This next phrase must be formed compositionally: skirt and sweater,This next phrase must be formed compositionally: sweater and skirt,-57.072265625,-57.134765625
linen,silk,linen and silk,silk and linen,9625,,,no,0,0,1,-1,0,0,-0.800047675,-1,-1,-1,0.45787013,0.362019358,1,This next phrase must be formed compositionally: linen and silk,This next phrase must be formed compositionally: silk and linen,-52.947265625,-52.587890625
checks,money,checks and money,money and checks,7950,,,no,-1,0,0,0,0,0,-2.713624657,1,1,1,0.79509434,0.492181558,1,This next phrase must be formed compositionally: checks and money,This next phrase must be formed compositionally: money and checks,-53.744140625,-55.994140625
calluses,corns,calluses and corns,corns and calluses,5405,,,no,0,0,0,0,-1,0,-0.609339981,-2,-2,-1,0.180018501,0.365782092,1,This next phrase must be formed compositionally: calluses and corns,This next phrase must be formed compositionally: corns and calluses,-64.650390625,-60.845703125
action,motion,action and motion,motion and action,5237,,,no,-1,0,0,0,0,0,1.105466926,0,0,0,0.397173955,0.485416282,1,This next phrase must be formed compositionally: action and motion,This next phrase must be formed compositionally: motion and action,-50.072265625,-50.009765625
brain,intelligence,brain and intelligence,intelligence and brain,5151,,,no,0,1,0,0,0,0,0.337099124,2,2,1,0.755387303,0.687836373,1,This next phrase must be formed compositionally: brain and intelligence,This next phrase must be formed compositionally: intelligence and brain,-52.212890625,-54.134765625
conduct,manners,conduct and manners,manners and conduct,5138,,,no,-1,1,0,0,0,0,1.405433363,0,0,0,0.395679253,0.574537799,1,This next phrase must be formed compositionally: conduct and manners,This next phrase must be formed compositionally: manners and conduct,-56.166015625,-55.166015625
completeness,unity,completeness and unity,unity and completeness,4700,,,no,0,0,0,0,0,0,-2.214478222,1,1,0,0.231914894,0.436647999,1,This next phrase must be formed compositionally: completeness and unity,This next phrase must be formed compositionally: unity and completeness,-51.416015625,-51.587890625
hostility,indifference,hostility and indifference,indifference and hostility,4279,,,no,0,-1,0,0,1,0,0.163839806,0,0,0,0.313624679,0.449531714,1,This next phrase must be formed compositionally: hostility and indifference,This next phrase must be formed compositionally: indifference and hostility,-55.80859375,-55.431640625
depth,force,depth and force,force and depth,4062,,,no,0,0,0,-1,0,0,-1.487446969,0,0,0,0.615952733,0.345841179,1,This next phrase must be formed compositionally: depth and force,This next phrase must be formed compositionally: force and depth,-50.806640625,-52.759765625
hours,miles,hours and miles,miles and hours,3820,,,no,0,-1,0,0,0,0,0.236266192,0,0,0,0.413612565,0.429414261,1,This next phrase must be formed compositionally: hours and miles,This next phrase must be formed compositionally: miles and hours,-51.947265625,-50.541015625
movements,speech,movements and speech,speech and movements,3639,,,no,0,-1,1,0,0,0,-0.587083494,-1,-1,-1,0.611431712,0.406735967,1,This next phrase must be formed compositionally: movements and speech,This next phrase must be formed compositionally: speech and movements,-52.931640625,-51.650390625
schools,synagogues,schools and synagogues,synagogues and schools,3291,,,no,0,0,1,0,0,0,4.247925511,2,0,0,0.40808265,0.769443991,1,This next phrase must be formed compositionally: schools and synagogues,This next phrase must be formed compositionally: synagogues and schools,-58.99609375,-55.576171875
arrangers,composers,arrangers and composers,composers and arrangers,3127,,,no,0,0,0,-1,0,0,-3.617072484,0,0,0,0.179405181,0.295557195,1,This next phrase must be formed compositionally: arrangers and composers,This next phrase must be formed compositionally: composers and arrangers,-53.228515625,-50.596923828125
happiness,laughter,happiness and laughter,laughter and happiness,3072,,,no,0,-1,0,0,0,0,0.551352704,-1,-1,0,0.413736979,0.445380053,1,This next phrase must be formed compositionally: happiness and laughter,This next phrase must be formed compositionally: laughter and happiness,-51.822265625,-51.837890625
diagrams,sketches,diagrams and sketches,sketches and diagrams,2961,,,no,0,0,0,0,0,0,-0.01971923,-1,1,1,0.391421817,0.541359099,1,This next phrase must be formed compositionally: diagrams and sketches,This next phrase must be formed compositionally: sketches and diagrams,-51.728515625,-53.400390625
pail,shovel,pail and shovel,shovel and pail,2855,,,no,0,0,-1,0,0,0,-0.445042291,1,1,1,0.821716287,0.492960196,1,This next phrase must be formed compositionally: pail and shovel,This next phrase must be formed compositionally: shovel and pail,-58.728515625,-57.228515625
candies,cookies,candies and cookies,cookies and candies,2837,,,no,0,0,0,0,0,0,-1.80479814,0,0,0,0.352485019,0.455214655,1,This next phrase must be formed compositionally: candies and cookies,This next phrase must be formed compositionally: cookies and candies,-52.994140625,-53.291015625
county,village,county and village,village and county,2834,,,no,0,0,-1,0,0,0,0.69199267,0,0,0,0.429075512,0.41426109,1,This next phrase must be formed compositionally: county and village,This next phrase must be formed compositionally: village and county,-53.837890625,-53.759765625
charm,variety,charm and variety,variety and charm,2705,,,no,0,0,0,0,0,-1,-1.785663846,2,2,1,0.437707948,0.259238327,1,This next phrase must be formed compositionally: charm and variety,This next phrase must be formed compositionally: variety and charm,-55.541015625,-53.478515625
bouquets,wreaths,bouquets and wreaths,wreaths and bouquets,2269,,,no,0,0,1,0,0,0,-0.437635781,0,0,0,0.375936536,0.600265254,1,This next phrase must be formed compositionally: bouquets and wreaths,This next phrase must be formed compositionally: wreaths and bouquets,-55.14697265625,-55.462890625
beech,elm,beech and elm,elm and beech,1837,,,no,0,0,0,0,0,0,-0.267702619,0,0,0,0.607512248,0.496807893,1,This next phrase must be formed compositionally: beech and elm,This next phrase must be formed compositionally: elm and beech,-56.462890625,-56.751953125
complexity,obscurity,complexity and obscurity,obscurity and complexity,1319,,,no,0,0,0,0,0,1,1.794422938,0,0,0,0.650492798,0.816741415,1,This next phrase must be formed compositionally: complexity and obscurity,This next phrase must be formed compositionally: obscurity and complexity,-54.06640625,-54.791015625
devotion,effort,devotion and effort,effort and devotion,1231,,,no,0,-1,0,0,0,0,-1.819249948,0,0,0,0.310316816,0.375810047,1,This next phrase must be formed compositionally: devotion and effort,This next phrase must be formed compositionally: effort and devotion,-52.962890625,-52.228515625
alibis,excuses,alibis and excuses,excuses and alibis,1103,,,no,0,1,0,0,0,0,-2.954388691,-1,1,1,0.549410698,0.543249542,1,This next phrase must be formed compositionally: alibis and excuses,This next phrase must be formed compositionally: excuses and alibis,-54.236328125,-58.0849609375
body,mind,body and mind,mind and body,820530,,,no,0,1,0,0,0,0,0.133090363,-1,-1,-1,0.417304669,0.478831132,1,This next phrase must be formed compositionally: body and mind,This next phrase must be formed compositionally: mind and body,-47.462890625,-46.587890625
man,woman,man and woman,woman and man,731849,,,no,0,0,0,1,0,0,1.177898817,1,1,1,0.960577933,0.746114191,1,This next phrase must be formed compositionally: man and woman,This next phrase must be formed compositionally: woman and man,-45.681640625,-48.166015625
law,order,law and order,order and law,682080,,,no,0,1,0,0,0,1,-0.056705453,1,1,1,0.985217277,0.887084889,1,This next phrase must be formed compositionally: law and order,This next phrase must be formed compositionally: order and law,-45.306640625,-52.400390625
cause,effect,cause and effect,effect and cause,679208,,,no,0,0,0,0,0,1,-0.292014135,0,0,0,0.989392057,0.78038961,1,This next phrase must be formed compositionally: cause and effect,This next phrase must be formed compositionally: effect and cause,-43.16015625,-49.462890625
radio,television,radio and television,television and radio,651263,,,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.744326025,0.508433112,1,This next phrase must be formed compositionally: radio and television,This next phrase must be formed compositionally: television and radio,-49.181640625,-50.306640625
b,c,b and c,c and b,617842,,,no,0,0,0,0,0,1,-0.063063001,0,0,0,0.944710784,0.784619268,1,This next phrase must be formed compositionally: b and c,This next phrase must be formed compositionally: c and b,-43.462890625,-45.681640625
feet,hands,feet and hands,hands and feet,574548,,,no,0,-1,0,0,0,0,-0.043844078,0,0,0,0.117742991,0.421980679,1,This next phrase must be formed compositionally: feet and hands,This next phrase must be formed compositionally: hands and feet,-49.478515625,-48.353515625
money,time,money and time,time and money,572131,,,no,0,0,0,0,0,0,-1.823941142,-1,-1,-1,0.103369683,0.349021206,1,This next phrase must be formed compositionally: money and time,This next phrase must be formed compositionally: time and money,-50.150390625,-48.041015625
blood,flesh,blood and flesh,flesh and blood,556220,,,no,0,-1,0,0,0,0,1.713790461,0,0,0,0.02639603,0.469076088,1,This next phrase must be formed compositionally: blood and flesh,This next phrase must be formed compositionally: flesh and blood,-50.462890625,-46.791015625
god,man,god and man,man and god,501367,,,no,0,0,0,1,0,0,-0.518086474,0,0,0,0.82382965,0.611173713,1,This next phrase must be formed compositionally: god and man,This next phrase must be formed compositionally: man and god,-51.181640625,-50.759765625
file,rank,file and rank,rank and file,500989,,,no,0,1,0,0,0,0,0.945394566,0,0,0,0.000357293,0.609472253,1,This next phrase must be formed compositionally: file and rank,This next phrase must be formed compositionally: rank and file,-53.744140625,-48.994140625
brother,sister,brother and sister,sister and brother,492450,,,no,0,0,0,1,0,0,0.396156732,0,0,0,0.838271906,0.634481471,1,This next phrase must be formed compositionally: brother and sister,This next phrase must be formed compositionally: sister and brother,-47.814453125,-48.900390625
father,son,father and son,son and father,486090,,,no,0,0,0,1,0,0,0.413296216,-1,-1,-1,0.967923636,0.527898002,1,This next phrase must be formed compositionally: father and son,This next phrase must be formed compositionally: son and father,-45.416015625,-48.744140625
men,officers,men and officers,officers and men,457386,,,no,0,0,0,-1,0,0,1.961113083,2,2,1,0.090599625,0.536916874,1,This next phrase must be formed compositionally: men and officers,This next phrase must be formed compositionally: officers and men,-52.603515625,-52.587890625
south,west,south and west,west and south,455538,,,no,0,1,0,0,0,0,0.171052855,0,0,0,0.648622069,0.589291772,1,This next phrase must be formed compositionally: south and west,This next phrase must be formed compositionally: west and south,-48.994140625,-48.931640625
error,trial,error and trial,trial and error,454209,,,no,0,-1,0,0,0,-1,-0.045549711,0,0,0,0.00048656,0.1682363,1,This next phrase must be formed compositionally: error and trial,This next phrase must be formed compositionally: trial and error,-52.994140625,-45.775390625
arts,crafts,arts and crafts,crafts and arts,454080,,,no,1,0,0,0,0,0,2.101639709,0,0,0,0.995249736,0.608037375,1,This next phrase must be formed compositionally: arts and crafts,This next phrase must be formed compositionally: crafts and arts,-47.822265625,-53.697265625
pressure,temperature,pressure and temperature,temperature and pressure,449437,,,no,0,0,-1,0,0,0,0.238472567,2,2,0,0.362246544,0.387703872,1,This next phrase must be formed compositionally: pressure and temperature,This next phrase must be formed compositionally: temperature and pressure,-49.431640625,-47.525390625
days,nights,days and nights,nights and days,445957,,,no,0,1,0,0,0,0,2.673166742,0,0,0,0.914446909,0.653089381,1,This next phrase must be formed compositionally: days and nights,This next phrase must be formed compositionally: nights and days,-46.822265625,-48.595703125
land,sea,land and sea,sea and land,413757,,,no,0,1,0,0,0,0,0.589392687,0,0,0,0.688761761,0.60023631,1,This next phrase must be formed compositionally: land and sea,This next phrase must be formed compositionally: sea and land,-47.697265625,-49.994140625
north,west,north and west,west and north,385427,,,no,0,0,1,0,0,0,0.140452336,0,0,0,0.728316906,0.61522347,1,This next phrase must be formed compositionally: north and west,This next phrase must be formed compositionally: west and north,-47.556640625,-48.494140625
spring,summer,spring and summer,summer and spring,381701,,,no,0,0,0,0,0,1,-0.095203156,1,1,1,0.990141498,0.849533387,1,This next phrase must be formed compositionally: spring and summer,This next phrase must be formed compositionally: summer and spring,-49.337890625,-51.447265625
magazines,newspapers,magazines and newspapers,newspapers and magazines,378784,,,no,0,0,0,0,0,0,-0.600321966,0,1,1,0.29979883,0.56162983,1,This next phrase must be formed compositionally: magazines and newspapers,This next phrase must be formed compositionally: newspapers and magazines,-51.650390625,-51.759765625
hands,knees,hands and knees,knees and hands,339150,,,no,0,1,0,0,0,0,2.089498389,0,0,0,0.981444788,0.638599031,1,This next phrase must be formed compositionally: hands and knees,This next phrase must be formed compositionally: knees and hands,-51.212890625,-52.447265625
moon,sun,moon and sun,sun and moon,322714,,,no,0,0,-1,0,0,0,-0.935454654,0,0,0,0.089360858,0.372141719,1,This next phrase must be formed compositionally: moon and sun,This next phrase must be formed compositionally: sun and moon,-50.869140625,-48.009765625
fathers,mothers,fathers and mothers,mothers and fathers,315907,,,no,0,0,-1,1,0,0,-0.131776521,0,0,0,0.492318942,0.514095649,1,This next phrase must be formed compositionally: fathers and mothers,This next phrase must be formed compositionally: mothers and fathers,-48.197265625,-47.744140625
city,county,city and county,county and city,315000,,,no,0,0,0,0,0,1,0.829040122,0,0,0,0.821015873,0.800533249,1,This next phrase must be formed compositionally: city and county,This next phrase must be formed compositionally: county and city,-50.791015625,-51.228515625
ears,eyes,ears and eyes,eyes and ears,304481,,,no,0,0,-1,0,0,0,-2.090266343,0,0,0,0.128983418,0.343351,1,This next phrase must be formed compositionally: ears and eyes,This next phrase must be formed compositionally: eyes and ears,-48.619140625,-48.103515625
college,school,college and school,school and college,301287,,,no,-1,0,-1,0,0,-1,-0.885624709,-1,-1,-1,0.027644737,0.080375007,1,This next phrase must be formed compositionally: college and school,This next phrase must be formed compositionally: school and college,-51.791015625,-50.916015625
college,university,college and university,university and college,296202,,,no,0,0,0,-1,0,0,-0.730332132,3,1,0,0.891962242,0.426562794,1,This next phrase must be formed compositionally: college and university,This next phrase must be formed compositionally: university and college,-51.353515625,-51.337890625
dark,light,dark and light,light and dark,292691,,,no,0,-1,0,0,0,0,-0.846245252,0,0,0,0.244537755,0.400892029,1,This next phrase must be formed compositionally: dark and light,This next phrase must be formed compositionally: light and dark,-46.041015625,-46.056640625
future,past,future and past,past and future,283153,,,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,0.042132699,0.15182568,1,This next phrase must be formed compositionally: future and past,This next phrase must be formed compositionally: past and future,-47.072265625,-44.923828125
evening,morning,evening and morning,morning and evening,282270,,,no,0,-1,0,0,0,-1,-0.533727315,0,0,0,0.076359514,0.160950707,1,This next phrase must be formed compositionally: evening and morning,This next phrase must be formed compositionally: morning and evening,-50.994140625,-48.056640625
ice,snow,ice and snow,snow and ice,278789,,,no,0,1,0,0,0,0,0.196347167,0,0,0,0.409417158,0.589956151,1,This next phrase must be formed compositionally: ice and snow,This next phrase must be formed compositionally: snow and ice,-48.744140625,-48.775390625
husbands,wives,husbands and wives,wives and husbands,272233,,,no,0,0,0,1,0,0,-0.652517327,-1,-1,-1,0.89565556,0.499003067,1,This next phrase must be formed compositionally: husbands and wives,This next phrase must be formed compositionally: wives and husbands,-48.62109375,-49.603515625
boys,men,boys and men,men and boys,263583,,,no,0,0,0,-1,0,0,-1.891757659,0,0,0,0.252391087,0.335980344,1,This next phrase must be formed compositionally: boys and men,This next phrase must be formed compositionally: men and boys,-48.478515625,-47.947265625
bread,butter,bread and butter,butter and bread,261886,,,no,0,0,1,0,0,0,0.478962208,1,1,1,0.98716999,0.720654857,1,This next phrase must be formed compositionally: bread and butter,This next phrase must be formed compositionally: butter and bread,-45.556640625,-48.986328125
head,shoulders,head and shoulders,shoulders and head,252972,,,no,0,1,0,0,0,0,2.26344126,1,1,1,0.955212435,0.73687985,1,This next phrase must be formed compositionally: head and shoulders,This next phrase must be formed compositionally: shoulders and head,-48.517578125,-51.845703125
rock,roll,rock and roll,roll and rock,248992,,,no,0,0,0,0,0,0,0.851796527,0,0,0,0.99720473,0.527161938,1,This next phrase must be formed compositionally: rock and roll,This next phrase must be formed compositionally: roll and rock,-44.771484375,-51.611328125
testament,will,testament and will,will and testament,248768,,,no,0,0,0,0,0,0,-4.261424859,-2,-2,-1,0.001097408,0.297913371,1,This next phrase must be formed compositionally: testament and will,This next phrase must be formed compositionally: will and testament,-55.080078125,-54.595703125
engineers,scientists,engineers and scientists,scientists and engineers,229487,,,no,0,0,0,0,0,-1,-0.243281692,0,2,1,0.251025113,0.236406681,1,This next phrase must be formed compositionally: engineers and scientists,This next phrase must be formed compositionally: scientists and engineers,-49.689453125,-48.658203125
man,wife,man and wife,wife and man,213993,,,no,0,0,0,1,0,0,1.533387443,0,0,0,0.997677494,0.662608272,1,This next phrase must be formed compositionally: man and wife,This next phrase must be formed compositionally: wife and man,-47.798828125,-51.783203125
arms,hands,arms and hands,hands and arms,194013,,,no,0,1,-1,0,0,0,-0.600841744,0,0,0,0.452809863,0.459951577,1,This next phrase must be formed compositionally: arms and hands,This next phrase must be formed compositionally: hands and arms,-48.845703125,-50.142578125
math,science,math and science,science and math,123868,,,no,0,0,0,0,0,0,-2.358519176,1,1,1,0.764911034,0.55030758,1,This next phrase must be formed compositionally: math and science,This next phrase must be formed compositionally: science and math,-46.626953125,-48.736328125
son,wife,son and wife,wife and son,118681,,,no,0,0,0,0,0,0,0.131102776,0,0,0,0.051844861,0.507629998,1,This next phrase must be formed compositionally: son and wife,This next phrase must be formed compositionally: wife and son,-50.564453125,-48.970703125
fingers,thumb,fingers and thumb,thumb and fingers,59440,,,no,0,-1,0,-1,0,0,1.162443236,-1,-1,-1,0.454239569,0.246467192,1,This next phrase must be formed compositionally: fingers and thumb,This next phrase must be formed compositionally: thumb and fingers,-50.486328125,-49.517578125
flesh,skin,flesh and skin,skin and flesh,27576,,,no,0,0,0,0,0,0,-0.912706578,0,0,0,0.353532057,0.479315608,1,This next phrase must be formed compositionally: flesh and skin,This next phrase must be formed compositionally: skin and flesh,-49.611328125,-49.876953125
life,religion,life and religion,religion and life,20659,,,no,0,0,1,0,0,0,2.068742465,1,1,1,0.568468948,0.754041655,1,This next phrase must be formed compositionally: life and religion,This next phrase must be formed compositionally: religion and life,-51.798828125,-51.814453125
colonel,mrs.,colonel and mrs.,mrs. and colonel,18072,,,no,0,0,0,1,0,0,-1.318277379,0,0,0,0.997565294,0.590343737,1,This next phrase must be formed compositionally: colonel and mrs.,This next phrase must be formed compositionally: mrs. and colonel,-64.556640625,-64.876953125
conscience,religion,conscience and religion,religion and conscience,15154,,,no,0,0,1,0,0,0,-1.398763288,0,0,0,0.700409133,0.574989652,1,This next phrase must be formed compositionally: conscience and religion,This next phrase must be formed compositionally: religion and conscience,-55.267578125,-54.626953125
contemporary,friend,contemporary and friend,friend and contemporary,13050,,,no,0,0,-1,0,0,0,-0.975297926,-3,-1,-1,0.521149425,0.221148307,1,This next phrase must be formed compositionally: contemporary and friend,This next phrase must be formed compositionally: friend and contemporary,-55.751953125,-55.986328125
pain,pressure,pain and pressure,pressure and pain,10781,,,no,0,0,0,0,1,0,-0.362927679,1,1,1,0.478805306,0.62435594,1,This next phrase must be formed compositionally: pain and pressure,This next phrase must be formed compositionally: pressure and pain,-52.251953125,-50.955078125
integrity,unity,integrity and unity,unity and integrity,9540,,,no,0,0,0,0,0,0,-0.686731756,0,0,0,0.253878407,0.485440396,1,This next phrase must be formed compositionally: integrity and unity,This next phrase must be formed compositionally: unity and integrity,-51.439453125,-51.283203125
flowers,hearts,flowers and hearts,hearts and flowers,9516,,,no,0,0,-1,0,0,0,0.617858642,-1,-1,-1,0.05023119,0.310867093,1,This next phrase must be formed compositionally: flowers and hearts,This next phrase must be formed compositionally: hearts and flowers,-51.908203125,-51.033203125
grapefruit,oranges,grapefruit and oranges,oranges and grapefruit,7753,,,no,0,0,-1,0,0,0,-0.95856315,1,2,1,0.189861989,0.435467688,1,This next phrase must be formed compositionally: grapefruit and oranges,This next phrase must be formed compositionally: oranges and grapefruit,-54.298828125,-53.126953125
Kingston,Montreal,Kingston and Montreal,Montreal and Kingston,7177,,,no,0,-1,0,0,0,0,-0.733046895,1,-1,-1,0.365055037,0.367925518,1,This next phrase must be formed compositionally: Kingston and Montreal,This next phrase must be formed compositionally: Montreal and Kingston,-56.517578125,-55.408203125
folklore,legend,folklore and legend,legend and folklore,5914,,,no,0,0,0,0,-1,0,-0.950304583,0,1,1,0.518092662,0.530025752,1,This next phrase must be formed compositionally: folklore and legend,This next phrase must be formed compositionally: legend and folklore,-52.955078125,-52.517578125
doctors,fathers,doctors and fathers,fathers and doctors,5235,,,no,0,0,0,0,0,0,-0.084958681,0,0,0,0.126647565,0.501767129,1,This next phrase must be formed compositionally: doctors and fathers,This next phrase must be formed compositionally: fathers and doctors,-56.111328125,-54.361328125
contraction,dilation,contraction and dilation,dilation and contraction,3161,,,no,0,0,0,0,1,0,1.881350826,0,0,0,0.461879152,0.576898685,1,This next phrase must be formed compositionally: contraction and dilation,This next phrase must be formed compositionally: dilation and contraction,-51.970703125,-48.955078125
ships,weapons,ships and weapons,weapons and ships,2628,,,no,0,0,1,0,0,0,0.282555837,1,1,1,0.775494673,0.716342729,1,This next phrase must be formed compositionally: ships and weapons,This next phrase must be formed compositionally: weapons and ships,-53.783203125,-54.033203125
funnels,masts,funnels and masts,masts and funnels,2592,,,no,0,0,-1,0,0,0,-1.339038061,-1,-1,-1,0.258101852,0.267274886,1,This next phrase must be formed compositionally: funnels and masts,This next phrase must be formed compositionally: masts and funnels,-60.158203125,-56.267578125
law,sovereignty,law and sovereignty,sovereignty and law,2097,,,no,0,0,0,0,0,0,3.318860807,2,2,1,0.629470672,0.687298388,1,This next phrase must be formed compositionally: law and sovereignty,This next phrase must be formed compositionally: sovereignty and law,-52.923828125,-54.408203125
assurance,dignity,assurance and dignity,dignity and assurance,1291,,,no,0,0,0,0,0,0,-0.344675392,1,1,0,0.42447715,0.487051097,1,This next phrase must be formed compositionally: assurance and dignity,This next phrase must be formed compositionally: dignity and assurance,-55.205078125,-55.033203125
mr.,mrs.,mr. and mrs.,mrs. and mr.,1680824,,,no,0,0,0,1,0,0,0.649469027,0,0,0,0.998090817,0.640834642,1,This next phrase must be formed compositionally: mr. and mrs.,This next phrase must be formed compositionally: mrs. and mr.,-53.708984375,-59.103515625
bride,groom,bride and groom,groom and bride,204540,,,no,0,0,1,-1,0,0,1.21519771,0,0,0,0.969370294,0.523430689,1,This next phrase must be formed compositionally: bride and groom,This next phrase must be formed compositionally: groom and bride,-47.181640625,-49.681640625
feet,legs,feet and legs,legs and feet,194658,,,no,0,-1,0,0,0,0,1.336152653,0,0,0,0.389298154,0.458881344,1,This next phrase must be formed compositionally: feet and legs,This next phrase must be formed compositionally: legs and feet,-50.142578125,-48.470703125
peace,quiet,peace and quiet,quiet and peace,191274,,,no,0,0,1,1,0,0,0.805471415,1,1,1,0.951477985,0.813869508,1,This next phrase must be formed compositionally: peace and quiet,This next phrase must be formed compositionally: quiet and peace,-50.830078125,-53.126953125
daughter,son,daughter and son,son and daughter,190092,,,no,0,0,0,-1,0,0,-0.702462442,-1,-1,-1,0.243503146,0.270161609,1,This next phrase must be formed compositionally: daughter and son,This next phrase must be formed compositionally: son and daughter,-48.408203125,-48.330078125
ends,odds,ends and odds,odds and ends,188194,,,no,0,0,0,0,0,0,1.597031137,0,0,0,0.003767389,0.547271206,1,This next phrase must be formed compositionally: ends and odds,This next phrase must be formed compositionally: odds and ends,-56.564453125,-46.619140625
city,state,city and state,state and city,184793,,,no,0,0,0,0,0,1,-0.656967317,-1,-1,-1,0.64827672,0.687117679,1,This next phrase must be formed compositionally: city and state,This next phrase must be formed compositionally: state and city,-49.548828125,-48.533203125
