Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,AandB,BandA,alpha_prob,nonalpha_prob
fresco,gingerbread,fresco and gingerbread,gingerbread and fresco,0,1898238.0,2680755.0,yes,0,0,-1,0,0,0,-0.345172384,-1,1,1,0.0,,0,example: fresco and gingerbread,example: gingerbread and fresco,-17.4453125,-17.87109375
cello,sunflower,cello and sunflower,sunflower and cello,0,3201808.0,4859179.0,yes,0,0,0,0,0,0,-0.417153843,1,0,0,0.0,,0,example: cello and sunflower,example: sunflower and cello,-17.109375,-18.15625
archway,quilt,archway and quilt,quilt and archway,0,697748.0,11191695.0,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.0,,0,example: archway and quilt,example: quilt and archway,-23.59375,-18.5
compass,haystack,compass and haystack,haystack and compass,0,8062871.0,777871.0,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.0,,0,example: compass and haystack,example: haystack and compass,-17.640625,-21.078125
beacon,millipede,beacon and millipede,millipede and beacon,0,6961993.0,123796.0,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.0,,0,example: beacon and millipede,example: millipede and beacon,-17.76123046875,-20.53515625
parchment,windmill,parchment and windmill,windmill and parchment,0,4503266.0,1674006.0,yes,0,0,0,0,0,0,0.989583355,0,-1,-1,0.0,,0,example: parchment and windmill,example: windmill and parchment,-17.09375,-21.03125
candlestick,meadow,candlestick and meadow,meadow and candlestick,0,1123593.0,4852235.0,yes,0,1,0,0,0,0,-1.462907837,-1,1,1,0.0,,0,example: candlestick and meadow,example: meadow and candlestick,-23.03125,-17.78125
men,women,men and women,women and men,7628255,,,no,0,0,0,1,0,0,0.358413359,1,1,1,0.906428141,0.72889779,1,example: men and women,example: women and men,-2.3388671875,-4.5234375
black,white,black and white,white and black,2268565,,,no,0,-1,0,0,0,0,-0.212280694,0,0,0,0.832201855,0.417527435,1,example: black and white,example: white and black,-3.55859375,-4.83203125
day,night,day and night,night and day,1876827,,,no,0,1,0,0,0,0,0.8583704,0,0,0,0.697528861,0.607221499,1,example: day and night,example: night and day,-7.25,-4.8046875
boys,girls,boys and girls,girls and boys,1835429,,,no,0,0,0,1,0,0,0.056064285,0,0,0,0.882519564,0.625878003,1,example: boys and girls,example: girls and boys,-2.47509765625,-4.46484375
left,right,left and right,right and left,1786858,,,no,0,-1,0,0,0,0,-0.326632575,0,0,0,0.432671762,0.414511721,1,example: left and right,example: right and left,-3.31689453125,-5.1298828125
female,male,female and male,male and female,1742846,,,no,0,0,0,-1,0,0,-0.009936803,-1,0,0,0.07364793,0.349332677,1,example: female and male,example: male and female,-5.16015625,-3.958984375
father,mother,father and mother,mother and father,1590868,,,no,0,0,-1,1,0,0,0.092175082,0,0,0,0.601676569,0.520166016,1,example: father and mother,example: mother and father,-4.3359375,-4.765625
goods,services,goods and services,services and goods,1553253,,,no,0,1,0,0,0,0,-0.671479909,2,2,1,0.992598115,0.663859347,1,example: goods and services,example: services and goods,-4.09765625,-11.8125
north,south,north and south,south and north,1532336,,,no,0,0,1,0,0,0,-0.03060052,0,0,0,0.939012071,0.610818675,1,example: north and south,example: south and north,-5.109375,-5.8671875
development,research,development and research,research and development,1380352,,,no,0,0,0,0,0,-1,0.222714832,-1,-1,0,0.019250162,0.22931275,1,example: development and research,example: research and development,-8.328125,-4.6015625
place,time,place and time,time and place,1218090,,,no,0,1,0,0,0,0,-1.106275998,0,0,0,0.138676945,0.55536758,1,example: place and time,example: time and place,-12.90625,-9.71875
death,life,death and life,life and death,1142991,,,no,0,-1,-1,0,0,-1,-1.058483404,0,0,0,0.061927872,0.104713101,1,example: death and life,example: life and death,-7.828125,-4.4296875
brothers,sisters,brothers and sisters,sisters and brothers,1102312,,,no,0,0,0,1,0,0,0.569693359,0,0,0,0.914240251,0.638839038,1,example: brothers and sisters,example: sisters and brothers,-3.34765625,-3.984375
husband,wife,husband and wife,wife and husband,1075512,,,no,0,0,0,1,0,0,-0.514261429,-1,-1,-1,0.974598145,0.502755013,1,example: husband and wife,example: wife and husband,-2.10205078125,-4.546875
gas,oil,gas and oil,oil and gas,1040905,,,no,0,-1,0,0,0,0,-0.310324221,0,0,0,0.085447759,0.414941423,1,example: gas and oil,example: oil and gas,-8.90625,-3.8828125
pepper,salt,pepper and salt,salt and pepper,831039,,,no,0,0,-1,0,0,0,-1.263496356,-1,-1,-1,0.060750458,0.268883862,1,example: pepper and salt,example: salt and pepper,-4.6015625,-3.73046875
fall,rise,fall and rise,rise and fall,746325,,,no,0,-1,0,0,0,0,0.334721403,0,0,0,0.029948079,0.432034832,1,example: fall and rise,example: rise and fall,-8.765625,-4.375
arms,legs,arms and legs,legs and arms,667976,,,no,0,1,0,0,0,0,0.779154987,0,0,0,0.836992646,0.605168737,1,example: arms and legs,example: legs and arms,-4.7109375,-8.734375
fruits,vegetables,fruits and vegetables,vegetables and fruits,667661,,,no,0,0,0,0,0,0,0.128017055,2,2,1,0.850105068,0.608532524,1,example: fruits and vegetables,example: vegetables and fruits,-4.703125,-4.8828125
arts,sciences,arts and sciences,sciences and arts,618850,,,no,0,0,0,-1,0,0,0.354154116,2,2,1,0.954457461,0.493375074,1,example: arts and sciences,example: sciences and arts,-4.703125,-5.046875
gentlemen,ladies,gentlemen and ladies,ladies and gentlemen,501922,,,no,0,0,-1,1,0,0,-0.283997477,-1,-1,0,0.09135284,0.517631883,1,example: gentlemen and ladies,example: ladies and gentlemen,-4.5859375,-2.646484375
feelings,thoughts,feelings and thoughts,thoughts and feelings,480072,,,no,0,0,0,0,1,0,0.057240484,-1,-1,-1,0.151364795,0.418338269,1,example: feelings and thoughts,example: thoughts and feelings,-6.234375,-5.34375
diagnosis,treatment,diagnosis and treatment,treatment and diagnosis,448278,,,no,0,0,0,0,0,1,-1.43873998,-2,0,0,0.991300042,0.701296774,1,example: diagnosis and treatment,example: treatment and diagnosis,-4.328125,-7.984375
groups,individuals,groups and individuals,individuals and groups,441733,,,no,0,-1,0,0,0,0,0.599729376,4,2,1,0.252145527,0.612101023,1,example: groups and individuals,example: individuals and groups,-14.0625,-7.65625
knowledge,skills,knowledge and skills,skills and knowledge,437430,,,no,0,0,-1,0,0,0,1.139123909,-1,-1,-1,0.668605263,0.323116878,1,example: knowledge and skills,example: skills and knowledge,-7.75,-7.375
heart,mind,heart and mind,mind and heart,433049,,,no,0,-1,0,0,0,0,-0.209517858,0,0,0,0.466314436,0.417600374,1,example: heart and mind,example: mind and heart,-9.03125,-9.21875
influence,power,influence and power,power and influence,314032,,,no,0,0,0,-1,0,0,-1.060110212,-1,-1,0,0.188901131,0.363478198,1,example: influence and power,example: power and influence,-9.5,-15.1875
Africa,Asia,Africa and Asia,Asia and Africa,293128,,,no,0,0,-1,-1,0,0,0.524089675,-1,-1,0,0.409363827,0.30446663,1,example: Africa and Asia,example: Asia and Africa,-5.1875,-5.21875
addresses,names,addresses and names,names and addresses,273323,,,no,0,0,-1,0,0,0,-1.569231594,-2,-1,-1,0.007024656,0.235327372,1,example: addresses and names,example: names and addresses,-8.765625,-7.78125
poetry,prose,poetry and prose,prose and poetry,222228,,,no,0,0,-1,0,0,0,1.228842559,-2,-2,-1,0.546596289,0.332020154,1,example: poetry and prose,example: prose and poetry,-11.09375,-7.109375
forefinger,thumb,forefinger and thumb,thumb and forefinger,193360,,,no,0,0,1,-1,0,0,-1.902043309,-2,-1,-1,0.102906496,0.303386535,1,example: forefinger and thumb,example: thumb and forefinger,-11.125,-11.78125
minerals,vitamins,minerals and vitamins,vitamins and minerals,179421,,,no,0,0,0,0,0,0,0.779337841,0,0,0,0.142224154,0.525200956,1,example: minerals and vitamins,example: vitamins and minerals,-9.34375,-3.6875
fall,winter,fall and winter,winter and fall,174361,,,no,0,0,0,0,0,1,0.501224005,1,1,1,0.986579568,0.857623367,1,example: fall and winter,example: winter and fall,-12.65625,-9.65625
light,shadow,light and shadow,shadow and light,128575,,,no,0,0,0,0,0,1,2.228753162,1,0,0,0.90835699,0.843771356,1,example: light and shadow,example: shadow and light,-7.828125,-8.703125
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,0.056359032,0.271479828,1,example: honey and milk,example: milk and honey,-8.9375,-8.03125
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.921483419,0.591262509,1,example: nose and throat,example: throat and nose,-7.640625,-9.6875
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,0.414184301,0.388667326,1,example: anger and fear,example: fear and anger,-7.25,-7.140625
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.945126756,0.646582108,1,example: head and tail,example: tail and head,-4.478515625,-7.4453125
novels,stories,novels and stories,stories and novels,70893,,,no,0,0,1,0,0,0,-1.342249901,0,0,0,0.494985401,0.576488115,1,example: novels and stories,example: stories and novels,-7.359375,-9.546875
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.793684847,0.686285615,1,example: sunrise and sunset,example: sunset and sunrise,-2.9384765625,-5.09375
sympathy,understanding,sympathy and understanding,understanding and sympathy,66140,,,no,0,1,0,0,0,0,-1.612695637,1,-1,0,0.683716359,0.619652003,1,example: sympathy and understanding,example: understanding and sympathy,-7.5625,-17.1875
shoes,socks,shoes and socks,socks and shoes,64752,,,no,0,0,1,0,0,0,1.775546567,0,0,0,0.762154065,0.656292357,1,example: shoes and socks,example: socks and shoes,-4.703125,-4.859375
equipment,personnel,equipment and personnel,personnel and equipment,64626,,,no,0,-1,0,0,0,0,0.650614969,1,-1,-1,0.414136725,0.403493921,1,example: equipment and personnel,example: personnel and equipment,-7.1875,-5.734375
eyes,face,eyes and face,face and eyes,61214,,,no,-1,0,0,0,0,0,-0.011947487,0,0,0,0.312657235,0.455208265,1,example: eyes and face,example: face and eyes,-8.3125,-13.375
ink,paper,ink and paper,paper and ink,58599,,,no,0,-1,0,0,0,0,-2.540502241,1,1,1,0.472260619,0.464057006,1,example: ink and paper,example: paper and ink,-8.34375,-10.375
muscles,nerves,muscles and nerves,nerves and muscles,55557,,,no,0,0,1,1,0,0,0.566776908,-1,-1,-1,0.415555196,0.637875298,1,example: muscles and nerves,example: nerves and muscles,-6.1875,-12.015625
charts,maps,charts and maps,maps and charts,51057,,,no,0,0,-1,0,0,0,-0.574191021,0,0,0,0.240123783,0.381349555,1,example: charts and maps,example: maps and charts,-7.90625,-12.21875
elbows,knees,elbows and knees,knees and elbows,48397,,,no,0,1,0,0,0,0,-1.653778594,-1,0,0,0.498687935,0.50449004,1,example: elbows and knees,example: knees and elbows,-5.078125,-5.125
Christmas,Easter,Christmas and Easter,Easter and Christmas,47337,,,no,0,0,1,0,0,1,1.316616204,0,0,0,0.787122124,0.867650547,1,example: Christmas and Easter,example: Easter and Christmas,-7.5625,-6.4375
nature,size,nature and size,size and nature,38101,,,no,0,-1,0,0,0,0,0.540017944,-1,-1,-1,0.305635023,0.33338555,1,example: nature and size,example: size and nature,-8.640625,-12.96875
gums,teeth,gums and teeth,teeth and gums,36148,,,no,0,0,-1,0,0,0,-2.957066221,0,0,0,0.173536572,0.322460132,1,example: gums and teeth,example: teeth and gums,-5.46875,-6.578125
chairs,sofas,chairs and sofas,sofas and chairs,35053,,,no,0,1,1,0,0,0,2.962846871,1,1,1,0.560722335,0.823976028,1,example: chairs and sofas,example: sofas and chairs,-8.296875,-4.46875
characters,situations,characters and situations,situations and characters,32957,,,no,0,1,0,0,0,0,0.091663492,1,-1,0,0.817883909,0.662193,1,example: characters and situations,example: situations and characters,-15.71875,-13.3125
joy,pleasure,joy and pleasure,pleasure and joy,28376,,,no,0,0,0,0,0,0,-0.245119815,1,1,1,0.658901889,0.606190356,1,example: joy and pleasure,example: pleasure and joy,-10.0625,-7.65625
Thursday,Tuesday,Thursday and Tuesday,Tuesday and Thursday,27948,,,no,0,0,0,0,0,-1,-0.033473703,0,0,0,0.004758838,0.219139396,1,example: Thursday and Tuesday,example: Tuesday and Thursday,-7.390625,-4.8515625
barley,oats,barley and oats,oats and barley,27431,,,no,0,0,0,0,0,0,0.221755196,-1,-1,-1,0.429805694,0.401004659,1,example: barley and oats,example: oats and barley,-6.46875,-6.234375
beauty,dignity,beauty and dignity,dignity and beauty,25267,,,no,0,0,0,0,0,0,1.035649349,1,1,0,0.521272806,0.524487708,1,example: beauty and dignity,example: dignity and beauty,-13.625,-8.46875
boats,ships,boats and ships,ships and boats,24996,,,no,0,1,-1,0,0,0,-0.727819944,0,0,0,0.379260682,0.456529706,1,example: boats and ships,example: ships and boats,-7.5,-9.03125
misery,pain,misery and pain,pain and misery,24920,,,no,0,-1,0,0,0,0,-2.117628603,-2,-2,-1,0.279253612,0.278739863,1,example: misery and pain,example: pain and misery,-7.828125,-9.4375
bones,skulls,bones and skulls,skulls and bones,19232,,,no,1,0,0,-1,0,0,2.505134591,0,0,0,0.393354825,0.497668306,1,example: bones and skulls,example: skulls and bones,-9.84375,-7.1484375
dairy,poultry,dairy and poultry,poultry and dairy,13945,,,no,0,0,0,0,0,0,0.386569124,0,0,0,0.689996415,0.514559293,1,example: dairy and poultry,example: poultry and dairy,-7.921875,-6.328125
being,existence,being and existence,existence and being,12923,,,no,0,0,0,0,0,0,1.98018235,0,0,0,0.525961464,0.557554485,1,example: being and existence,example: existence and being,-12.21875,-15.25
radar,radio,radar and radio,radio and radar,12445,,,no,0,0,-1,0,0,-1,-1.969784628,1,0,0,0.318360788,0.145085968,1,example: radar and radio,example: radio and radar,-7.9375,-10.65625
humility,pride,humility and pride,pride and humility,12307,,,no,0,0,0,0,-1,0,-1.628654968,-2,-2,-1,0.303323312,0.340514317,1,example: humility and pride,example: pride and humility,-8.0,-7.703125
pitch,volume,pitch and volume,volume and pitch,10617,,,no,0,0,0,-1,0,0,-1.796795148,1,1,1,0.665253838,0.442923092,1,example: pitch and volume,example: volume and pitch,-8.40625,-15.09375
skirt,sweater,skirt and sweater,sweater and skirt,9969,,,no,0,-1,0,0,0,0,0.832741544,1,1,1,0.51198716,0.55531037,1,example: skirt and sweater,example: sweater and skirt,-9.6875,-10.96875
linen,silk,linen and silk,silk and linen,9625,,,no,0,0,1,-1,0,0,-0.800047675,-1,-1,-1,0.45787013,0.362019358,1,example: linen and silk,example: silk and linen,-14.21875,-9.046875
checks,money,checks and money,money and checks,7950,,,no,-1,0,0,0,0,0,-2.713624657,1,1,1,0.79509434,0.492181558,1,example: checks and money,example: money and checks,-11.9375,-13.328125
calluses,corns,calluses and corns,corns and calluses,5405,,,no,0,0,0,0,-1,0,-0.609339981,-2,-2,-1,0.180018501,0.365782092,1,example: calluses and corns,example: corns and calluses,-19.171875,-15.171875
action,motion,action and motion,motion and action,5237,,,no,-1,0,0,0,0,0,1.105466926,0,0,0,0.397173955,0.485416282,1,example: action and motion,example: motion and action,-13.3125,-12.09375
brain,intelligence,brain and intelligence,intelligence and brain,5151,,,no,0,1,0,0,0,0,0.337099124,2,2,1,0.755387303,0.687836373,1,example: brain and intelligence,example: intelligence and brain,-11.65625,-9.984375
conduct,manners,conduct and manners,manners and conduct,5138,,,no,-1,1,0,0,0,0,1.405433363,0,0,0,0.395679253,0.574537799,1,example: conduct and manners,example: manners and conduct,-18.375,-9.984375
completeness,unity,completeness and unity,unity and completeness,4700,,,no,0,0,0,0,0,0,-2.214478222,1,1,0,0.231914894,0.436647999,1,example: completeness and unity,example: unity and completeness,-13.625,-13.625
hostility,indifference,hostility and indifference,indifference and hostility,4279,,,no,0,-1,0,0,1,0,0.163839806,0,0,0,0.313624679,0.449531714,1,example: hostility and indifference,example: indifference and hostility,-9.84033203125,-17.609375
depth,force,depth and force,force and depth,4062,,,no,0,0,0,-1,0,0,-1.487446969,0,0,0,0.615952733,0.345841179,1,example: depth and force,example: force and depth,-14.6875,-14.0
hours,miles,hours and miles,miles and hours,3820,,,no,0,-1,0,0,0,0,0.236266192,0,0,0,0.413612565,0.429414261,1,example: hours and miles,example: miles and hours,-10.90625,-7.984375
movements,speech,movements and speech,speech and movements,3639,,,no,0,-1,1,0,0,0,-0.587083494,-1,-1,-1,0.611431712,0.406735967,1,example: movements and speech,example: speech and movements,-12.6875,-12.59375
schools,synagogues,schools and synagogues,synagogues and schools,3291,,,no,0,0,1,0,0,0,4.247925511,2,0,0,0.40808265,0.769443991,1,example: schools and synagogues,example: synagogues and schools,-14.418121337890625,-14.0390625
arrangers,composers,arrangers and composers,composers and arrangers,3127,,,no,0,0,0,-1,0,0,-3.617072484,0,0,0,0.179405181,0.295557195,1,example: arrangers and composers,example: composers and arrangers,-12.296875,-10.1346435546875
happiness,laughter,happiness and laughter,laughter and happiness,3072,,,no,0,-1,0,0,0,0,0.551352704,-1,-1,0,0.413736979,0.445380053,1,example: happiness and laughter,example: laughter and happiness,-12.5,-7.515625
diagrams,sketches,diagrams and sketches,sketches and diagrams,2961,,,no,0,0,0,0,0,0,-0.01971923,-1,1,1,0.391421817,0.541359099,1,example: diagrams and sketches,example: sketches and diagrams,-12.25,-8.796875
pail,shovel,pail and shovel,shovel and pail,2855,,,no,0,0,-1,0,0,0,-0.445042291,1,1,1,0.821716287,0.492960196,1,example: pail and shovel,example: shovel and pail,-25.046875,-11.3046875
candies,cookies,candies and cookies,cookies and candies,2837,,,no,0,0,0,0,0,0,-1.80479814,0,0,0,0.352485019,0.455214655,1,example: candies and cookies,example: cookies and candies,-9.46875,-14.71875
county,village,county and village,village and county,2834,,,no,0,0,-1,0,0,0,0.69199267,0,0,0,0.429075512,0.41426109,1,example: county and village,example: village and county,-9.71875,-9.46875
charm,variety,charm and variety,variety and charm,2705,,,no,0,0,0,0,0,-1,-1.785663846,2,2,1,0.437707948,0.259238327,1,example: charm and variety,example: variety and charm,-14.125,-18.34375
bouquets,wreaths,bouquets and wreaths,wreaths and bouquets,2269,,,no,0,0,1,0,0,0,-0.437635781,0,0,0,0.375936536,0.600265254,1,example: bouquets and wreaths,example: wreaths and bouquets,-10.392578125,-14.84375
beech,elm,beech and elm,elm and beech,1837,,,no,0,0,0,0,0,0,-0.267702619,0,0,0,0.607512248,0.496807893,1,example: beech and elm,example: elm and beech,-14.1875,-17.734375
complexity,obscurity,complexity and obscurity,obscurity and complexity,1319,,,no,0,0,0,0,0,1,1.794422938,0,0,0,0.650492798,0.816741415,1,example: complexity and obscurity,example: obscurity and complexity,-15.48828125,-11.203125
devotion,effort,devotion and effort,effort and devotion,1231,,,no,0,-1,0,0,0,0,-1.819249948,0,0,0,0.310316816,0.375810047,1,example: devotion and effort,example: effort and devotion,-10.015625,-12.046875
alibis,excuses,alibis and excuses,excuses and alibis,1103,,,no,0,1,0,0,0,0,-2.954388691,-1,1,1,0.549410698,0.543249542,1,example: alibis and excuses,example: excuses and alibis,-19.296875,-11.8604736328125
body,mind,body and mind,mind and body,820530,,,no,0,1,0,0,0,0,0.133090363,-1,-1,-1,0.417304669,0.478831132,1,example: body and mind,example: mind and body,-13.125,-7.1015625
man,woman,man and woman,woman and man,731849,,,no,0,0,0,1,0,0,1.177898817,1,1,1,0.960577933,0.746114191,1,example: man and woman,example: woman and man,-4.93359375,-5.859375
law,order,law and order,order and law,682080,,,no,0,1,0,0,0,1,-0.056705453,1,1,1,0.985217277,0.887084889,1,example: law and order,example: order and law,-7.765625,-15.875
cause,effect,cause and effect,effect and cause,679208,,,no,0,0,0,0,0,1,-0.292014135,0,0,0,0.989392057,0.78038961,1,example: cause and effect,example: effect and cause,-5.546875,-12.0
radio,television,radio and television,television and radio,651263,,,no,0,0,-1,0,0,0,0.125163278,1,1,1,0.744326025,0.508433112,1,example: radio and television,example: television and radio,-8.171875,-5.703125
b,c,b and c,c and b,617842,,,no,0,0,0,0,0,1,-0.063063001,0,0,0,0.944710784,0.784619268,1,example: b and c,example: c and b,-6.6796875,-9.59375
feet,hands,feet and hands,hands and feet,574548,,,no,0,-1,0,0,0,0,-0.043844078,0,0,0,0.117742991,0.421980679,1,example: feet and hands,example: hands and feet,-6.484375,-9.3125
money,time,money and time,time and money,572131,,,no,0,0,0,0,0,0,-1.823941142,-1,-1,-1,0.103369683,0.349021206,1,example: money and time,example: time and money,-6.59375,-9.71875
blood,flesh,blood and flesh,flesh and blood,556220,,,no,0,-1,0,0,0,0,1.713790461,0,0,0,0.02639603,0.469076088,1,example: blood and flesh,example: flesh and blood,-11.890625,-3.51171875
god,man,god and man,man and god,501367,,,no,0,0,0,1,0,0,-0.518086474,0,0,0,0.82382965,0.611173713,1,example: god and man,example: man and god,-8.90625,-12.21875
file,rank,file and rank,rank and file,500989,,,no,0,1,0,0,0,0,0.945394566,0,0,0,0.000357293,0.609472253,1,example: file and rank,example: rank and file,-14.46875,-13.21875
brother,sister,brother and sister,sister and brother,492450,,,no,0,0,0,1,0,0,0.396156732,0,0,0,0.838271906,0.634481471,1,example: brother and sister,example: sister and brother,-4.671875,-4.25390625
father,son,father and son,son and father,486090,,,no,0,0,0,1,0,0,0.413296216,-1,-1,-1,0.967923636,0.527898002,1,example: father and son,example: son and father,-3.8359375,-7.1875
men,officers,men and officers,officers and men,457386,,,no,0,0,0,-1,0,0,1.961113083,2,2,1,0.090599625,0.536916874,1,example: men and officers,example: officers and men,-11.5625,-6.25
south,west,south and west,west and south,455538,,,no,0,1,0,0,0,0,0.171052855,0,0,0,0.648622069,0.589291772,1,example: south and west,example: west and south,-5.3046875,-5.5859375
error,trial,error and trial,trial and error,454209,,,no,0,-1,0,0,0,-1,-0.045549711,0,0,0,0.00048656,0.1682363,1,example: error and trial,example: trial and error,-15.78125,-3.40625
arts,crafts,arts and crafts,crafts and arts,454080,,,no,1,0,0,0,0,0,2.101639709,0,0,0,0.995249736,0.608037375,1,example: arts and crafts,example: crafts and arts,-5.671875,-9.125
pressure,temperature,pressure and temperature,temperature and pressure,449437,,,no,0,0,-1,0,0,0,0.238472567,2,2,0,0.362246544,0.387703872,1,example: pressure and temperature,example: temperature and pressure,-5.4765625,-5.53125
days,nights,days and nights,nights and days,445957,,,no,0,1,0,0,0,0,2.673166742,0,0,0,0.914446909,0.653089381,1,example: days and nights,example: nights and days,-9.515625,-5.84375
land,sea,land and sea,sea and land,413757,,,no,0,1,0,0,0,0,0.589392687,0,0,0,0.688761761,0.60023631,1,example: land and sea,example: sea and land,-6.15625,-8.40625
north,west,north and west,west and north,385427,,,no,0,0,1,0,0,0,0.140452336,0,0,0,0.728316906,0.61522347,1,example: north and west,example: west and north,-5.734375,-5.6484375
spring,summer,spring and summer,summer and spring,381701,,,no,0,0,0,0,0,1,-0.095203156,1,1,1,0.990141498,0.849533387,1,example: spring and summer,example: summer and spring,-8.96875,-7.46875
magazines,newspapers,magazines and newspapers,newspapers and magazines,378784,,,no,0,0,0,0,0,0,-0.600321966,0,1,1,0.29979883,0.56162983,1,example: magazines and newspapers,example: newspapers and magazines,-5.2890625,-5.109375
hands,knees,hands and knees,knees and hands,339150,,,no,0,1,0,0,0,0,2.089498389,0,0,0,0.981444788,0.638599031,1,example: hands and knees,example: knees and hands,-12.5625,-8.25
moon,sun,moon and sun,sun and moon,322714,,,no,0,0,-1,0,0,0,-0.935454654,0,0,0,0.089360858,0.372141719,1,example: moon and sun,example: sun and moon,-6.21875,-5.90625
fathers,mothers,fathers and mothers,mothers and fathers,315907,,,no,0,0,-1,1,0,0,-0.131776521,0,0,0,0.492318942,0.514095649,1,example: fathers and mothers,example: mothers and fathers,-3.84375,-3.890625
city,county,city and county,county and city,315000,,,no,0,0,0,0,0,1,0.829040122,0,0,0,0.821015873,0.800533249,1,example: city and county,example: county and city,-8.3125,-5.7890625
ears,eyes,ears and eyes,eyes and ears,304481,,,no,0,0,-1,0,0,0,-2.090266343,0,0,0,0.128983418,0.343351,1,example: ears and eyes,example: eyes and ears,-8.4375,-5.3203125
college,school,college and school,school and college,301287,,,no,-1,0,-1,0,0,-1,-0.885624709,-1,-1,-1,0.027644737,0.080375007,1,example: college and school,example: school and college,-7.375,-7.90625
college,university,college and university,university and college,296202,,,no,0,0,0,-1,0,0,-0.730332132,3,1,0,0.891962242,0.426562794,1,example: college and university,example: university and college,-6.5,-7.28125
dark,light,dark and light,light and dark,292691,,,no,0,-1,0,0,0,0,-0.846245252,0,0,0,0.244537755,0.400892029,1,example: dark and light,example: light and dark,-6.140625,-5.4765625
future,past,future and past,past and future,283153,,,no,0,0,0,0,0,-1,-0.107364339,-1,-1,-1,0.042132699,0.15182568,1,example: future and past,example: past and future,-5.96875,-4.5859375
evening,morning,evening and morning,morning and evening,282270,,,no,0,-1,0,0,0,-1,-0.533727315,0,0,0,0.076359514,0.160950707,1,example: evening and morning,example: morning and evening,-5.859375,-4.43359375
ice,snow,ice and snow,snow and ice,278789,,,no,0,1,0,0,0,0,0.196347167,0,0,0,0.409417158,0.589956151,1,example: ice and snow,example: snow and ice,-7.140625,-6.2421875
husbands,wives,husbands and wives,wives and husbands,272233,,,no,0,0,0,1,0,0,-0.652517327,-1,-1,-1,0.89565556,0.499003067,1,example: husbands and wives,example: wives and husbands,-2.037109375,-4.03125
boys,men,boys and men,men and boys,263583,,,no,0,0,0,-1,0,0,-1.891757659,0,0,0,0.252391087,0.335980344,1,example: boys and men,example: men and boys,-8.84375,-7.59375
bread,butter,bread and butter,butter and bread,261886,,,no,0,0,1,0,0,0,0.478962208,1,1,1,0.98716999,0.720654857,1,example: bread and butter,example: butter and bread,-3.3359375,-8.3125
head,shoulders,head and shoulders,shoulders and head,252972,,,no,0,1,0,0,0,0,2.26344126,1,1,1,0.955212435,0.73687985,1,example: head and shoulders,example: shoulders and head,-11.3125,-7.015625
rock,roll,rock and roll,roll and rock,248992,,,no,0,0,0,0,0,0,0.851796527,0,0,0,0.99720473,0.527161938,1,example: rock and roll,example: roll and rock,-5.5,-14.59375
testament,will,testament and will,will and testament,248768,,,no,0,0,0,0,0,0,-4.261424859,-2,-2,-1,0.001097408,0.297913371,1,example: testament and will,example: will and testament,-9.625,-19.25
engineers,scientists,engineers and scientists,scientists and engineers,229487,,,no,0,0,0,0,0,-1,-0.243281692,0,2,1,0.251025113,0.236406681,1,example: engineers and scientists,example: scientists and engineers,-5.75,-5.3125
man,wife,man and wife,wife and man,213993,,,no,0,0,0,1,0,0,1.533387443,0,0,0,0.997677494,0.662608272,1,example: man and wife,example: wife and man,-6.5,-8.9375
arms,hands,arms and hands,hands and arms,194013,,,no,0,1,-1,0,0,0,-0.600841744,0,0,0,0.452809863,0.459951577,1,example: arms and hands,example: hands and arms,-7.8125,-10.25
math,science,math and science,science and math,123868,,,no,0,0,0,0,0,0,-2.358519176,1,1,1,0.764911034,0.55030758,1,example: math and science,example: science and math,-7.09375,-7.171875
son,wife,son and wife,wife and son,118681,,,no,0,0,0,0,0,0,0.131102776,0,0,0,0.051844861,0.507629998,1,example: son and wife,example: wife and son,-9.6875,-5.578125
fingers,thumb,fingers and thumb,thumb and fingers,59440,,,no,0,-1,0,-1,0,0,1.162443236,-1,-1,-1,0.454239569,0.246467192,1,example: fingers and thumb,example: thumb and fingers,-6.484375,-11.03125
flesh,skin,flesh and skin,skin and flesh,27576,,,no,0,0,0,0,0,0,-0.912706578,0,0,0,0.353532057,0.479315608,1,example: flesh and skin,example: skin and flesh,-7.71875,-9.875
life,religion,life and religion,religion and life,20659,,,no,0,0,1,0,0,0,2.068742465,1,1,1,0.568468948,0.754041655,1,example: life and religion,example: religion and life,-10.8125,-9.53125
