binom,Alpha Probs,Nonalpha Probs
habitat and habits,-22.774821519851685,-29.053112983703613
cuts and wounds,-18.572967529296875,-22.571799278259277
palm and pine,-21.291610717773438,-22.999591827392578
fish and vegetable,-19.145294189453125,-20.811225414276123
initials and names,-20.992477893829346,-17.863673485815525
fury and pain,-24.14432191848755,-26.45039987564087
gentleness and sweetness,-24.768493324518204,-22.380181608037674
statesmen and warriors,-25.374422550201416,-28.284874737262726
experiences and reactions,-24.963457822799683,-26.1887264251709
bitterness and disappointment,-24.197886019945145,-24.67012285882629
action and mind,-19.003129482269287,-20.668315410614014
comedy and satire,-24.20481000840664,-24.85137939453125
enthusiasm and warmth,-22.713217854499817,-21.46992540359497
body and breath,-24.67737865447998,-22.684621810913086
beauty and brains,-20.547878980636597,-24.463447093963623
hotels and pensions,-27.246899127960205,-25.695497512817383
comb and wattles,-29.277725100517273,-23.683690786361694
imagination and originality,-27.743954181671143,-29.597732067108154
ears and hair,-20.49767827987671,-17.889193534851074
brush and logs,-27.756033658981323,-25.797977924346924
importance and validity,-24.12443184107542,-22.834595322608948
money and papers,-22.19431495666504,-21.523033380508423
pies and puddings,-18.910254610702395,-24.23278772830963
eloquence and force,-27.78580629825592,-37.27162207197398
soil and topography,-23.596675097942352,-24.997108697891235
blossom and leaf,-24.2534122467041,-24.485697746276855
desolation and misery,-27.563505619764328,-20.587929456843995
organizations and states,-20.012193202972412,-18.41941547393799
boots and jacket,-23.370753288269043,-21.409892320632935
confusions and contradictions,-26.347096417099237,-25.686168000102043
flames and sparks,-18.97891892201733,-24.560410022735596
danger and threat,-21.843541145324707,-26.506469249725342
determination and faith,-21.13795804977417,-20.22996473312378
berlin and frankfurt,-20.790431402623653,-20.251904010772705
clothes and dishes,-21.340898036956787,-20.63513994216919
comfort and companionship,-20.52523221541196,-23.719124920666218
background and interest,-20.38040041923523,-25.618240356445312
glass and rubber,-21.860289812088013,-20.95266318321228
color and scent,-23.695644855499268,-23.297107458114624
interest and payments,-28.32865619659424,-25.056106090545654
gambling and vice,-24.72242498397827,-30.850173950195312
activities and places,-24.65086007118225,-22.972848892211914
elegance and purity,-18.22954862192273,-22.857933638617396
leaves and limbs,-23.32819890975952,-20.779158115386963
power and trade,-19.62198042869568,-19.532397270202637
games and races,-20.97141981124878,-23.754583835601807
evenings and sundays,-25.77403781263274,-20.095396677264944
activity and nature,-22.47851276397705,-23.42324686050415
sun and weather,-22.201671838760376,-23.799112796783447
leather and paper,-21.079678535461426,-18.472938299179077
rudder and stick,-29.215019702911377,-23.523602694272995
contraction and dilatation,-34.926721796393394,-24.249040123075247
anguish and rage,-23.737727761268616,-25.482861175842118
shooting and yelling,-28.256038665771484,-22.598028421401978
arches and piers,-22.7135391831398,-24.478589057922363
investment and risk,-24.267975330352783,-23.013556480407715
control and growth,-22.62890887260437,-20.166593194007874
happiness and pain,-20.460862398147583,-21.578351974487305
Egypt and Europe,-20.06871509552002,-21.688241004943848
order and truth,-23.566874027252197,-18.848260402679443
factories and industries,-19.083101749420166,-20.8755099773407
name and year,-22.16463613510132,-24.726009368896484
river and sky,-23.47203540802002,-22.928253889083862
detection and removal,-24.625678300857544,-26.577654032735154
breakfast and luncheon,-21.353914800158236,-19.45180869102478
attitude and experience,-23.006678104400635,-21.663108825683594
pilot and plane,-22.352396965026855,-22.85588550567627
malaria and typhoid,-20.924904331564903,-21.542045019567013
technology and time,-20.57017707824707,-20.621234893798828
economist and historian,-25.41576099395752,-23.658754348754883
muskets and swords,-24.406437635421753,-24.642769008874893
character and wisdom,-24.171376943588257,-23.83192539215088
azaleas and camellias,-31.46651909314096,-40.436783134937286
silence and space,-23.162166595458984,-22.21939730644226
fingers and mouth,-21.639063596725464,-21.086673259735107
power and variety,-21.596656560897827,-21.414828777313232
cliches and stereotypes,-28.081286069005728,-23.352638558484614
habits and movements,-22.829984664916992,-22.7813458442688
shirt and waistcoat,-20.893451400101185,-23.59380054473877
boardinghouses and hotels,-29.217480897903442,-30.230390071868896
stucco and wood,-26.257771030068398,-22.03331526729744
activities and character,-25.21136736869812,-23.670150756835938
happiness and warmth,-22.660412788391113,-20.276489734649658
fulfillment and pleasure,-21.33407224714756,-23.250596399630012
means and motives,-24.953741639852524,-21.99336814880371
fear and relief,-22.291200160980225,-21.873828411102295
despair and futility,-22.319196298718452,-29.578428506851196
ash and maple,-25.089097023010254,-19.933240175247192
beauty and inspiration,-22.35025191307068,-20.378966331481934
clippings and pictures,-25.217687845230103,-24.40952468663454
liquids and powders,-23.160716493614018,-29.359750270843506
domination and influence,-24.627797603607178,-29.26466393470764
action and conversation,-20.474819660186768,-20.638551235198975
pattern and sequence,-21.79785656929016,-22.011788845062256
detective and police,-25.383617877960205,-23.158592700958252
church and graveyard,-23.187769055366516,-22.370052099227905
habits and thought,-24.046618700027466,-20.64431595802307
gardens and lawn,-22.141865968704224,-23.629064083099365
powers and processes,-21.14110279083252,-25.397427082061768
machinery and tractors,-25.50394433736801,-23.997822493314743
ammo and weapons,-30.043522357940674,-20.716207340359688
clay and wax,-24.577552795410156,-21.749775171279907
associations and enterprises,-27.365355979360174,-24.262203693389893
grace and modesty,-20.070377558469772,-23.669234037399292
brains and talent,-24.066083431243896,-21.862858772277832
comedy and humor,-23.914501428604126,-22.29930591583252
certainty and order,-27.515488386154175,-26.95991802215576
discretion and moderation,-22.753523657098413,-28.094053119421005
attention and civility,-23.220582365989685,-30.41453218460083
captain and leader,-26.26252269744873,-24.649956464767456
control and intelligence,-21.522462368011475,-19.724754333496094
grease and sweat,-25.76335096359253,-22.541546881198883
comprehension and control,-23.93203204870224,-24.75481866300106
hallucinations and visions,-22.74728274345398,-21.941725799813867
commands and statements,-24.853460550308228,-26.36624264717102
shots and shouts,-24.15188655257225,-21.58214008808136
cost and upkeep,-28.367513179779053,-30.142044067382812
men and objects,-20.52287197113037,-21.50514841079712
fragrance and taste,-22.38760781288147,-22.84236708190292
betrayal and murder,-22.77155229449272,-21.873765595257282
bacteria and insects,-19.439948797225952,-20.99741220474243
confusion and congestion,-25.30885686352849,-26.093254819512367
facts and techniques,-20.67041277885437,-23.633400440216064
anger and spite,-23.391934871673584,-25.21563148498535
money and numbers,-24.76634979248047,-20.28801155090332
boulders and ledges,-24.04424987733364,-26.778386790305376
abolition and emancipation,-21.222018988686614,-25.664788143920305
nationalism and sovereignty,-25.339698435182072,-21.712465832308226
tensions and uncertainties,-23.602278277277946,-25.045428186655045
beauty and poise,-24.431275129318237,-28.299916744232178
background and intelligence,-20.767203330993652,-25.033003330230713
battle and bloodshed,-23.433816599892452,-27.381077527999878
fairness and moderation,-19.475014657713473,-25.890570379793644
back and behind,-22.386993408203125,-21.92996311187744
ammunition and baggage,-28.027460291981697,-21.651151418685913
apprehension and terror,-22.381673887372017,-27.739911714335904
head and teeth,-19.51401400566101,-22.43531847000122
life and promise,-21.344295024871826,-25.278443813323975
cod and salmon,-24.67704677581787,-18.46215033531189
archaeologists and geologists,-18.944693341851234,-19.90806696098298
chopping and sawing,-28.294420510530472,-23.975237376522273
anxiety and dismay,-26.152408599853516,-24.354167938232422
resources and riches,-25.50583953037858,-23.147038221359253
personnel and ships,-22.627729177474976,-23.502636432647705
school and service,-22.053080081939697,-20.824610233306885
a.b. and m.a.,-27.435057014226913,-22.589260913431644
bandits and outlaws,-26.200904002413154,-24.0419041775167
arsenic and strychnine,-22.489033201971324,-27.645527683198452
drudgery and monotony,-29.283750858157873,-28.595371842733584
secrecy and stealth,-31.68595276027918,-29.955307400319725
soldiers and subjects,-25.05208444595337,-25.478464603424072
chagrin and embarrassment,-33.22941411938518,-26.5174079798162
barges and towboats,-31.38670294173062,-29.66549628227949
celebration and ritual,-24.226625442504883,-24.371106386184692
searching and yearning,-26.691067945212126,-30.19831085205078
letters and magazines,-22.324369192123413,-24.91159164905548
flight and terror,-25.818158626556396,-24.22050952911377
caresses and endearments,-30.859089329838753,-37.25341874361038
gaiety and spirit,-26.866995811462402,-26.546547293663025
disdain and indifference,-26.79558551309583,-26.518161917672842
liberalism and progress,-19.429054737091064,-26.464135944843292
blame and hate,-21.752506732940674,-24.036890029907227
color and imagery,-24.54121160507202,-23.4081130027771
intonation and phrasing,-29.232236996293068,-23.828823164105415
abasement and humiliation,-30.468723800677253,-33.51577848137822
commercialism and materialism,-26.953579692170024,-26.580189734697342
education and industrialization,-21.46058940887451,-21.112196803092957
foreboding and gloom,-28.73132348060608,-28.065911755431443
firepower and speed,-26.54713726043701,-28.337422370910645
