binom,Alpha Probs,Nonalpha Probs
habitat and habits,-34.96222734451294,-40.843374490737915
cuts and wounds,-29.14131784439087,-32.560290813446045
palm and pine,-29.159199714660645,-29.40342903137207
fish and vegetable,-27.318274974822998,-30.754045963287354
initials and names,-30.34274697303772,-28.55907754600048
fury and pain,-29.989034414291382,-32.1102089881897
gentleness and sweetness,-33.84194948524237,-29.09045940521537
statesmen and warriors,-33.36409068107605,-36.3759510666132
experiences and reactions,-34.75006294250488,-34.84627962112427
bitterness and disappointment,-31.618214960210025,-31.133616565074135
action and mind,-30.485624313354492,-28.05367088317871
comedy and satire,-33.81130762398243,-32.19557285308838
enthusiasm and warmth,-30.462534427642822,-30.251352071762085
body and breath,-32.63288879394531,-30.980010986328125
beauty and brains,-30.78375744819641,-32.2542450428009
hotels and pensions,-36.33587121963501,-38.47115182876587
comb and wattles,-34.11708080768585,-35.28059279918671
imagination and originality,-33.19520676136017,-37.465604066848755
ears and hair,-28.44442582130432,-25.80308246612549
brush and logs,-35.68678617477417,-37.01849126815796
importance and validity,-33.08130668848753,-31.08822536468506
money and papers,-28.50026226043701,-29.13853693008423
pies and puddings,-31.337350003421307,-34.681121468544006
eloquence and force,-35.009257674217224,-41.763320391764864
soil and topography,-33.13856089115143,-34.891136169433594
blossom and leaf,-34.66068983078003,-30.443498611450195
desolation and misery,-35.65921127796173,-32.54124796792166
organizations and states,-31.788846492767334,-29.998225450515747
boots and jacket,-32.547682762145996,-31.535977840423584
confusions and contradictions,-34.30254753585905,-37.46831502020359
flames and sparks,-28.447060772799887,-29.162300646305084
danger and threat,-32.976749897003174,-36.44121074676514
determination and faith,-29.400522470474243,-30.207176208496094
berlin and frankfurt,-31.88238900899887,-29.80152130126953
clothes and dishes,-29.519857168197632,-30.439313888549805
comfort and companionship,-30.387091478565708,-32.22296625375748
background and interest,-36.087820529937744,-33.77101802825928
glass and rubber,-29.954192638397217,-26.762129306793213
color and scent,-34.41283988952637,-31.628838300704956
interest and payments,-37.61771583557129,-33.28621578216553
gambling and vice,-34.67442083358765,-37.98034143447876
activities and places,-34.32363271713257,-35.52283048629761
elegance and purity,-27.378385147545487,-31.74395581195131
leaves and limbs,-31.770694732666016,-32.97437238693237
power and trade,-29.297624588012695,-31.918692111968994
games and races,-29.80008554458618,-31.183148860931396
evenings and sundays,-29.808954476746294,-31.35958238504827
activity and nature,-35.353310108184814,-35.26715064048767
sun and weather,-30.395605087280273,-31.249886989593506
leather and paper,-29.940787315368652,-26.728589057922363
rudder and stick,-35.26166486740112,-28.3846273124218
contraction and dilatation,-39.92473425716162,-35.61134210601449
anguish and rage,-31.919454604387283,-31.633337970764842
shooting and yelling,-36.41834878921509,-29.983039140701294
arches and piers,-37.604819774627686,-36.79516863822937
investment and risk,-33.46266794204712,-33.27705240249634
control and growth,-31.95878553390503,-35.34763288497925
happiness and pain,-29.062148332595825,-30.089890956878662
Egypt and Europe,-30.22954511642456,-32.56940746307373
order and truth,-31.969439029693604,-30.22092914581299
factories and industries,-31.505253314971924,-32.0462851524353
name and year,-31.7435622215271,-36.176918506622314
river and sky,-30.24498701095581,-31.324217796325684
detection and removal,-34.87791633605957,-37.1943063698709
breakfast and luncheon,-31.065105105750263,-32.848857164382935
attitude and experience,-31.138870239257812,-32.24346303939819
pilot and plane,-34.65387487411499,-34.68365001678467
malaria and typhoid,-30.236950770020485,-30.409988701343536
technology and time,-31.804007530212402,-29.00673198699951
economist and historian,-35.2054283618927,-32.19279146194458
muskets and swords,-31.123042583465576,-32.22699070721865
character and wisdom,-34.312546730041504,-31.953681468963623
azaleas and camellias,-41.158586248755455,-44.88639712333679
silence and space,-32.76813316345215,-31.547584056854248
fingers and mouth,-26.51390027999878,-28.69161558151245
power and variety,-31.681962490081787,-33.009671211242676
cliches and stereotypes,-38.384899489581585,-35.672665355261415
habits and movements,-34.52889847755432,-35.62026238441467
shirt and waistcoat,-31.897886633872986,-32.27719163894653
boardinghouses and hotels,-41.78015446662903,-37.14747619628906
stucco and wood,-33.97257213294506,-29.72017819620669
activities and character,-33.88706874847412,-34.86699962615967
happiness and warmth,-30.463924407958984,-30.153029680252075
fulfillment and pleasure,-29.464824497699738,-33.128928352787625
means and motives,-39.95598757266998,-34.606170654296875
fear and relief,-31.885734796524048,-32.41383457183838
despair and futility,-32.31374145299196,-34.767173528671265
ash and maple,-34.57100296020508,-28.505494356155396
beauty and inspiration,-32.687687158584595,-26.768045663833618
clippings and pictures,-33.55370336771011,-31.709787540137768
liquids and powders,-30.771715585142374,-37.19686031341553
domination and influence,-32.74301195144653,-34.6648850440979
action and conversation,-29.655729293823242,-30.434123992919922
pattern and sequence,-33.00986099243164,-33.37431478500366
detective and police,-35.628047943115234,-31.582784175872803
church and graveyard,-33.47989273071289,-31.917319536209106
habits and thought,-35.89088487625122,-32.96329092979431
gardens and lawn,-32.93355703353882,-32.44708514213562
powers and processes,-32.97781944274902,-37.3984375
machinery and tractors,-38.08010721951723,-32.047064900398254
ammo and weapons,-34.41315174102783,-29.92306819674559
clay and wax,-34.028836250305176,-27.139225244522095
associations and enterprises,-36.2958405977115,-37.53008329868317
grace and modesty,-31.70628260821104,-31.45775270462036
brains and talent,-30.144981622695923,-28.391422748565674
comedy and humor,-31.530813694000244,-32.25911855697632
certainty and order,-38.31866931915283,-34.75144159793854
discretion and moderation,-30.06641758279875,-37.19444848038256
attention and civility,-34.90724488347769,-37.90702724456787
captain and leader,-36.00971508026123,-34.70698118209839
control and intelligence,-32.220765113830566,-30.71599268913269
grease and sweat,-30.419970512390137,-29.25615230202675
comprehension and control,-31.249172270298004,-33.499325113371015
hallucinations and visions,-30.2705260515213,-30.67450146190822
commands and statements,-32.64365768432617,-36.7707839012146
shots and shouts,-29.581955157220364,-34.395748138427734
cost and upkeep,-37.40226662158966,-37.0934534072876
men and objects,-30.47893786430359,-30.991878509521484
fragrance and taste,-29.798499822616577,-31.80499877408147
betrayal and murder,-31.885303139686584,-30.50930105894804
bacteria and insects,-29.239105939865112,-28.211405992507935
confusion and congestion,-36.73131784261204,-37.22400352358818
facts and techniques,-30.976257801055908,-31.609085083007812
anger and spite,-31.953107357025146,-30.888553619384766
money and numbers,-30.932841300964355,-31.176395416259766
boulders and ledges,-37.3014377951622,-34.77453414350748
abolition and emancipation,-36.37550185926375,-36.99597985619039
nationalism and sovereignty,-36.56742912155005,-35.71081821126609
tensions and uncertainties,-33.976699471473694,-36.49085399508476
beauty and poise,-33.75418973714113,-34.29487609863281
background and intelligence,-35.70063638687134,-35.98313927650452
battle and bloodshed,-32.45776855945587,-36.200921058654785
fairness and moderation,-32.157261616550386,-36.702774941921234
back and behind,-30.918685913085938,-28.245256423950195
ammunition and baggage,-32.94782363623381,-31.81563627719879
apprehension and terror,-32.12901125848293,-36.5289820159669
head and teeth,-28.98786759376526,-29.660741090774536
life and promise,-29.696988582611084,-36.68280076980591
cod and salmon,-30.14582872390747,-28.17190170288086
archaeologists and geologists,-31.574941784143448,-32.19973384588957
chopping and sawing,-33.12604886293411,-30.039276563213207
anxiety and dismay,-34.8991641998291,-37.770713329315186
resources and riches,-34.693947430700064,-32.95957398414612
personnel and ships,-33.784300804138184,-33.6419575214386
school and service,-32.45782947540283,-31.049435138702393
a.b. and m.a.,-33.25195161998272,-36.78430651128292
bandits and outlaws,-35.04884948162362,-33.11799916625023
arsenic and strychnine,-28.444527614017716,-33.33137805759907
drudgery and monotony,-38.233951405622065,-40.693867377820425
secrecy and stealth,-37.768489599227905,-36.297938199015334
soldiers and subjects,-32.950090408325195,-38.44451951980591
chagrin and embarrassment,-40.38657468906604,-36.35966120404191
barges and towboats,-44.13053368544206,-40.277981758117676
celebration and ritual,-32.576555490493774,-33.2977409362793
searching and yearning,-36.97311024134979,-37.633591175079346
letters and magazines,-30.066211223602295,-28.970703601837158
flight and terror,-38.04665517807007,-34.34745788574219
caresses and endearments,-40.78384709358215,-45.537930965423584
gaiety and spirit,-36.91960000991821,-34.892976552248
disdain and indifference,-38.6400195807214,-34.64837909984635
liberalism and progress,-29.782795131206512,-40.230871081352234
blame and hate,-27.794042587280273,-29.200549840927124
color and imagery,-31.438423864543438,-30.786009788513184
intonation and phrasing,-41.21363780647516,-34.13579849153757
abasement and humiliation,-39.870228918051,-42.83374230703339
commercialism and materialism,-35.57466265838593,-35.568954944610596
education and industrialization,-33.58297300338745,-32.408482789993286
foreboding and gloom,-38.24784142151475,-34.797869527712464
firepower and speed,-34.27326846122742,-34.40775418281555
