binom,Alpha Probs,Nonalpha Probs
habitat and habits,-22.382424116134644,-28.69692587852478
cuts and wounds,-17.94802498817444,-21.34902048110962
palm and pine,-21.422173500061035,-22.534127235412598
fish and vegetable,-18.999621868133545,-20.439226150512695
initials and names,-19.56075143814087,-17.254641193896532
fury and pain,-23.61578106880188,-24.974721431732178
gentleness and sweetness,-23.237042099237442,-20.3169718676545
statesmen and warriors,-23.169058322906494,-27.22057531774044
experiences and reactions,-23.00618839263916,-25.559605598449707
bitterness and disappointment,-22.15593184903264,-23.402967690421065
action and mind,-19.675009965896606,-19.594807386398315
comedy and satire,-22.711121514439583,-23.859729051589966
enthusiasm and warmth,-23.042753219604492,-20.700977206230164
body and breath,-22.889474987983704,-22.72416853904724
beauty and brains,-19.929956912994385,-24.442829370498657
hotels and pensions,-24.84683847427368,-24.588386058807373
comb and wattles,-27.40963512659073,-24.942769289016724
imagination and originality,-26.553919315338135,-28.36019802093506
ears and hair,-20.73941159248352,-18.49377465248108
brush and logs,-27.36525249481201,-25.07462453842163
importance and validity,-24.275474589318037,-22.48842442035675
money and papers,-20.477723121643066,-20.25279426574707
pies and puddings,-19.762329976307228,-23.181532859802246
eloquence and force,-25.285820841789246,-35.980863569071516
soil and topography,-24.684113532304764,-24.897961854934692
blossom and leaf,-23.944422245025635,-24.337071418762207
desolation and misery,-25.30196613073349,-20.566237351624295
organizations and states,-20.204482316970825,-18.938533782958984
boots and jacket,-23.537489652633667,-21.153939962387085
confusions and contradictions,-23.749074839055538,-23.427282750606537
flames and sparks,-20.143932956969365,-24.452810287475586
danger and threat,-22.233025550842285,-25.70830726623535
determination and faith,-21.163220167160034,-20.284011602401733
berlin and frankfurt,-22.217419862747192,-20.87037181854248
clothes and dishes,-20.142223834991455,-21.18042492866516
comfort and companionship,-21.37170395627618,-23.036194771528244
background and interest,-20.503464698791504,-25.153069496154785
glass and rubber,-21.25961446762085,-20.302449703216553
color and scent,-22.070151329040527,-23.437862396240234
interest and payments,-26.293461799621582,-24.47197675704956
gambling and vice,-22.86283540725708,-30.188518524169922
activities and places,-24.835749626159668,-23.582653999328613
elegance and purity,-19.065141131170094,-23.01737541053444
leaves and limbs,-24.15685725212097,-19.962557792663574
power and trade,-19.313096523284912,-20.669068574905396
games and races,-20.91619563102722,-24.719116687774658
evenings and sundays,-23.586035808199085,-20.739193891058676
activity and nature,-21.746673583984375,-22.253101348876953
sun and weather,-20.453226566314697,-23.713354110717773
leather and paper,-21.476064920425415,-18.392720699310303
rudder and stick,-28.669440031051636,-25.055299758911133
contraction and dilatation,-34.18271992355585,-26.987499676644802
anguish and rage,-22.551380813121796,-25.389157339086523
shooting and yelling,-27.837197303771973,-22.807082176208496
arches and piers,-22.106954634189606,-22.684231281280518
investment and risk,-25.701847314834595,-24.268958568572998
control and growth,-23.934897422790527,-21.683080911636353
happiness and pain,-21.173492193222046,-22.677340507507324
Egypt and Europe,-20.386029481887817,-21.35001564025879
order and truth,-22.963534355163574,-19.10625410079956
factories and industries,-19.578824281692505,-20.307119131088257
name and year,-22.119383096694946,-24.527323484420776
river and sky,-22.5570387840271,-22.814516067504883
detection and removal,-24.588581562042236,-27.22934284619987
breakfast and luncheon,-20.167445767627214,-17.839129477739334
attitude and experience,-22.7586989402771,-20.962473392486572
pilot and plane,-21.52685785293579,-22.071444034576416
malaria and typhoid,-19.7452432513237,-20.09154544211924
technology and time,-21.81020736694336,-20.800837516784668
economist and historian,-25.816219329833984,-23.905500650405884
muskets and swords,-23.55481994152069,-22.759949922561646
character and wisdom,-23.71669864654541,-23.34590482711792
azaleas and camellias,-31.8729195878841,-35.751382157206535
silence and space,-23.597694873809814,-21.394652366638184
fingers and mouth,-22.15735149383545,-20.531854152679443
power and variety,-21.323065042495728,-20.649167776107788
cliches and stereotypes,-31.155828062444925,-24.209422995336354
habits and movements,-21.36043953895569,-21.148983478546143
shirt and waistcoat,-20.337930742651224,-23.596312046051025
boardinghouses and hotels,-27.619083881378174,-27.899190425872803
stucco and wood,-26.279310688376427,-22.200597892544465
activities and character,-24.114588260650635,-23.370378255844116
happiness and warmth,-23.714478015899658,-20.6716388463974
fulfillment and pleasure,-20.988197430968285,-23.216050138609717
means and motives,-22.48458109050989,-19.12692964076996
fear and relief,-21.958351135253906,-22.893309354782104
despair and futility,-21.993696317076683,-27.452020406723022
ash and maple,-24.898865222930908,-18.31629991531372
beauty and inspiration,-23.453022480010986,-20.694129705429077
clippings and pictures,-24.268936663866043,-24.52343739569187
liquids and powders,-23.471327565726824,-29.156148433685303
domination and influence,-23.924975872039795,-27.377248644828796
action and conversation,-19.79694628715515,-19.794145584106445
pattern and sequence,-23.30435347557068,-23.161201000213623
detective and police,-23.765825748443604,-22.11895227432251
church and graveyard,-21.62623554468155,-20.971421003341675
habits and thought,-22.454025745391846,-19.444127321243286
gardens and lawn,-21.61539387702942,-23.351582527160645
powers and processes,-20.626396894454956,-24.863775730133057
machinery and tractors,-25.33034247159958,-23.789084136486053
ammo and weapons,-30.165842533111572,-20.97068053483963
clay and wax,-24.195316791534424,-20.702699899673462
associations and enterprises,-24.59554935991764,-22.321498095989227
grace and modesty,-20.17254489660263,-21.70256781578064
brains and talent,-23.733478784561157,-20.506453037261963
comedy and humor,-22.686909198760986,-21.59631037712097
certainty and order,-25.07387113571167,-28.142675399780273
discretion and moderation,-22.53428428992629,-25.82825829833746
attention and civility,-22.562680900096893,-29.959500789642334
captain and leader,-25.156441688537598,-24.388937950134277
control and intelligence,-22.524141311645508,-21.069740295410156
grease and sweat,-26.161189556121826,-23.341078132390976
comprehension and control,-24.285262644290924,-24.700320154428482
hallucinations and visions,-20.73758950829506,-19.19834446720779
commands and statements,-25.0397789478302,-25.769715785980225
shots and shouts,-23.359254613518715,-21.31189775466919
cost and upkeep,-26.777953267097473,-29.366774559020996
men and objects,-19.247767210006714,-20.172847747802734
fragrance and taste,-23.87128782272339,-21.950312397442758
betrayal and murder,-21.551811635494232,-22.582082748413086
bacteria and insects,-20.1544451713562,-22.186431407928467
confusion and congestion,-24.315410239854828,-25.27635271847248
facts and techniques,-20.80742383003235,-24.583772659301758
anger and spite,-23.126049995422363,-24.280405282974243
money and numbers,-23.47861671447754,-20.963531970977783
boulders and ledges,-24.3198421895504,-25.73918401589617
abolition and emancipation,-20.165097377001075,-23.44019233529616
nationalism and sovereignty,-24.496950482462125,-22.607797420569113
tensions and uncertainties,-23.782843615859747,-24.264329075813293
beauty and poise,-23.453684449195862,-27.689794063568115
background and intelligence,-22.249494075775146,-26.294496536254883
battle and bloodshed,-22.35750265524257,-28.537408351898193
fairness and moderation,-18.812952367588878,-23.9385317414999
back and behind,-21.876809120178223,-22.45108127593994
ammunition and baggage,-26.510271970182657,-20.337840735912323
apprehension and terror,-22.54212588071823,-25.026866915635765
head and teeth,-19.27324628829956,-22.15543842315674
life and promise,-21.288155555725098,-23.79971933364868
cod and salmon,-24.670754432678223,-18.536072731018066
archaeologists and geologists,-19.121299482882023,-19.482929481193423
chopping and sawing,-27.108531683683395,-23.570042999170255
anxiety and dismay,-24.768595457077026,-24.310526609420776
resources and riches,-25.754885859321803,-23.9314044713974
personnel and ships,-22.186872482299805,-22.225615739822388
school and service,-20.048115491867065,-20.139688968658447
a.b. and m.a.,-25.999492578208447,-22.31360125541687
bandits and outlaws,-26.070363856852055,-22.977996960282326
arsenic and strychnine,-21.613182238390436,-26.359041137620807
drudgery and monotony,-28.2197583084926,-25.439925652637612
secrecy and stealth,-30.575192012824118,-29.31747471028939
soldiers and subjects,-23.885453701019287,-25.91008949279785
chagrin and embarrassment,-32.131654504686594,-26.228603437542915
barges and towboats,-30.24554824270308,-29.18389316741377
celebration and ritual,-23.391952514648438,-23.562674283981323
searching and yearning,-27.2118380703032,-27.865418910980225
letters and magazines,-19.737195014953613,-22.365739583969116
flight and terror,-24.16581153869629,-22.367627143859863
caresses and endearments,-28.696925923228264,-33.05835556983948
gaiety and spirit,-24.770607113838196,-26.213203251361847
disdain and indifference,-24.896896600716445,-25.288728414132493
liberalism and progress,-18.219460487365723,-26.795098304748535
blame and hate,-23.261260509490967,-23.043925285339355
color and imagery,-24.834246337413788,-24.761972188949585
intonation and phrasing,-29.641508638858795,-25.549764301627874
abasement and humiliation,-27.72760099894913,-32.445374457747675
commercialism and materialism,-25.28218377009034,-26.784231081604958
education and industrialization,-22.292354106903076,-22.177874088287354
foreboding and gloom,-28.515914797782898,-27.231140286661685
firepower and speed,-29.17733669281006,-30.71800947189331
