binom,Alpha Probs,Nonalpha Probs
cuts and wounds,-75.68701665103436,-74.15121810138226
palm and pine,-71.78935544192791,-72.07430331408978
fish and vegetable,-69.21341650187969,-70.59822623431683
initials and names,-68.87844602763653,-66.18839703500271
fury and pain,-74.30084459483624,-71.20910207927227
gentleness and sweetness,-72.84389824420214,-67.5552762914449
statesmen and warriors,-72.0610806196928,-76.49312774837017
experiences and reactions,-73.73680607974529,-74.20409362018108
bitterness and disappointment,-74.8889714628458,-73.39010806039732
action and mind,-68.84664933383465,-66.61070887744427
comedy and satire,-68.09129626303911,-69.05019049346447
enthusiasm and warmth,-76.25247590243816,-73.73735038936138
body and breath,-69.90848509967327,-70.32797352969646
beauty and brains,-72.11801116168499,-74.63897816836834
hotels and pensions,-81.82851688563824,-79.4107116907835
comb and wattles,-79.3392149657011,-75.172135040164
imagination and originality,-78.45781247317791,-74.52124421298504
ears and hair,-68.20216600596905,-71.82089726626873
brush and logs,-74.92384998500347,-72.88325898349285
importance and validity,-74.583002358675,-72.45441262423992
money and papers,-74.0924960821867,-69.71229664981365
pies and puddings,-72.01379353925586,-73.91881482303143
eloquence and force,-73.64048056304455,-81.27509696781635
soil and topography,-71.95934121310711,-74.16455499827862
blossom and leaf,-72.27263610064983,-70.57332865893841
desolation and misery,-77.45013575255871,-71.76062058284879
organizations and states,-69.8099135607481,-69.02092568576336
boots and jacket,-73.71401016414165,-72.05915705859661
confusions and contradictions,-71.86404763907194,-71.4705076944083
flames and sparks,-76.43715601507574,-72.6198591440916
danger and threat,-74.23923556506634,-73.9952413290739
determination and faith,-70.05988757312298,-73.67818062007427
berlin and frankfurt,-68.12572469934821,-71.84586183726788
clothes and dishes,-71.50639717280865,-76.8764750212431
comfort and companionship,-74.38530914485455,-75.03754775226116
background and interest,-72.57169334590435,-71.0471965521574
glass and rubber,-69.66308157145977,-69.41412179172039
color and scent,-72.66677157580853,-71.36107508838177
interest and payments,-75.04854981601238,-72.00784222781658
gambling and vice,-76.75458113849163,-77.72944037616253
activities and places,-74.02990309894085,-71.80485360324383
elegance and purity,-69.39504212467,-67.22477118484676
leaves and limbs,-74.40231864154339,-75.63620154559612
power and trade,-72.240663215518,-69.61916224658489
games and races,-73.40830533206463,-73.03544776141644
evenings and sundays,-72.11573132872581,-67.89470299024833
activity and nature,-70.37765280902386,-69.1655031889677
sun and weather,-73.49169318377972,-72.5857285708189
leather and paper,-70.34667794406414,-71.79853646457195
rudder and stick,-76.81845323741436,-72.46300642192364
contraction and dilatation,-80.42211031913757,-75.82130409404635
anguish and rage,-70.46033260598779,-72.27971721318318
shooting and yelling,-75.31204955279827,-73.74983851611614
arches and piers,-73.3835014551878,-78.24442641437054
investment and risk,-72.5294439047575,-74.23782078921795
control and growth,-71.68317572772503,-70.9121503084898
happiness and pain,-68.26813571155071,-70.43989126384258
Egypt and Europe,-71.98821394145489,-72.62170998752117
order and truth,-67.80873648822308,-68.1483256071806
factories and industries,-69.45586507022381,-75.25207535922527
name and year,-63.3386046141386,-71.01690690219402
river and sky,-69.14595811069012,-70.90418069064617
detection and removal,-75.96715705096722,-78.61600740114227
breakfast and luncheon,-71.60756432730705,-73.90082566440105
attitude and experience,-73.2491897791624,-72.50142233073711
pilot and plane,-70.84795634448528,-72.5261856764555
malaria and typhoid,-75.4893943965435,-74.29471118748188
technology and time,-72.60568611323833,-71.87009708583355
economist and historian,-72.30248920619488,-73.10254375636578
muskets and swords,-75.33584515750408,-74.02079047221923
character and wisdom,-71.48806588351727,-72.5442029684782
azaleas and camellias,-85.1502147167921,-84.14860057737678
silence and space,-69.54201738536358,-69.69496171176434
fingers and mouth,-72.66075246036053,-68.91716592013836
power and variety,-70.23904053866863,-70.39397685229778
cliches and stereotypes,-80.10447557270527,-77.61026818305254
habits and movements,-70.75887005031109,-72.01912300288677
shirt and waistcoat,-68.42228801548481,-76.07562403380871
boardinghouses and hotels,-78.4381901472807,-77.41486398875713
stucco and wood,-70.38710521161556,-68.20699629932642
activities and character,-71.19138114154339,-70.74349991977215
happiness and warmth,-74.77455393970013,-69.88654987514019
fulfillment and pleasure,-72.87470047175884,-75.28130781347863
means and motives,-69.18708053976297,-68.98887221515179
fear and relief,-72.23327367007732,-73.2361921519041
despair and futility,-74.45653857290745,-76.23177425563335
ash and maple,-74.39359347522259,-70.44666592776775
beauty and inspiration,-72.52327220141888,-69.64807407557964
clippings and pictures,-76.94343455135822,-78.06035982724279
liquids and powders,-74.84492418728769,-73.38593010231853
domination and influence,-75.60755507647991,-72.43221633136272
action and conversation,-70.01111094653606,-70.88623063266277
pattern and sequence,-69.79268924891949,-69.66484420001507
detective and police,-75.3755246847868,-74.37691919505596
church and graveyard,-76.62945763766766,-74.17726866900921
habits and thought,-72.41564075648785,-71.25425331294537
gardens and lawn,-73.0609289854765,-69.45049302279949
powers and processes,-72.14749138057232,-72.84493772685528
machinery and tractors,-77.13450472056866,-76.11941258609295
ammo and weapons,-77.07244555652142,-74.33143003936857
clay and wax,-74.42293946444988,-65.48295395076275
associations and enterprises,-75.02573589146778,-77.52457068860531
grace and modesty,-72.23700079321861,-73.55032269656658
brains and talent,-73.64865033328533,-72.63218228518963
comedy and humor,-65.9700025767088,-67.86140315234661
certainty and order,-72.93980281054974,-72.36585097014904
discretion and moderation,-72.8920768769458,-76.9639682888519
attention and civility,-79.29037017887458,-72.89536754786968
captain and leader,-71.77886836230755,-75.60208861529827
control and intelligence,-73.3819920271635,-71.45274560153484
grease and sweat,-80.10298125445843,-71.17240989487618
comprehension and control,-68.7710147947073,-71.59612644463778
hallucinations and visions,-73.51987271010876,-73.01256643142551
commands and statements,-71.54215829074383,-72.33941952884197
shots and shouts,-75.24131534993649,-75.18560998141766
cost and upkeep,-75.0883137434721,-80.28105752170086
men and objects,-67.01838509738445,-71.69932071864605
fragrance and taste,-74.21260802447796,-69.73523174831644
betrayal and murder,-73.98454968631268,-70.66824830556288
bacteria and insects,-70.63945834338665,-72.99719159305096
confusion and congestion,-76.19179471439566,-72.21865715272725
facts and techniques,-71.25472800433636,-72.98692147433758
anger and spite,-75.05883471667767,-74.01118199527264
money and numbers,-71.81012360751629,-72.13746778666973
boulders and ledges,-74.73400011658669,-74.61043868865818
abolition and emancipation,-72.86714741918058,-75.4506749996508
nationalism and sovereignty,-73.54607405003298,-71.89878524092956
tensions and uncertainties,-71.45824806392193,-73.577830478549
beauty and poise,-72.38206999003887,-74.61323682963848
background and intelligence,-75.53700058162212,-72.83482949435711
battle and bloodshed,-75.6833607708104,-75.77713675796986
fairness and moderation,-71.94270865991712,-77.45082466304302
back and behind,-67.584129370749,-70.03890088945627
ammunition and baggage,-76.43485910445452,-78.07404140383005
apprehension and terror,-73.37486486881971,-72.3747913093539
head and teeth,-69.95814565569162,-70.30810312181711
life and promise,-71.35668805986643,-70.10876611620188
cod and salmon,-75.34450963884592,-72.06114939600229
archaeologists and geologists,-72.60533563047647,-69.87967969663441
chopping and sawing,-80.64751636888832,-75.39271501451731
anxiety and dismay,-73.58454046398401,-80.65679839998484
resources and riches,-75.31079829391092,-72.68521336466074
personnel and ships,-73.44802621752024,-73.92189887911081
school and service,-73.97479156404734,-72.88008526712656
a.b. and m.a.,-73.37666801735759,-75.82425566762686
bandits and outlaws,-70.97509528603405,-73.93532706797123
arsenic and strychnine,-73.55662651231978,-76.01532305404544
drudgery and monotony,-78.77801682800055,-78.61462374217808
secrecy and stealth,-77.71350312978029,-73.73563815653324
soldiers and subjects,-73.27241090685129,-76.64496663957834
chagrin and embarrassment,-83.42918607592583,-80.30623795092106
barges and towboats,-76.2596797219012,-78.06656201928854
celebration and ritual,-75.57475440204144,-72.79016749560833
searching and yearning,-76.25818732334301,-72.87053553760052
letters and magazines,-73.49773494899273,-71.6112720221281
flight and terror,-77.25246255099773,-74.47570388019085
caresses and endearments,-75.69226592034101,-82.70503704249859
gaiety and spirit,-73.5789348334074,-72.35910578817129
disdain and indifference,-78.80122575901623,-72.7493626801297
liberalism and progress,-68.36117105185986,-73.77283291518688
blame and hate,-72.54651229083538,-69.5072705000639
color and imagery,-73.38246417045593,-73.01671378314495
intonation and phrasing,-70.76861409842968,-75.87342891097069
abasement and humiliation,-77.40152685255089,-80.03834389895201
commercialism and materialism,-73.91022206097841,-72.88452552258968
education and industrialization,-73.44396893680096,-74.32233779132366
foreboding and gloom,-79.71601741015911,-73.10244812071323
firepower and speed,-77.22623054683208,-80.54692451655865
