binom,Alpha Probs,Nonalpha Probs
habitat and habits,-28.357436656951904,-32.46199107170105
cuts and wounds,-34.4225115776062,-29.6623592376709
palm and pine,-30.246240615844727,-23.758546352386475
fish and vegetable,-24.547982215881348,-25.07793617248535
initials and names,-26.849373817443848,-22.79413202404976
fury and pain,-33.92290472984314,-29.720968008041382
gentleness and sweetness,-32.706054516136646,-25.749618065543473
statesmen and warriors,-31.74007749557495,-33.34953482449055
experiences and reactions,-32.18043804168701,-31.391842126846313
bitterness and disappointment,-32.281794153153896,-32.54749417578205
action and mind,-28.449233055114746,-27.24044942855835
comedy and satire,-30.4445858001709,-27.599523782730103
enthusiasm and warmth,-33.200881481170654,-32.05637836456299
body and breath,-26.240418672561646,-29.561216831207275
beauty and brains,-26.55725932121277,-27.380833625793457
hotels and pensions,-32.18644833564758,-26.670047521591187
comb and wattles,-37.023427963256836,-33.57224488258362
imagination and originality,-34.27616739273071,-28.66120994091034
ears and hair,-22.49960470199585,-26.17470383644104
brush and logs,-33.41250228881836,-28.510716915130615
importance and validity,-28.9940313315019,-28.044868230819702
money and papers,-24.925092697143555,-21.744677782058716
pies and puddings,-27.128300558775663,-29.127675533294678
eloquence and force,-34.263321816921234,-36.54285454005003
soil and topography,-29.001753956079483,-32.62033462524414
blossom and leaf,-30.347362995147705,-26.004265785217285
desolation and misery,-32.42490863800049,-29.760455613955855
organizations and states,-27.05438256263733,-29.264177322387695
boots and jacket,-27.7244815826416,-25.334134101867676
confusions and contradictions,-34.9969082553871,-35.212833024561405
flames and sparks,-32.24431020161137,-35.2519006729126
danger and threat,-30.499013423919678,-30.630967140197754
determination and faith,-28.555011749267578,-25.546050310134888
berlin and frankfurt,-26.015705136582255,-28.179367303848267
clothes and dishes,-25.339477062225342,-26.51929759979248
comfort and companionship,-27.265626430511475,-27.38320231437683
background and interest,-28.5189266204834,-27.34941577911377
glass and rubber,-26.967501640319824,-26.827640056610107
color and scent,-30.18810224533081,-29.12923574447632
interest and payments,-27.77621078491211,-29.251338958740234
gambling and vice,-30.32438087463379,-31.18275213241577
activities and places,-27.362026929855347,-27.953294277191162
elegance and purity,-26.83479443145916,-26.491341458138777
leaves and limbs,-31.01107931137085,-29.463632345199585
power and trade,-27.803307056427002,-23.536214351654053
games and races,-26.755495071411133,-30.86513614654541
evenings and sundays,-32.28885726630688,-30.12395653873682
activity and nature,-29.507176399230957,-28.192656993865967
sun and weather,-27.239888668060303,-26.064760208129883
leather and paper,-22.542661905288696,-26.200674057006836
rudder and stick,-32.9257595539093,-28.517409428954124
contraction and dilatation,-39.15667474269867,-36.91241902112961
anguish and rage,-32.18076278269291,-33.50925074191764
shooting and yelling,-34.27864217758179,-32.02498817443848
arches and piers,-29.391767740249634,-34.00217843055725
investment and risk,-27.183690547943115,-27.03178596496582
control and growth,-27.308062076568604,-28.235485553741455
happiness and pain,-25.525058269500732,-28.130290269851685
Egypt and Europe,-27.000470638275146,-27.573750019073486
order and truth,-28.577319145202637,-28.00067710876465
factories and industries,-22.92926001548767,-29.448593854904175
name and year,-22.68221664428711,-29.308560848236084
river and sky,-28.345666885375977,-26.534221649169922
detection and removal,-31.878490686416626,-32.77704762574285
breakfast and luncheon,-24.72351787239313,-24.72135901451111
attitude and experience,-28.69138765335083,-31.69588565826416
pilot and plane,-27.92600727081299,-29.56432819366455
malaria and typhoid,-30.069338500499725,-29.7436645925045
technology and time,-25.944420337677002,-28.898273944854736
economist and historian,-30.84758234024048,-31.036026000976562
muskets and swords,-29.1915722489357,-29.12114780160482
character and wisdom,-30.98737621307373,-25.329604148864746
azaleas and camellias,-36.302857398986816,-38.58648434653878
silence and space,-26.159728527069092,-28.120038986206055
fingers and mouth,-27.851823329925537,-27.510908126831055
power and variety,-29.68270206451416,-29.428611755371094
cliches and stereotypes,-36.01946122199297,-35.96516706398688
habits and movements,-29.32972741127014,-26.887346744537354
shirt and waistcoat,-27.121571999043226,-28.992598593235016
boardinghouses and hotels,-32.261796712875366,-29.040199995040894
stucco and wood,-30.78752664476633,-28.07928952749353
activities and character,-28.148214101791382,-28.295688152313232
happiness and warmth,-31.24597930908203,-27.308650016784668
fulfillment and pleasure,-32.569355472922325,-30.087688584579155
means and motives,-34.41212782263756,-27.923654556274414
fear and relief,-33.733198165893555,-33.19682168960571
despair and futility,-33.44352799654007,-33.19636511802673
ash and maple,-31.47526741027832,-25.63832378387451
beauty and inspiration,-26.689571142196655,-27.119899034500122
clippings and pictures,-31.722047686576843,-31.095492505468428
liquids and powders,-28.81961964070797,-30.16434796154499
domination and influence,-32.72627830505371,-32.603872895240784
action and conversation,-28.094529151916504,-28.1802077293396
pattern and sequence,-29.236610412597656,-28.379650115966797
detective and police,-28.31816577911377,-26.870585918426514
church and graveyard,-31.24079418182373,-31.59136152267456
habits and thought,-30.26985788345337,-26.29153275489807
gardens and lawn,-33.14547300338745,-24.87289786338806
powers and processes,-32.47856330871582,-30.505366325378418
machinery and tractors,-29.14437484741211,-29.923922419548035
ammo and weapons,-27.27481245994568,-26.23256386537105
clay and wax,-32.10040473937988,-26.701918125152588
associations and enterprises,-35.710991234635,-30.612270712852478
grace and modesty,-31.408891677856445,-29.688532829284668
brains and talent,-25.374165534973145,-29.801311016082764
comedy and humor,-24.631774425506592,-24.289119243621826
certainty and order,-31.73228430747986,-32.05557060241699
discretion and moderation,-32.470607839524746,-35.10558032980225
attention and civility,-30.75226539373398,-34.05329656600952
captain and leader,-26.397165775299072,-30.336636543273926
control and intelligence,-24.301176071166992,-23.47989845275879
grease and sweat,-32.11208391189575,-29.04757422208786
comprehension and control,-26.168115854263306,-28.471720583736897
hallucinations and visions,-28.628611743450165,-29.92098008748144
commands and statements,-32.81184458732605,-31.17043161392212
shots and shouts,-31.860066063702106,-30.648196578025818
cost and upkeep,-29.335360527038574,-33.16066598892212
men and objects,-25.70203137397766,-26.777426719665527
fragrance and taste,-30.033544540405273,-29.058768751856405
betrayal and murder,-27.14549509063363,-26.546221148921177
bacteria and insects,-28.568898677825928,-25.65592646598816
confusion and congestion,-33.581058075185865,-34.53531662374735
facts and techniques,-25.55348813533783,-27.967125415802002
anger and spite,-31.9128897190094,-30.50369930267334
money and numbers,-26.749788761138916,-22.94992446899414
boulders and ledges,-34.98966717720032,-32.193553236313164
abolition and emancipation,-29.527889418761333,-32.93579236412188
nationalism and sovereignty,-31.19590972169999,-33.15657525901861
tensions and uncertainties,-32.59061098098755,-34.43387830257416
beauty and poise,-28.20945805311203,-29.742151975631714
background and intelligence,-28.820985794067383,-25.98052954673767
battle and bloodshed,-34.11380563676357,-31.03657954931259
fairness and moderation,-27.97089246287942,-33.23394611477852
back and behind,-27.342623710632324,-28.606841564178467
ammunition and baggage,-26.81067503988743,-27.177490234375
apprehension and terror,-30.677916765213013,-31.67576438561082
head and teeth,-26.438588619232178,-26.62666940689087
life and promise,-27.177587747573853,-26.443801879882812
cod and salmon,-30.6605486869812,-23.632285594940186
archaeologists and geologists,-26.27283275127411,-29.218066453933716
chopping and sawing,-32.11207488644868,-31.36607839167118
anxiety and dismay,-31.710315942764282,-33.63379907608032
resources and riches,-28.083732582628727,-29.321491956710815
personnel and ships,-28.730819702148438,-26.320743560791016
school and service,-27.853198051452637,-26.91501808166504
a.b. and m.a.,-30.52210476435721,-29.798450984060764
bandits and outlaws,-31.264795510098338,-31.12511732429266
arsenic and strychnine,-27.483295911573805,-32.84621899249032
drudgery and monotony,-38.391296841204166,-37.5732864770107
secrecy and stealth,-32.706601828336716,-35.062874597497284
soldiers and subjects,-27.18554973602295,-31.521361827850342
chagrin and embarrassment,-36.399130653589964,-39.07174076512456
barges and towboats,-37.59757281304337,-34.045056136325
celebration and ritual,-31.130144596099854,-30.41494607925415
searching and yearning,-30.67191906273365,-34.69808578491211
letters and magazines,-27.747565746307373,-24.980712175369263
flight and terror,-28.808362007141113,-31.658119678497314
caresses and endearments,-36.262632086873055,-35.895878314971924
gaiety and spirit,-29.613115549087524,-30.89909279346466
disdain and indifference,-36.1659985319784,-29.05696063581854
liberalism and progress,-28.710153341293335,-31.87523627281189
blame and hate,-33.35323190689087,-29.287999391555786
color and imagery,-31.80372068285942,-28.8550283908844
intonation and phrasing,-36.68075727671385,-35.44937909767032
abasement and humiliation,-33.2922941738143,-37.410469757393
commercialism and materialism,-33.68206565082073,-33.55644083023071
education and industrialization,-26.70677351951599,-26.70565938949585
foreboding and gloom,-37.22471526265144,-34.074199587106705
firepower and speed,-31.420283794403076,-33.67654228210449
