binom,Alpha Probs,Nonalpha Probs
habitat and habits,-20.079516887664795,-27.973158359527588
cuts and wounds,-23.861910820007324,-21.13950252532959
palm and pine,-23.603878498077393,-19.998265027999878
fish and vegetable,-19.12205696105957,-21.17567777633667
initials and names,-21.567107677459717,-16.925425466150045
fury and pain,-21.47052240371704,-21.886923789978027
gentleness and sweetness,-23.749465566128492,-16.55200327601051
statesmen and warriors,-21.074073553085327,-25.17351593822241
experiences and reactions,-25.636723518371582,-23.806699752807617
bitterness and disappointment,-22.7225341796875,-23.156709738483187
action and mind,-20.817755460739136,-17.993082761764526
comedy and satire,-22.577606916427612,-19.210561752319336
enthusiasm and warmth,-26.821269989013672,-24.649889826774597
body and breath,-21.899232149124146,-24.319082260131836
beauty and brains,-21.165959358215332,-24.868054628372192
hotels and pensions,-27.935044765472412,-24.451935529708862
comb and wattles,-27.446990132331848,-25.951562881469727
imagination and originality,-25.665422290563583,-26.816624402999878
ears and hair,-18.066001415252686,-19.720988035202026
brush and logs,-26.185448169708252,-20.63370966911316
importance and validity,-24.642575472593307,-21.211071729660034
money and papers,-22.085113525390625,-19.984594583511353
pies and puddings,-20.888838735874742,-24.897109270095825
eloquence and force,-25.257524013519287,-33.056509741581976
soil and topography,-21.636606693267822,-25.398176670074463
blossom and leaf,-23.861547470092773,-21.038833141326904
desolation and misery,-26.625758051872253,-21.342573841568083
organizations and states,-20.968313217163086,-20.21856451034546
boots and jacket,-23.124145984649658,-21.320929288864136
confusions and contradictions,-24.364361211657524,-25.68064994364977
flames and sparks,-23.714838976971805,-24.576276302337646
danger and threat,-25.162659883499146,-24.442577838897705
determination and faith,-21.941036462783813,-22.343061923980713
berlin and frankfurt,-19.087040852755308,-21.457032203674316
clothes and dishes,-21.787381172180176,-23.803328037261963
comfort and companionship,-22.514951825141907,-23.2336565554142
background and interest,-24.28955841064453,-20.672701358795166
glass and rubber,-20.756688356399536,-21.14131259918213
color and scent,-24.114625930786133,-21.138883113861084
interest and payments,-22.282168865203857,-26.118148803710938
gambling and vice,-24.32073974609375,-24.31839942932129
activities and places,-24.232449054718018,-24.142313480377197
elegance and purity,-20.68313480936922,-21.16062556160614
leaves and limbs,-21.568590879440308,-22.677919149398804
power and trade,-21.933252811431885,-21.699950456619263
games and races,-22.66099452972412,-23.340516328811646
evenings and sundays,-22.474358352832496,-20.02281141304411
activity and nature,-21.67813277244568,-19.410995721817017
sun and weather,-22.799110889434814,-21.472949028015137
leather and paper,-19.699163675308228,-20.722765922546387
rudder and stick,-25.09957265853882,-22.613166827708483
contraction and dilatation,-32.31718672066927,-28.810771740972996
anguish and rage,-21.27646005526185,-22.454769242787734
shooting and yelling,-25.032728672027588,-23.11377191543579
arches and piers,-24.50066065788269,-28.111274123191833
investment and risk,-23.51625394821167,-24.169209241867065
control and growth,-23.514264583587646,-22.153412342071533
happiness and pain,-19.786662101745605,-20.7765851020813
Egypt and Europe,-21.499661922454834,-20.245152473449707
order and truth,-24.43591547012329,-21.640761375427246
factories and industries,-20.69498109817505,-24.58674907684326
name and year,-16.551711559295654,-23.488561153411865
river and sky,-20.39527177810669,-20.456153392791748
detection and removal,-25.51213264465332,-26.36288114351919
breakfast and luncheon,-21.66953245177865,-22.880672931671143
attitude and experience,-21.897038459777832,-23.78411626815796
pilot and plane,-20.941901683807373,-23.180307388305664
malaria and typhoid,-15.947969377040863,-21.44423706829548
technology and time,-22.041120052337646,-24.70040488243103
economist and historian,-22.804272174835205,-25.269333124160767
muskets and swords,-24.146629214286804,-22.371262310498423
character and wisdom,-21.470414876937866,-22.423611640930176
azaleas and camellias,-32.16552859544754,-33.660729753784835
silence and space,-21.257212162017822,-25.37518310546875
fingers and mouth,-20.026201486587524,-21.216519117355347
power and variety,-21.997896671295166,-23.999268054962158
cliches and stereotypes,-33.554039373993874,-29.15006358921528
habits and movements,-22.447826862335205,-22.050745487213135
shirt and waistcoat,-20.82517310976982,-23.320880651474
boardinghouses and hotels,-22.748965740203857,-24.12795877456665
stucco and wood,-23.006164714694023,-20.605152736010496
activities and character,-22.671608209609985,-20.386083602905273
happiness and warmth,-25.096886157989502,-20.466495394706726
fulfillment and pleasure,-24.117102056741714,-24.10048829880543
means and motives,-24.61970367631875,-22.322970628738403
fear and relief,-25.109362363815308,-23.80078125
despair and futility,-25.727186158299446,-25.42127752304077
ash and maple,-23.54357671737671,-18.48447322845459
beauty and inspiration,-24.632312774658203,-21.463252544403076
clippings and pictures,-27.900627747178078,-24.61333495978033
liquids and powders,-23.69459667801857,-21.08106130361557
domination and influence,-27.085610389709473,-25.990673542022705
action and conversation,-20.94788908958435,-22.194591522216797
pattern and sequence,-24.936694145202637,-22.687957763671875
detective and police,-23.188570499420166,-22.009937047958374
church and graveyard,-25.459223747253418,-23.470677375793457
habits and thought,-24.255743265151978,-20.63214635848999
gardens and lawn,-24.200950384140015,-20.228668689727783
powers and processes,-23.24052143096924,-25.112425804138184
machinery and tractors,-23.578026920557022,-23.62496566772461
ammo and weapons,-26.372204542160034,-25.03293414413929
clay and wax,-24.984655380249023,-19.071517944335938
associations and enterprises,-26.501047025667503,-26.33009445667267
grace and modesty,-23.811148134991527,-22.108381032943726
brains and talent,-23.84515881538391,-22.456160068511963
comedy and humor,-18.448883533477783,-19.125046968460083
certainty and order,-25.237316608428955,-27.202369928359985
discretion and moderation,-21.260429240763187,-24.9201976894401
attention and civility,-27.69236857048236,-25.902127146720886
captain and leader,-23.567228317260742,-25.735198259353638
control and intelligence,-23.04042100906372,-18.759289264678955
grease and sweat,-28.194012880325317,-22.06017693504691
comprehension and control,-19.658594965934753,-26.561510901898146
hallucinations and visions,-21.63290700316429,-21.87262867949903
commands and statements,-25.661160469055176,-25.987730026245117
shots and shouts,-26.584856376051903,-22.575891360640526
cost and upkeep,-25.078032612800598,-30.32572603225708
men and objects,-17.971617698669434,-23.441619396209717
fragrance and taste,-22.8967502117157,-21.397402857008274
betrayal and murder,-21.508245706558228,-20.57468107715249
bacteria and insects,-17.869618892669678,-21.921436071395874
confusion and congestion,-27.92535683090682,-24.79498966038227
facts and techniques,-21.165518760681152,-23.86439085006714
anger and spite,-23.512584686279297,-22.8202702999115
money and numbers,-23.38955545425415,-21.288527965545654
boulders and ledges,-25.456233851611614,-25.2246612488525
abolition and emancipation,-24.636118324882773,-27.54008968544167
nationalism and sovereignty,-25.949641251176217,-26.883753690722187
tensions and uncertainties,-26.34119725227356,-26.39071661233902
beauty and poise,-23.206427186727524,-26.476306438446045
background and intelligence,-25.16471290588379,-21.090174198150635
battle and bloodshed,-27.07400987157598,-24.541662231087685
fairness and moderation,-21.766069426201284,-25.56546425819397
back and behind,-20.03830623626709,-20.67839479446411
ammunition and baggage,-22.259114135056734,-21.84887933731079
apprehension and terror,-22.096134893596172,-23.32327621197328
head and teeth,-21.020668029785156,-19.875455856323242
life and promise,-23.859222888946533,-21.8374605178833
cod and salmon,-22.429646492004395,-20.53067398071289
archaeologists and geologists,-21.682512640953064,-24.31300864741206
chopping and sawing,-26.171062265522778,-25.020634546875954
anxiety and dismay,-21.732698917388916,-23.58176016807556
resources and riches,-26.129281671368517,-23.904998779296875
personnel and ships,-23.110965251922607,-22.648043632507324
school and service,-22.989287853240967,-22.142958641052246
a.b. and m.a.,-27.259918313473463,-27.89221815764904
bandits and outlaws,-23.527814304688945,-25.22530823945999
arsenic and strychnine,-21.337724297962268,-25.60610305611044
drudgery and monotony,-27.606434896588326,-30.526602318510413
secrecy and stealth,-24.766856148838997,-27.41523179411888
soldiers and subjects,-22.407875061035156,-26.87503433227539
chagrin and embarrassment,-31.444238923490047,-26.62802378926426
barges and towboats,-27.631565846764715,-27.088702118606307
celebration and ritual,-28.075035095214844,-26.127750158309937
searching and yearning,-25.66583062708378,-26.09075140953064
letters and magazines,-23.06696605682373,-20.268080472946167
flight and terror,-26.696760654449463,-24.254842042922974
caresses and endearments,-25.223373152315617,-28.302833557128906
gaiety and spirit,-21.300196647644043,-24.907315818592906
disdain and indifference,-27.742699682599778,-20.243660704931244
liberalism and progress,-20.58041751384735,-28.41925573348999
blame and hate,-25.837685108184814,-22.237160682678223
color and imagery,-23.28789681941271,-22.422245979309082
intonation and phrasing,-27.725242622196674,-26.58417759463191
abasement and humiliation,-27.424230128435738,-30.365142847644165
commercialism and materialism,-25.850627426058054,-28.232577323913574
education and industrialization,-24.60254192352295,-25.05525255203247
foreboding and gloom,-27.486732721328735,-22.136268872767687
firepower and speed,-26.11527729034424,-27.925731897354126
