binom,Alpha Probs,Nonalpha Probs
individualism and socialism,-6.199441909790039,-9.274499714374542
fields and homes,-8.452324867248535,-6.668181419372559
brow and cheeks,-8.114749908447266,-6.677845001220703
certainty and security,-11.727152347564697,-12.13260531425476
artist and critic,-5.571793556213379,-6.043473720550537
20s and 30s,-5.2888034579809755,-9.53846488147974
brick and glass,-6.7662529945373535,-9.90423583984375
gas and light,-4.684739112854004,-7.549883842468262
dentist and doctor,-3.6107587814331055,-5.99566650390625
bourbon and water,-9.691672325134277,-11.8841185355559
habitat and habits,-4.845921516418457,-8.047874450683594
cuts and wounds,-7.642477989196777,-5.215632438659668
palm and pine,-5.402420997619629,-6.435135841369629
fish and vegetable,-5.514467716217041,-5.798968315124512
initials and names,-7.966712236404419,-4.927664123475552
fury and pain,-5.0255537033081055,-6.697126865386963
gentleness and sweetness,-7.601349160075188,-8.163662619310344
statesmen and warriors,-8.71931266784668,-8.67490030452609
experiences and reactions,-7.217236518859863,-6.89774227142334
bitterness and disappointment,-6.733220659196377,-6.08252501242805
action and mind,-7.913849830627441,-5.850956916809082
comedy and satire,-4.880518913269043,-8.420228004455566
enthusiasm and warmth,-6.5605669021606445,-5.999412536621094
body and breath,-7.342202186584473,-7.409766674041748
beauty and brains,-10.49738597869873,-6.691394805908203
hotels and pensions,-9.824236512184143,-11.402316331863403
comb and wattles,-11.135727107524872,-17.416749238967896
imagination and originality,-10.286197066307068,-11.192412853240967
ears and hair,-5.100030899047852,-6.026345252990723
brush and logs,-13.708621978759766,-4.921113014221191
importance and validity,-8.19535437040031,-8.45703125
money and papers,-8.596848487854004,-6.189786911010742
pies and puddings,-7.477021187543869,-8.553482115268707
eloquence and force,-9.764634907245636,-13.170246839523315
soil and topography,-10.824665546417236,-10.187235832214355
blossom and leaf,-8.54960823059082,-6.111998558044434
desolation and misery,-10.346735954284668,-6.672764998394996
organizations and states,-6.792612075805664,-7.631311416625977
boots and jacket,-6.095976829528809,-3.4785408973693848
confusions and contradictions,-10.967232797294855,-12.080711841583252
flames and sparks,-5.8592080026865005,-10.139427661895752
danger and threat,-6.4194254875183105,-5.119500160217285
determination and faith,-6.664797782897949,-10.046263694763184
berlin and frankfurt,-5.884101458126679,-6.392507791519165
clothes and dishes,-7.814907073974609,-6.921718120574951
comfort and companionship,-5.38799000531435,-8.032619953155518
background and interest,-6.331387042999268,-10.389081954956055
glass and rubber,-7.8492584228515625,-5.432679176330566
color and scent,-8.784880638122559,-6.345587253570557
interest and payments,-12.500899314880371,-6.12537956237793
gambling and vice,-8.386550903320312,-13.28535270690918
activities and places,-7.976686954498291,-7.877646446228027
elegance and purity,-8.69208364165388,-7.237035378813744
leaves and limbs,-9.874553680419922,-8.065709114074707
power and trade,-8.7500638961792,-6.850009918212891
games and races,-7.938772201538086,-7.659582138061523
evenings and sundays,-8.382043483667076,-9.884618878364563
activity and nature,-6.549952983856201,-7.720682144165039
sun and weather,-6.469786643981934,-6.349627494812012
leather and paper,-5.5452165603637695,-7.572234153747559
rudder and stick,-11.482051372528076,-7.769291467964649
contraction and dilatation,-17.655848890542984,-12.603554047644138
anguish and rage,-7.919008731842041,-3.919946418143809
shooting and yelling,-7.888193607330322,-7.895239353179932
arches and piers,-9.783599138259888,-15.11324429512024
investment and risk,-6.845353126525879,-7.551017761230469
control and growth,-7.311992168426514,-8.2537202835083
happiness and pain,-4.720600128173828,-5.407625198364258
Egypt and Europe,-5.3657426834106445,-7.8265910148620605
order and truth,-8.502142906188965,-5.1016316413879395
factories and industries,-3.985377788543701,-5.9267120361328125
name and year,-7.446155548095703,-9.16833782196045
river and sky,-7.896173477172852,-7.426972389221191
detection and removal,-10.306039810180664,-8.685824915766716
breakfast and luncheon,-6.651274740695953,-10.221171379089355
attitude and experience,-7.831860065460205,-8.045495986938477
pilot and plane,-8.745965003967285,-7.603553771972656
malaria and typhoid,-6.3577879928052425,-11.274695038795471
technology and time,-4.878086090087891,-9.768987655639648
economist and historian,-5.05961799621582,-5.451573371887207
muskets and swords,-7.70062255859375,-6.441436877852539
character and wisdom,-8.226851463317871,-6.934854507446289
azaleas and camellias,-18.51781451702118,-11.158930860459805
silence and space,-8.462056159973145,-8.246408462524414
fingers and mouth,-5.510734558105469,-6.9770917892456055
power and variety,-8.976542472839355,-5.623091220855713
cliches and stereotypes,-14.370761031284928,-12.929678164422512
habits and movements,-7.647259712219238,-5.774627685546875
shirt and waistcoat,-5.475452542304993,-7.787471771240234
boardinghouses and hotels,-6.39107608795166,-9.578421592712402
stucco and wood,-10.172406882047653,-9.046007445314899
activities and character,-6.695198059082031,-7.414024353027344
happiness and warmth,-6.4908342361450195,-4.740520477294922
fulfillment and pleasure,-11.752171039581299,-9.276783995330334
means and motives,-8.273642476648092,-9.502777576446533
fear and relief,-10.23404312133789,-6.159792900085449
despair and futility,-9.6815544962883,-9.550402641296387
ash and maple,-8.728964805603027,-5.6544294357299805
beauty and inspiration,-8.195329666137695,-5.4965362548828125
clippings and pictures,-13.328320026397705,-8.41791819036007
liquids and powders,-10.205768764019012,-10.725014638155699
domination and influence,-7.467432022094727,-8.004934072494507
action and conversation,-7.525740623474121,-5.85493278503418
pattern and sequence,-9.179658889770508,-7.343008518218994
detective and police,-6.6230878829956055,-8.349580764770508
church and graveyard,-10.644070506095886,-9.221339225769043
habits and thought,-8.13424015045166,-9.109112739562988
gardens and lawn,-5.739895343780518,-4.961503028869629
powers and processes,-7.662601470947266,-8.012523651123047
machinery and tractors,-8.48559394478798,-9.490154266357422
ammo and weapons,-10.892872333526611,-6.235267364419997
clay and wax,-7.39375114440918,-5.524310111999512
associations and enterprises,-9.638247509137727,-9.58296012878418
grace and modesty,-9.862482327967882,-7.471715688705444
brains and talent,-6.85697078704834,-8.703956604003906
comedy and humor,-4.853960990905762,-5.05305290222168
certainty and order,-11.72340202331543,-9.892910242080688
discretion and moderation,-10.455858694389462,-14.67138901911676
attention and civility,-13.224255867302418,-9.275766849517822
captain and leader,-6.601017951965332,-6.6087751388549805
control and intelligence,-6.1308698654174805,-6.897024154663086
grease and sweat,-10.100909233093262,-7.413029789924622
comprehension and control,-10.112093448638916,-10.200163941830397
hallucinations and visions,-8.1107816696167,-5.460391273722053
commands and statements,-8.532489776611328,-10.695208549499512
shots and shouts,-6.521907262504101,-8.451493859291077
cost and upkeep,-10.082799792289734,-9.32196569442749
men and objects,-9.268031120300293,-6.516358375549316
fragrance and taste,-8.881470680236816,-7.20225411769934
betrayal and murder,-8.155689716339111,-5.978775981348008
bacteria and insects,-7.100812911987305,-7.628114700317383
confusion and congestion,-12.026556148193777,-10.842376364395022
facts and techniques,-8.013697624206543,-8.392476081848145
anger and spite,-7.398806571960449,-4.105746269226074
money and numbers,-7.987260818481445,-7.567391395568848
boulders and ledges,-14.929768681526184,-9.908113349229097
abolition and emancipation,-12.573195250850404,-7.351447063498199
nationalism and sovereignty,-10.189212379089412,-8.946449280683737
tensions and uncertainties,-10.325448974967003,-11.338690161705017
beauty and poise,-7.536560017615557,-8.651783466339111
background and intelligence,-7.957413673400879,-9.998075485229492
battle and bloodshed,-8.893375197425485,-14.010585308074951
fairness and moderation,-8.487312279641628,-12.767438769340515
back and behind,-8.039259910583496,-4.948545455932617
ammunition and baggage,-8.35739603638649,-9.73467493057251
apprehension and terror,-8.402646839618683,-6.963942367583513
head and teeth,-8.491861343383789,-6.117035388946533
life and promise,-11.435338020324707,-6.787010669708252
cod and salmon,-7.078130722045898,-6.251066207885742
archaeologists and geologists,-8.568526312708855,-8.118947703391314
chopping and sawing,-12.3416647054255,-10.886682092095725
anxiety and dismay,-5.825663864612579,-9.061603307723999
resources and riches,-8.715067917015404,-7.779827117919922
personnel and ships,-7.689321994781494,-6.921140193939209
school and service,-9.386882781982422,-8.973695755004883
a.b. and m.a.,-20.55655887722969,-19.546754959970713
bandits and outlaws,-9.220133934170008,-8.243870997801423
arsenic and strychnine,-12.507265076914337,-16.34492379054427
drudgery and monotony,-14.333697158843279,-14.35497064422816
secrecy and stealth,-12.932349234819412,-15.864439777098596
soldiers and subjects,-8.090656280517578,-9.417278289794922
chagrin and embarrassment,-18.65103530883789,-13.343614533543587
barges and towboats,-13.945005177934945,-11.819309416692704
celebration and ritual,-7.551214218139648,-6.17452335357666
searching and yearning,-11.88781094062142,-9.759220838546753
letters and magazines,-4.884089946746826,-6.719638347625732
flight and terror,-9.574563026428223,-7.274665832519531
caresses and endearments,-15.340900611132383,-14.505992412567139
gaiety and spirit,-9.192610740661621,-8.830782271921635
disdain and indifference,-11.816401399654751,-10.817761601761958
liberalism and progress,-6.578406810760498,-12.057557106018066
blame and hate,-4.1840362548828125,-7.266480922698975
color and imagery,-11.75523766875267,-8.541224479675293
intonation and phrasing,-14.186158698052168,-10.481877643615007
abasement and humiliation,-10.971467852412388,-15.44364468427375
commercialism and materialism,-9.143698818981647,-10.424485102295876
education and industrialization,-6.699643492698669,-7.486661195755005
foreboding and gloom,-12.092359960079193,-10.031854402273893
firepower and speed,-8.79977798461914,-10.457040071487427
