binom,Alpha Probs,Nonalpha Probs
habitat and habits,-21.900893449783325,-25.0155508518219
cuts and wounds,-20.423617124557495,-22.308761596679688
palm and pine,-18.54908323287964,-20.50877857208252
fish and vegetable,-15.970314025878906,-20.554670810699463
initials and names,-20.698447942733765,-18.73040660843253
fury and pain,-21.179952144622803,-22.978256702423096
gentleness and sweetness,-23.10168355703354,-22.329859182192195
statesmen and warriors,-23.9520525932312,-26.34086897224188
experiences and reactions,-22.96372413635254,-24.94504451751709
bitterness and disappointment,-22.096351742744446,-22.667039365589517
action and mind,-21.86172866821289,-18.32437300682068
comedy and satire,-20.989172488451004,-23.427550315856934
enthusiasm and warmth,-22.8883798122406,-20.72574269771576
body and breath,-21.344413995742798,-23.31242322921753
beauty and brains,-21.296279430389404,-23.65800905227661
hotels and pensions,-23.23651111125946,-27.394861698150635
comb and wattles,-29.572906970977783,-27.71948218345642
imagination and originality,-24.295877814292908,-27.186495065689087
ears and hair,-19.502352476119995,-20.622005939483643
brush and logs,-27.07746124267578,-21.019935131072998
importance and validity,-25.7467478280887,-23.150097846984863
money and papers,-20.311549186706543,-19.999924659729004
pies and puddings,-20.139623677823693,-21.867582321166992
eloquence and force,-24.31894564628601,-34.08645838499069
soil and topography,-26.653653621673584,-22.283339500427246
blossom and leaf,-25.299010753631592,-21.397899389266968
desolation and misery,-23.991759419441223,-22.040422001853585
organizations and states,-23.960102081298828,-21.164023637771606
boots and jacket,-20.60046148300171,-20.889763832092285
confusions and contradictions,-26.053736474364996,-25.98241712525487
flames and sparks,-21.12333593890071,-23.55379456281662
danger and threat,-25.35513424873352,-24.060216426849365
determination and faith,-20.5714750289917,-20.376012563705444
berlin and frankfurt,-20.596867610816844,-20.35044300556183
clothes and dishes,-21.967686891555786,-23.00956106185913
comfort and companionship,-20.440983704989776,-23.925748109817505
background and interest,-21.89237928390503,-22.662667989730835
glass and rubber,-20.409611701965332,-20.5134539604187
color and scent,-20.267134428024292,-21.08366107940674
interest and payments,-28.224544286727905,-24.97386407852173
gambling and vice,-25.264383792877197,-26.927590131759644
activities and places,-23.71397590637207,-24.257678031921387
elegance and purity,-22.54928876226768,-21.235687169944867
leaves and limbs,-22.202872276306152,-26.50732111930847
power and trade,-21.278366327285767,-22.83005952835083
games and races,-22.533252954483032,-24.196430683135986
evenings and sundays,-25.517979446798563,-24.923809945583344
activity and nature,-21.440104246139526,-20.425628900527954
sun and weather,-21.26523447036743,-20.002878665924072
leather and paper,-20.277139902114868,-19.82660722732544
rudder and stick,-26.741863250732422,-20.906387448310852
contraction and dilatation,-32.22204007208347,-28.568016104400158
anguish and rage,-24.552868366241455,-21.79509853554191
shooting and yelling,-23.834989547729492,-21.24599552154541
arches and piers,-21.000922441482544,-28.66068196296692
investment and risk,-24.75837278366089,-22.65302324295044
control and growth,-22.627059936523438,-22.637362718582153
happiness and pain,-19.613333702087402,-18.714937210083008
Egypt and Europe,-18.907131671905518,-21.658658742904663
order and truth,-25.573617935180664,-21.712815761566162
factories and industries,-20.273862838745117,-21.33145236968994
name and year,-19.460713386535645,-23.104870080947876
river and sky,-21.999447345733643,-23.038302898406982
detection and removal,-26.696685552597046,-25.352073283866048
breakfast and luncheon,-18.390655238181353,-21.295816898345947
attitude and experience,-21.090973377227783,-23.04365301132202
pilot and plane,-22.943241596221924,-21.82771062850952
malaria and typhoid,-17.74901405721903,-20.27110131084919
technology and time,-20.737954139709473,-20.64840078353882
economist and historian,-21.920509338378906,-21.96071720123291
muskets and swords,-21.247417449951172,-20.21917708759429
character and wisdom,-21.473942518234253,-23.48027753829956
azaleas and camellias,-30.67973787151277,-24.936921194195747
silence and space,-21.53218364715576,-25.966532230377197
fingers and mouth,-21.502427101135254,-20.319409608840942
power and variety,-22.496460914611816,-22.659720420837402
cliches and stereotypes,-32.34456451795995,-27.63161251321435
habits and movements,-22.53721284866333,-21.573933601379395
shirt and waistcoat,-20.74129605293274,-22.508177399635315
boardinghouses and hotels,-26.136520624160767,-22.751593351364136
stucco and wood,-22.8838494643569,-21.875470214290544
activities and character,-23.935962677001953,-22.51802706718445
happiness and warmth,-22.736090660095215,-20.273746848106384
fulfillment and pleasure,-25.05556619167328,-26.34166374988854
means and motives,-21.11919765174389,-22.880558013916016
fear and relief,-25.20641040802002,-21.697489738464355
despair and futility,-24.24068307876587,-27.346501350402832
ash and maple,-22.28367805480957,-19.638790130615234
beauty and inspiration,-21.20338010787964,-20.103222608566284
clippings and pictures,-29.20165753364563,-22.66830325126648
liquids and powders,-24.39808969013393,-27.264998361468315
domination and influence,-26.207732915878296,-24.636409431695938
action and conversation,-22.629789352416992,-20.73277997970581
pattern and sequence,-23.38370418548584,-23.34086847305298
detective and police,-22.997704029083252,-23.108919143676758
church and graveyard,-22.673087254166603,-19.882806539535522
habits and thought,-23.358880281448364,-21.428523063659668
gardens and lawn,-20.014268159866333,-21.55000066757202
powers and processes,-22.601317167282104,-26.21281409263611
machinery and tractors,-22.897239536046982,-26.824894905090332
ammo and weapons,-30.367814540863037,-22.391383924055845
clay and wax,-22.57994246482849,-19.780094861984253
associations and enterprises,-26.07433175557526,-24.393858432769775
grace and modesty,-22.60047722607851,-22.872522830963135
brains and talent,-24.167087078094482,-23.744250774383545
comedy and humor,-21.07594108581543,-22.59778380393982
certainty and order,-25.984408855438232,-25.66562056541443
discretion and moderation,-22.804558244533837,-30.056182813830674
attention and civility,-27.43173997104168,-24.97645378112793
captain and leader,-23.846948623657227,-23.834257125854492
control and intelligence,-22.977278232574463,-21.617767095565796
grease and sweat,-26.72795581817627,-22.58444118499756
comprehension and control,-23.752804562449455,-25.553359854966402
hallucinations and visions,-20.931294858455658,-19.33240446820855
commands and statements,-25.680362224578857,-28.14439868927002
shots and shouts,-23.708079032599926,-22.847533226013184
cost and upkeep,-25.24936270713806,-25.997697353363037
men and objects,-21.519394159317017,-22.832026958465576
fragrance and taste,-21.49805450439453,-22.419169526547194
betrayal and murder,-22.58340013027191,-21.18998368876055
bacteria and insects,-19.274287462234497,-22.086392402648926
confusion and congestion,-29.398807460907847,-24.76009143702686
facts and techniques,-22.50631284713745,-23.107255458831787
anger and spite,-22.92184543609619,-25.363471031188965
money and numbers,-20.822344541549683,-22.229304790496826
boulders and ledges,-23.57688918709755,-22.34262610739097
abolition and emancipation,-25.620336274965666,-24.709329480305314
nationalism and sovereignty,-25.254974755544254,-25.816197347139678
tensions and uncertainties,-22.741393707692623,-27.220643013715744
beauty and poise,-20.445930629968643,-21.51627540588379
background and intelligence,-21.968217611312866,-22.88290309906006
battle and bloodshed,-26.446046330034733,-28.220000594854355
fairness and moderation,-19.134373486042023,-28.166143894195557
back and behind,-19.688683032989502,-20.204257011413574
ammunition and baggage,-24.318897396326065,-21.315312385559082
apprehension and terror,-22.09381467103958,-25.529758095741272
head and teeth,-19.451956272125244,-19.63941264152527
life and promise,-22.952579021453857,-21.78452444076538
cod and salmon,-20.297119617462158,-19.603047609329224
archaeologists and geologists,-19.548252522945404,-19.916844371706247
chopping and sawing,-27.078985897591338,-21.41035535885021
anxiety and dismay,-24.93754529953003,-23.49138355255127
resources and riches,-25.06060590269044,-25.391310214996338
personnel and ships,-23.12369728088379,-22.428064346313477
school and service,-24.27135467529297,-21.737870693206787
a.b. and m.a.,-28.161966525018215,-26.67465867102146
bandits and outlaws,-23.421132552903146,-25.104653362184763
arsenic and strychnine,-22.33867838588776,-25.052531465888023
drudgery and monotony,-32.26100270450115,-26.309877236373723
secrecy and stealth,-27.082258608192205,-24.773979942779988
soldiers and subjects,-20.565542936325073,-23.408032417297363
chagrin and embarrassment,-34.8869459554553,-25.472738191485405
barges and towboats,-29.43891632361192,-31.984294005669653
celebration and ritual,-25.122037887573242,-24.576683521270752
searching and yearning,-28.909714974462986,-22.809521436691284
letters and magazines,-20.286685466766357,-19.677504539489746
flight and terror,-25.83407497406006,-23.183992385864258
caresses and endearments,-32.870302656898275,-36.05350375175476
gaiety and spirit,-22.913439989089966,-23.55263915657997
disdain and indifference,-25.017918504774457,-21.773116410215152
liberalism and progress,-18.35480123758316,-27.40239179134369
blame and hate,-21.369214296340942,-23.567965745925903
color and imagery,-23.781930714845657,-22.489566564559937
intonation and phrasing,-28.534042552113533,-25.485539684072137
abasement and humiliation,-28.956588923570962,-30.610188108403236
commercialism and materialism,-26.908799678087234,-25.408693563193083
education and industrialization,-20.903432369232178,-22.658363580703735
foreboding and gloom,-28.111143469810486,-26.623886248096824
firepower and speed,-25.6788330078125,-26.520603895187378
